ID	CHARACTER_ID	GROUP	CHARACTER	PINYIN	DOCULECT	RADICAL	PHONETIC	FANQIE	RHYME	CHAPTER	IMAGE
7791	w4102000	6853	湋	wéi	Old_Chinese	水	韋	羽非	五	v21	549b-02
7792	w4102010	6854	測	cè	Old_Chinese	水	則	初側	一	v21	549b-03
7793	w4102020	6855	湍	tuān	Old_Chinese	水	耑	他耑	四	v21	549b-04
7794	w4102030	6856	淙	cóng	Old_Chinese	水	宗	藏宗	九	v21	549b-05
7795	w4102040	6857	激	jī	Old_Chinese	水	敫	吉厯	二	v21	549b-06
7796	w4102050	6858	洞	dòng	Old_Chinese	水	同	徒弄	九	v21	549b-07
7797	w4102060	6859	𤄫	𤄫	Old_Chinese	水	旛	孚袁	四	v21	549b-08
7798	w4102070	6860	洶	xiōng	Old_Chinese	水	匈	許拱	九	v21	549b-09
7799	w4102080	6861	涌	yǒng	Old_Chinese	水	甬	余隴	九	v21	549b-10
7800	w4102090	6862	湁	chì	Old_Chinese	水	拾	丑入	七	v21	549b-11
7801	w4102100	6863	涳	kōng	Old_Chinese	水	空	哭工	九	v21	550a-01
7802	w4102110	6864	汋	zhuó	Old_Chinese	水	勺	巿若	二	v21	550a-02
7803	w4102120	6865	瀱	jì	Old_Chinese	水	罽	居例	五	v21	550a-03
7804	w4102130	6866	渾	hún	Old_Chinese	水	軍	戶昆	三	v21	550a-04
7805	w4102140	6867	洌	liè	Old_Chinese	水	𠜊	良薛	五	v21	550a-05
7806	w4102150	6868	淑	shū	Old_Chinese	水	叔	殊六	三	v21	550a-06
7807	w4102160	6869	溶	róng	Old_Chinese	水	容	余隴	九	v21	550a-07
7808	w4102170	6870	澂	chéng	Old_Chinese			直陵	六	v21	550a-08
7809	w4102180	6871	淸	qīng	Old_Chinese	水	青	七情	一	v21	550a-09
7810	w4102190	6872	湜	shí	Old_Chinese	水	是	常職	六	v21	550a-10
7811	w4102200	6873	潣	mǐn	Old_Chinese	水	閔	眉殞	三	v21	550b-01
7812	w4102210	6874	滲	shèn	Old_Chinese	水	參	所禁	七	v21	550b-02
7813	w4102220	6875	潿	wéi	Old_Chinese	水	圍	羽非	五	v21	550b-03
7814	w4102230	6876	溷	hùn	Old_Chinese	水	圂	胡困	三	v21	550b-04
7815	w4102240	6877	淈	gǔ	Old_Chinese	水	𡲬	古忽	五	v21	550b-05
7816	w4102250	6878	㳬	㳬	Old_Chinese			似沿	四	v21	550b-06
7817	w4102260	6879	漼	cuǐ	Old_Chinese	水	崔	七罪	五	v21	550b-07
7818	w4102270	6880	淵	yuān	Old_Chinese			烏懸	二	v21	550b-08
7819	w4102271	6880	𣶒	𣶒	Old_Chinese					v21	551a-01
7820	w4102272	6880	囦	yuān	Old_Chinese					v21	551a-02
7821	w4102280	6881	濔	mǐ	Old_Chinese	水	爾	奴禮	六	v21	551a-03
7822	w4102290	6882	澹	dàn	Old_Chinese	水	詹	徒敢	八	v21	551a-04
7823	w4102300	6883	潯	xún	Old_Chinese	水	尋	徐林	七	v21	551a-05
7824	w4102310	6884	泙	píng	Old_Chinese	水	平	符兵	一	v21	551a-06
7825	w4102320	6885	泏	zhú	Old_Chinese	水	出	竹律	五	v21	551a-07
7826	w4102330	6886	瀳	jiàn	Old_Chinese	水	薦		三	v21	551a-08
7827	w4102340	6887	𤁰	𤁰	Old_Chinese				六	v21	551a-09
7828	w4102350	6888	滿	mǎn	Old_Chinese	水	㒼	莫旱	四	v21	551a-10
7829	w4102360	6889	滑	huá	Old_Chinese	水	骨	戶八	五	v21	551a-11
7830	w4102370	6890	濇	sè	Old_Chinese	水	𠾂	色立	一	v21	551a-12
7831	w4102380	6891	澤	zé	Old_Chinese			丈伯	五	v21	551a-13
7832	w4102390	6892	淫	yín	Old_Chinese	水	㸒	余箴	七	v21	551a-14
7833	w4102400	6893	瀸	jiān	Old_Chinese	水	韱	子廉	七	v21	551a-15
7834	w4102410	6894	泆	yì	Old_Chinese	水	失	夷質	二	v21	551b-01
7835	w4102420	6895	潰	kuì	Old_Chinese	水	䝿	胡對	五	v21	551b-02
7836	w4102430	6896	沴	lì	Old_Chinese	水	㐱	郎計	二	v21	551b-03
7837	w4102440	6897	淺	qiǎn	Old_Chinese	水	戔	七衍	四	v21	551b-04
7838	w4102450	6898	洔	zhǐ	Old_Chinese	水	寺	直里	一	v21	551b-05
7839	w4102460	6899	渻	shěng	Old_Chinese	水	省	息井	一	v21	551b-06
7840	w4102470	6900	淖	nào	Old_Chinese	水	卓	奴敎	二	v21	551b-07
7841	w4102480	6901	濢	cuì	Old_Chinese	水	翠	遵誄	五	v21	552a-01
7842	w4102490	6902	溽	rù	Old_Chinese	水	辱	而蜀	三	v21	552a-02
7843	w4102500	6903	涅	niè	Old_Chinese			奴結	二	v21	552a-03
7844	w4102510	6904	滋	zī	Old_Chinese	水	茲		一	v21	552a-04
7845	w4102520	6905	㳷	㳷	Old_Chinese	水	昌		五	v21	552a-05
7846	w4102530	6906	浥	yì	Old_Chinese	水	邑	於及	七	v21	552a-06
7847	w4102540	6907	沙	shā	Old_Chinese				七	v21	552b-01
7848	w4102541	6907	𣲡	𣲡	Old_Chinese				小	v21	552b-02
7849	w4102550	6908	瀨	lài	Old_Chinese	水	賴	洛帶	五	v21	552b-03
7850	w4102560	6909	濆	fén	Old_Chinese	水	賁	符分	三	v21	552b-04
7851	w4102570	6910	涘	sì	Old_Chinese	水	矣	牀史	一	v21	552b-05
7852	w4102580	6911	汻	hǔ	Old_Chinese	水	午	呼古	五	v21	552b-06
7853	w4102590	6912	氿	guǐ	Old_Chinese	水	九	居洧	三	v21	552b-07
7854	w4102600	6913	漘	chún	Old_Chinese	水	脣	常倫	三	v21	552b-08
7855	w4102610	6914	浦	pǔ	Old_Chinese	水	甫	滂古	五	v21	553a-01
7856	w4102620	6915	沚	zhǐ	Old_Chinese	水	止	諸市	一	v21	553a-02
7857	w4102630	6916	沸	fèi	Old_Chinese	水	弗	分勿	五	v21	553a-03
7858	w4102640	6917	潀	cóng	Old_Chinese	水	眾		九	v21	553a-04
7859	w4102650	6918	派	pài	Old_Chinese			匹賣	六	v21	553a-05
7860	w4102660	6919	汜	sì	Old_Chinese	水	已	詳里	一	v21	553a-06
7861	w4102670	6920	湀	guǐ	Old_Chinese	水	癸	求癸	五	v21	553b-01
7862	w4102680	6921	滎	xíng	Old_Chinese			戶扃	一	v21	553b-02
7863	w4102690	6922	濘	nìng	Old_Chinese	水	寧	乃定	一	v21	553b-03
7864	w4102700	6923	洼	wā	Old_Chinese	水	圭	一佳	六	v21	553b-04
7865	w4102710	6924	漥	wā	Old_Chinese	水	窐	一穎	六	v21	553b-05
7866	w4102720	6925	潢	huáng	Old_Chinese	水	黄	乎光	十	v21	553b-06
7867	w4102730	6926	沼	zhǎo	Old_Chinese	水	召	之少	二	v21	553b-07
7868	w4102740	6927	池	chí	Old_Chinese	水	也		七	v21	553b-08
7869	w4102750	6928	湖	hú	Old_Chinese	水	胡	戶吳	五	v21	554a-01
7870	w4102760	6929	汥	zhī	Old_Chinese	水	支	章移	六	v21	554a-02
7871	w4102770	6930	洫	xù	Old_Chinese	水	血	况逼	二	v21	554a-03
7872	w4102780	6931	溝	gōu	Old_Chinese	水	冓	古矦	四	v21	554a-04
7873	w4102790	6932	瀆	dú	Old_Chinese	水	𧶠	徒谷	三	v21	554b-01
7874	w4102800	6933	渠	qú	Old_Chinese				木	v21	554b-02
7875	w4102810	6934	瀶	lín	Old_Chinese	水	臨	力尋	七	v21	554b-03
7876	w4102820	6935	湄	méi	Old_Chinese	水	睂	武悲	五	v21	554b-04
7877	w4102830	6936	洐	xíng	Old_Chinese				十	v21	554b-05
7878	w4102840	6937	㵎	㵎	Old_Chinese	水	閒	古莧	四	v21	554b-06
7879	w4102850	6938	澳	ào	Old_Chinese	水	奧	於六	三	v21	554b-07
7880	w4102860	6939	澩	xué	Old_Chinese			胡角	三	v21	555a-01
7881	w4102861	6939	㶅	㶅	Old_Chinese					v21	555a-02
7882	w4102870	6940	𤅩	𤅩	Old_Chinese	水	𪄿		四	v21	555a-03
7883	w4102871	6940	灘	tān	Old_Chinese					v21	555a-04
7884	w4102880	6941	汕	shàn	Old_Chinese	水	山	所晏	四	v21	555a-05
7885	w4102890	6942	決	jué	Old_Chinese	水	夬	古穴	五	v21	555a-06
7886	w4102900	6943	灓	luán	Old_Chinese	水	䜌	洛官	四	v21	555a-07
7887	w4102910	6944	滴	dī	Old_Chinese	水	啻	都歷	六	v21	555a-08
7888	w4102920	6945	注	zhù	Old_Chinese	水	主	之戍	四	v21	555a-09
7889	w4102930	6946	𣵽	𣵽	Old_Chinese	水	芺	烏酷	二	v21	555b-01
7890	w4102940	6947	㳻	㳻	Old_Chinese	水	㫺	所責	五	v21	555b-02
7891	w4102950	6948	澨	shì	Old_Chinese	水	筮		五	v21	555b-03
7892	w4102960	6949	津	jīn	Old_Chinese	水	𦘔	將鄰	二	v21	555b-04
7893	w4102961	6949	𦪉	𦪉	Old_Chinese					v21	555b-05
7894	w4102970	6950	淜	píng	Old_Chinese	水	朋	皮冰	六	v21	555b-06
7895	w4102980	6951	㶇	㶇	Old_Chinese	水	横	戶孟	十	v21	555b-07
7896	w4102990	6952	泭	fú	Old_Chinese	水	付	芳無	四	v21	555b-08
7897	w4103000	6953	渡	dù	Old_Chinese	水	度	徒故	五	v21	556a-01
7898	w4103010	6954	沿	yán	Old_Chinese	水	㕣	與專	四	v21	556a-02
7899	w4103020	6955	泝	sù	Old_Chinese	水	㡿	桑故	五	v21	556a-03
7900	w4103021	6955	遡	sù	Old_Chinese					v21	556a-04
7901	w4103030	6956	洄	huí	Old_Chinese	水	回		五	v21	556a-05
7902	w4103040	6957	泳	yǒng	Old_Chinese	水	永	爲命	十	v21	556a-06
7903	w4103050	6958	潛	qián	Old_Chinese	水	朁	昨鹽	七	v21	556a-07
7904	w4103060	6959	淦	gàn	Old_Chinese	水	金	古暗	七	v21	556b-01
7905	w4103061	6959	汵	gàn	Old_Chinese					v21	556b-02
7906	w4103070	6960	泛	fàn	Old_Chinese	水	𣥄	孚梵	七	v21	556b-03
7907	w4103080	6961	汓	qiú	Old_Chinese				三	v21	556b-04
7908	w4103081	6961	泅	qiú	Old_Chinese					v21	556b-05
7909	w4103090	6962	砅	lì	Old_Chinese				五	v21	556b-06
7910	w4103091	6962	濿	lì	Old_Chinese					v21	556b-07
7911	w4103100	6963	湊	còu	Old_Chinese	水	奏	倉奏	四	v21	556b-08
7912	w4103110	6964	湛	zhàn	Old_Chinese	水	甚		七	v21	556b-09
7913	w4103111	6964	㴴	㴴	Old_Chinese					v21	557a-01
7914	w4103120	6965	湮	yān	Old_Chinese	水	𡍯	於眞	二	v21	557a-02
7915	w4103130	6966	㲻	㲻	Old_Chinese			奴歷	二	v21	557a-03
7916	w4103140	6967	沒	méi	Old_Chinese	水	𠬸	莫勃	五	v21	557a-04
7917	w4103150	6968	渨	wēi	Old_Chinese	水	畏	烏恢	五	v21	557a-05
7918	w4103160	6969	滃	wēng	Old_Chinese	水	翁	烏孔	九	v21	557a-06
7919	w4103170	6970	泱	yāng	Old_Chinese	水	央	於良	十	v21	557a-07
7920	w4103180	6971	淒	qī	Old_Chinese	水	妻	七稽	五	v21	557a-08
7921	w4103190	6972	渰	yǎn	Old_Chinese	水	弇	衣檢	七	v21	557a-09
7922	w4103200	6973	溟	míng	Old_Chinese	水	冥	莫經	一	v21	557b-01
7923	w4103210	6974	洓	sè	Old_Chinese	水	朿	所責	六	v21	557b-02
7924	w4103220	6975	瀑	pù	Old_Chinese	水	曓	平到	二	v21	557b-03
7925	w4103230	6976	澍	shù	Old_Chinese	水	尌	當句	四	v21	557b-04
7926	w4103240	6977	湒	jí	Old_Chinese	水	咠	姊入	七	v21	557b-05
7927	w4103250	6978	澬	zī	Old_Chinese	水	資	才私	五	v21	557b-06
7928	w4103260	6979	潦	lǎo	Old_Chinese	水	𤊽	盧皓	二	v21	557b-07
7929	w4103270	6980	濩	huò	Old_Chinese	水	蒦	胡郭	五	v21	557b-08
7930	w4103280	6981	涿	zhuō	Old_Chinese	水	豖	竹角		v21	557b-09
7931	w4103281	6981	𣄻	𣄻	Old_Chinese					v21	558a-01
7932	w4103290	6982	瀧	lóng	Old_Chinese	水	龍	力公	九	v21	558a-02
7933	w4103300	6983	渿	nài	Old_Chinese	水	柰	奴帶	五	v21	558a-03
7934	w4103310	6984	滈	hào	Old_Chinese	水	高	乎老	二	v21	558a-04
7935	w4103320	6985	漊	lóu	Old_Chinese	水	婁	力主	四	v21	558a-05
7936	w4103330	6986	溦	wēi	Old_Chinese	水	𢼸		五	v21	558a-06
7937	w4103340	6987	濛	méng	Old_Chinese	水	𫎇	莫紅	九	v21	558a-07
7938	w4103350	6988	沈	chén	Old_Chinese	水	冘	直深	八	v21	558a-08
7939	w4103360	6989	洅	zài	Old_Chinese			作代	一	v21	558a-09
7940	w4103370	6990	淊	yān	Old_Chinese	水	臽	胡感	八	v21	558b-01
7941	w4103380	6991	𣹢	𣹢	Old_Chinese	水	圅	胡男	七	v21	558b-02
7942	w4103390	6992	𣹤	𣹤	Old_Chinese	水	挐	人庶	五	v21	558b-03
7943	w4103400	6993	瀀	yōu	Old_Chinese	水	憂	於求	三	v21	558b-04
7944	w4103410	6994	涔	cén	Old_Chinese	水	岑	鉏箴	七	v21	558b-05
7945	w4103420	6995	漬	zì	Old_Chinese	水	𧵩	前智	六	v21	558b-06
7946	w4103430	6996	漚	ōu	Old_Chinese	水	區	烏候	四	v21	558b-07
7947	w4103440	6997	浞	zhuó	Old_Chinese	水	足	士角	三	v21	558b-08
7948	w4103450	6998	渥	wò	Old_Chinese	水	屋	於角	三	v21	558b-09
7949	w4103460	6999	㴶	㴶	Old_Chinese	水	隺	口角	三	v21	558b-10
7950	w4103470	7000	洽	qià	Old_Chinese	水	合	矦夾	七	v21	559a-01
7951	w4103480	7001	濃	nóng	Old_Chinese	水	䢉	女容	九	v21	559a-02
7952	w4103490	7002	瀌	biāo	Old_Chinese	水	麃	甫嬌	二	v21	559a-03
7953	w4103500	7003	溓	lián	Old_Chinese	水	兼	力鹽	七	v21	559a-04
7954	w4103501	7003	濂	lián	Old_Chinese					v21	559a-05
7955	w4103510	7004	泐	lè	Old_Chinese	水	阞		一	v21	559a-06
7956	w4103520	7005	滯	zhì	Old_Chinese	水	帶	直例	五	v21	559a-07
7957	w4103530	7006	汦	zhǐ	Old_Chinese	水	氏		六	v21	559a-08
7958	w4103540	7007	㶁	㶁	Old_Chinese	水	虢	古伯	五	v21	559b-01
7959	w4103550	7008	澌	sī	Old_Chinese	水	斯	息移	六	v21	559b-02
7960	w4103560	7009	汽	qì	Old_Chinese	水	气	許訖	五	v21	559b-03
7961	w4103570	7010	涸	hé	Old_Chinese	水	固		五	v21	559b-04
7962	w4103571	7010	𤃯	𤃯	Old_Chinese					v21	559b-05
7963	w4103580	7011	消	xiāo	Old_Chinese	水	肖	相幺	二	v21	559b-06
7964	w4103590	7012	潐	jiào	Old_Chinese	水	𤊙	子肖	二	v21	559b-07
7965	w4103600	7013	渴	kě	Old_Chinese	水	曷		五	v21	559b-08
7966	w4103610	7014	漮	kāng	Old_Chinese	水	康	苦岡	十	v21	559b-09
7967	w4103620	7015	溼	shī	Old_Chinese			失入	七	v21	559b-10
7968	w4103630	7016	湆	qì	Old_Chinese	水	音	去急	七	v21	560a-01
7969	w4103640	7017	洿	wū	Old_Chinese	水	夸	哀都	五	v21	560a-02
7970	w4103650	7018	汙	wū	Old_Chinese	水	亏	烏故	五	v21	560a-03
7971	w4103660	7019	湫	jiǎo	Old_Chinese	水	秋	子了	三	v21	560a-04
7972	w4103670	7020	潤	rùn	Old_Chinese	水	閏	如順	三	v21	560a-05
7973	w4103680	7021	準	zhǔn	Old_Chinese	水	隼	之允	五	v21	560a-06
7974	w4103690	7022	汀	tīng	Old_Chinese	水	丁	他丁	一	v21	560b-01
7975	w4103691	7022	𠀩	𠀩	Old_Chinese					v21	560b-02
7976	w4103700	7023	沑	nǜ	Old_Chinese	水	丑	入九	三	v21	560b-03
7977	w4103710	7024	瀵	fèn	Old_Chinese	水	𥻔	方問	三	v21	560b-04
7978	w4103720	7025	𣿒	𣿒	Old_Chinese	水	辠	七辠	五	v21	560b-05
7979	w4103730	7026	瀞	jìng	Old_Chinese	水	靜	疾正	一	v21	560b-06
7980	w4103740	7027	瀎	mò	Old_Chinese	水	蔑	莫達	二	v21	560b-07
7981	w4103750	7028	泧	sà	Old_Chinese	水	戉		五	v21	560b-08
7982	w4103760	7029	洎	jì	Old_Chinese	水	自	其冀	五	v21	560b-09
7983	w4103770	7030	湯	tāng	Old_Chinese	水	昜	土郎	十	v21	561a-01
7984	w4103780	7031	渜	nuǎn	Old_Chinese	水	耎	乃管	四	v21	561a-02
7985	w4103790	7032	洝	àn	Old_Chinese	水	安	烏旰	四	v21	561a-03
7986	w4103800	7033	洏	ér	Old_Chinese	水	而	如之	一	v21	561a-04
7987	w4103810	7034	涗	shuì	Old_Chinese	水	兌	輸芮	五	v21	561a-05
7988	w4103820	7035	涫	guàn	Old_Chinese	水	官	古丸	四	v21	561a-06
7989	w4103830	7036	涾	tà	Old_Chinese	水	沓	徒合	八	v21	561a-07
7990	w4103840	7037	汏	dà	Old_Chinese	水	大	徒葢	五	v21	561a-08
7991	w4103850	7038	㶕	㶕	Old_Chinese	水	𥳑	古限	四	v21	561b-01
7992	w4103860	7039	淅	xī	Old_Chinese	水	析	先擊	六	v21	561b-02
7993	w4103870	7040	滰	jiàng	Old_Chinese	水	竟	其兩	十	v21	561b-03
7994	w4103880	7041	𣸈	𣸈	Old_Chinese	水	叜	疏有	三	v21	561b-04
7995	w4103890	7042	浚	jùn	Old_Chinese	水	夋	私閏	三	v21	561b-05
7996	w4103900	7043	瀝	lì	Old_Chinese	水	歷	郎擊	六	v21	561b-06
7997	w4103910	7044	漉	lù	Old_Chinese	水	鹿	盧谷	三	v21	561b-07
7998	w4103911	7044	淥	lù	Old_Chinese				三	v21	561b-08
7999	w4103920	7045	潘	pān	Old_Chinese	水	番	暜官	四	v21	561b-09
8000	w4103930	7046	灡	lán	Old_Chinese	水	蘭	洛干	四	v21	562a-01
8001	w4103940	7047	泔	gān	Old_Chinese	水	甘	古三	七	v21	562a-02
8002	w4103950	7048	滫	xiǔ	Old_Chinese			息流	三	v21	562a-03
8003	w4103960	7049	澱	diàn	Old_Chinese	水	𣪍	堂練	三	v21	562a-04
8004	w4103970	7050	淤	yū	Old_Chinese	水	於	依據	五	v21	562a-05
8005	w4103980	7051	滓	zǐ	Old_Chinese	水	宰	阻史	一	v21	562a-06
8006	w4103990	7052	淰	niǎn	Old_Chinese	水	念	乃忝	七	v21	562a-07
8007	w4104000	7053	瀹	yuè	Old_Chinese	水	龠	以灼	二	v21	562a-08
8008	w4104010	7054	𤃭	𤃭	Old_Chinese				二	v21	562a-09
8009	w4104020	7055	漀	qǐng	Old_Chinese	水	殸	去挺	一	v21	562b-01
8010	w4104030	7056	湑	xū	Old_Chinese	水	胥	私呂	五	v21	562b-02
8011	w4104040	7057	湎	miǎn	Old_Chinese	水	面	彌兖	四	v21	562b-03
8012	w4104050	7058	𤖅	𤖅	Old_Chinese			卽良	十	v21	562b-04
8013	w4104051	7058	𤕯	𤕯	Old_Chinese					v21	562b-05
8014	w4104060	7059	涼	liáng	Old_Chinese	水	京	呂張	十	v21	562b-06
8015	w4104070	7060	淡	dàn	Old_Chinese	水	炎	徒敢	八	v21	562b-07
8016	w4104080	7061	涒	tūn	Old_Chinese	水	君	他昆	三	v21	563a-01
8017	w4104090	7062	澆	jiāo	Old_Chinese	水	堯	古堯	二	v21	563a-02
8018	w4104100	7063	液	yè	Old_Chinese	水	夜	羊益	五	v21	563a-03
8019	w4104110	7064	汁	zhī	Old_Chinese	水	十	之入	七	v21	563a-04
8020	w4104120	7065	滒	gē	Old_Chinese	水	哥	古俄	七	v21	563a-05
8021	w4104130	7066	灝	hào	Old_Chinese	水	顥	乎老	二	v21	563a-06
8022	w4104140	7067	溢	yì	Old_Chinese	水	益		六	v21	563a-07
8023	w4104150	7068	洒	sǎ	Old_Chinese	水	㢴	先禮	三	v21	563a-08
8024	w4104160	7069	滌	dí	Old_Chinese	水	條	徒歷	二	v21	563a-09
8025	w4104170	7070	濈	jí	Old_Chinese	水	戢	阻立	七	v21	563b-01
8026	w4104180	7071	瀋	shěn	Old_Chinese	水	審	昌枕	七	v21	563b-02
8027	w4104190	7072	渳	mǐ	Old_Chinese	水	弭	緜婢	六	v21	563b-03
8028	w4104200	7073	𤂳	𤂳	Old_Chinese	水	篡		四	v21	563b-04
8029	w4104210	7074	漱	shù	Old_Chinese	水	欶		三	v21	563b-05
8030	w4104220	7075	泂	jiǒng	Old_Chinese	水	冋	戶褧	一	v21	563b-06
8031	w4104230	7076	滄	cāng	Old_Chinese	水	倉	七岡	十	v21	563b-07
8032	w4104240	7077	㵾	㵾	Old_Chinese	水	靚	七定	一	v21	563b-08
8033	w4104250	7078	淬	cuì	Old_Chinese	水	卒	七芮	五	v21	563b-09
8034	w4104260	7079	沐	mù	Old_Chinese	水	木		三	v21	563b-10
8035	w4104270	7080	沬	mèi	Old_Chinese	水	未	荒內	五	v21	563b-11
8036	w4104271	7080	頮	huì	Old_Chinese					v21	564a-01
8037	w4104280	7081	浴	yù	Old_Chinese	水	谷	余蜀	三	v21	564a-02
8038	w4104290	7082	澡	zǎo	Old_Chinese	水	喿	子皓	二	v21	564a-03
8039	w4104300	7083	洗	xǐ	Old_Chinese	水	先	穌典	三	v21	564a-04
8040	w4104310	7084	汲	jí	Old_Chinese			居立	七	v21	564a-05
8041	w4104320	7085	淳	chún	Old_Chinese	水	𦎧	常倫	三	v21	564a-06
8042	w4104330	7086	淋	lín	Old_Chinese	水	林	力尋	七	v21	564a-07
8043	w4104340	7087	渫	xiè	Old_Chinese	水	枼	私列	五	v21	564a-08
8044	w4104350	7088	𤃬	𤃬	Old_Chinese	水	𧹳	胡玩	四	v21	564b-01
8045	w4104351	7088	浣	huàn	Old_Chinese					v21	564b-02
8046	w4104360	7089	濯	zhuó	Old_Chinese	水	翟	直角	二	v21	564b-03
8047	w4104370	7090	涑	sù	Old_Chinese	水	束	速矦	三	v21	564b-04
8048	w4104380	7091	潎	pì	Old_Chinese	水	敝	匹蔽	五	v21	564b-05
8049	w4104390	7092	㙙	㙙	Old_Chinese	土	尨		土	v21	564b-06
8050	w4104400	7093	灑	sǎ	Old_Chinese	水	麗	山豉	六	v21	565a-01
8051	w4104410	7094	汛	xùn	Old_Chinese			息晉	二	v21	565a-02
8052	w4104420	7095	染	rǎn	Old_Chinese	水	杂		八	v21	565a-03
8053	w4104430	7096	泰	tài	Old_Chinese			他葢	五	v21	565a-04
8054	w4104431	7096	夳	tài	Old_Chinese					v21	565a-05
8055	w4104440	7097	㶄	㶄	Old_Chinese	水	閻	余廉	八	v21	565a-06
8056	w4104450	7098	浼	měi	Old_Chinese	水	免	武罪	三	v21	565b-01
8057	w4104460	7099	灒	zàn	Old_Chinese	水	贊	則旰	四	v21	565b-02
8058	w4104470	7100	㵞	㵞	Old_Chinese	水	愁	士尤	三	v21	565b-03
8059	w4104480	7101	湩	dòng	Old_Chinese	水	重	多貢	九	v21	565b-04
8060	w4104490	7102	洟	tì	Old_Chinese	水	夷	他計	五	v21	565b-05
8061	w4104500	7103	汗	hàn	Old_Chinese	水	干	矦旰	四	v21	565b-06
8062	w4104510	7104	泣	qì	Old_Chinese	水	立	去急	七	v21	565b-07
8063	w4104520	7105	涕	tì	Old_Chinese	水	弟	他禮	五	v21	565b-08
8064	w4104530	7106	潸	shān	Old_Chinese			所姦	四	v21	566a-01
8065	w4104540	7107	湅	liàn	Old_Chinese	水	柬	郎甸	四	v21	566a-02
8066	w4104550	7108	𤅊	𤅊	Old_Chinese					v21	566a-03
8067	w4104560	7109	渝	yú	Old_Chinese	水	俞	羊朱	四	v21	566a-04
8068	w4104570	7110	減	jiǎn	Old_Chinese	水	咸	古斬	七	v21	566a-05
8069	w4104580	7111	滅	miè	Old_Chinese	水	烕		五	v21	566a-06
8070	w4104590	7112	漕	cáo	Old_Chinese	水	𣍘	在到	三	v21	566b-01
8071	w4104600	7113	泮	pàn	Old_Chinese			普半	四	v21	566b-02
8072	w4104610	7114	漏	lòu	Old_Chinese				四	v21	566b-03
8073	w4104620	7115	澒	hòng	Old_Chinese	水	項	呼孔	九	v21	566b-04
8074	w4104630	7116	萍	píng	Old_Chinese			薄經	一	v21	567a-01
8075	w4104640	7117	汩	gǔ	Old_Chinese	水	曰	于筆	五	v21	567a-02
8076	w4110010	7118	沝	zhuǐ	Old_Chinese					v22	567b-01
8077	w4110020	7119	𣹳	𣹳	Old_Chinese				三	v22	567b-02
8078	w4110021	7119	流	liú	Old_Chinese					v22	567b-03
8079	w4110030	7120	𣻣	𣻣	Old_Chinese				八	v22	567b-04
8080	w4110031	7120	涉	shè	Old_Chinese					v22	567b-05
8081	w4120010	7121	瀕	bīn	Old_Chinese				二	v22	567b-06
8082	w4120020	7122	顰	pín	Old_Chinese	𩕘	卑	符眞	六	v22	567b-07
8083	w4130010	7123	𡿨	𡿨	Old_Chinese				四	v22	568a-01
8084	w4130011	7123	𤰝	𤰝	Old_Chinese					v22	568a-02
8085	w4130012	7123	畎	quǎn	Old_Chinese	田	犬		田	v22	568a-03
8086	w4140010	7124	巜	kuài	Old_Chinese				五	v22	568a-04
8087	w4140020	7125	粼	lín	Old_Chinese	巜	㷠	力珍	二	v22	568b-01
8088	w4150010	7126	川	chuān	Old_Chinese				三	v22	568b-02
8089	w4150020	7127	巠	jīng	Old_Chinese			古靈	一	v22	568b-03
8090	w4150021	7127	𡿱	𡿱	Old_Chinese					v22	568b-04
8091	w4150030	7128	巟	huāng	Old_Chinese	巛	亾	呼光	十	v22	568b-05
8092	w4150040	7129	𡿿	𡿿	Old_Chinese	巛	或	于逼	一	v22	568b-06
8093	w4150050	7130	𡿯	𡿯	Old_Chinese	巛	曰	于筆	五	v22	568b-07
8094	w4150060	7131	𡿪	𡿪	Old_Chinese				五	v22	569a-01
8095	w4150070	7132	邕	yōng	Old_Chinese			於容	九	v22	569a-02
8096	w4150071	7132	𡿷	𡿷	Old_Chinese					v22	569a-03
8097	w4150080	7133	𡿧	𡿧	Old_Chinese				一	v22	569a-04
8098	w4150090	7134	侃	kǎn	Old_Chinese				四	v22	569a-05
8099	w4150100	7135	州	zhōu	Old_Chinese				三	v22	569a-06
8100	w4150101	7135	𠃕	𠃕	Old_Chinese					v22	569b-01
8101	w4160010	7136	泉	quán	Old_Chinese				四	v22	569b-02
8102	w4160020	7137	㶗	㶗	Old_Chinese	泉	䋣	符萬	四	v22	569b-03
8103	w4170010	7138	灥	xún	Old_Chinese					v22	569b-04
8104	w4170020	7139	𠫐	𠫐	Old_Chinese				四	v22	569b-05
8105	w4170021	7139	厡	yuán	Old_Chinese					v22	569b-06
8106	w4180010	7140	永	yǒng	Old_Chinese				十	v22	569b-07
8107	w4180020	7141	羕	yàng	Old_Chinese	永	羊	余亮	十	v22	570a-01
8108	w4190010	7142	𠂢	𠂢	Old_Chinese			匹卦	六	v22	570a-02
8109	w4190020	7143	𧖴	𧖴	Old_Chinese				六	v22	570a-03
8110	w4190021	7143	脈	mài	Old_Chinese					v22	570a-04
8111	w4190022	7143	衇	mài	Old_Chinese					v22	570a-05
8112	w4190030	7144	覛	mì	Old_Chinese				六	v22	570a-06
8113	w4190031	7144	𧡒	𧡒	Old_Chinese					v22	570a-07
8114	w4200010	7145	𠔌	𠔌	Old_Chinese				三	v22	570a-08
8115	w4200020	7146	谿	xī	Old_Chinese	谷	奚	苦兮	六	v22	570a-09
