ID	CHARACTER	PINYIN	DOCULECT	PHONETIC_CLASS	KARLGREN_ID	READING	SOURCE
2574	蝡	rú	Old_Chinese	0238	0238c		Karlgren1954
2575	蝡	rú	Middle_Chinese		0238c	nywenX	Wikibooks2016a
2576	蠕	rú	Old_Chinese	0238	0238d		Karlgren1954
2577	蠕	rú	Middle_Chinese		0238d	nywenX	Wikibooks2016a
2578	瑌	ruǎn	Old_Chinese	0238	0238e		Karlgren1954
2579	瑌	ruǎn	Middle_Chinese		0238e	nywen	Wikibooks2016a
2580	瑌	ruǎn	Middle_Chinese		0238e	nywenX	Wikibooks2016a
2581	瓀	ruǎn	Old_Chinese	0238	0238f		Karlgren1954
2582	瓀	ruǎn	Middle_Chinese		0238f	nywen	Wikibooks2016a
2583	瓀	ruǎn	Middle_Chinese		0238f	nywenX	Wikibooks2016a
2584	偄	ruǎn	Old_Chinese	0238	0238g		Karlgren1954
2585	偄	ruǎn	Middle_Chinese		0238g	nwanH	Wikibooks2016a
2586	渜	nuǎn	Old_Chinese	0238	0238h		Karlgren1954
2587	渜	nuǎn	Middle_Chinese		0238h	nwanH	Wikibooks2016a
2588	渜	nuǎn	Middle_Chinese		0238h	nwanX	Wikibooks2016a
2589	煗	nuǎn	Old_Chinese	0238	0238i		Karlgren1954
2590	煗	nuǎn	Middle_Chinese		0238i	nwanX	Wikibooks2016a
2591	㨎	rú	Old_Chinese	0238	0238j		Karlgren1954
2592	㨎	rú	Middle_Chinese		0238j	nywet	Wikibooks2016a
2593	擩	rǔ	Old_Chinese	0238	0238k		Karlgren1954
2594	擩	rǔ	Middle_Chinese		0238k	nywet	Wikibooks2016a
2595	幵	jiān	Old_Chinese	0239	0239a		Karlgren1954
2596	幵	jiān	Middle_Chinese		0239a	ken	Wikibooks2016a
2597	豣	jiān	Old_Chinese	0239	0239b		Karlgren1954
2598	豣	jiān	Middle_Chinese		0239b	ken	Wikibooks2016a
2599	硏	yán	Old_Chinese	0239	0239g		Karlgren1954
2600	硏	yán	Middle_Chinese		0239g	ngen	Wikibooks2016a
2601	硏	yán	Middle_Chinese		0239g	ngenH	Wikibooks2016a
2602	研	yán	Old_Chinese	0239	0239h		Karlgren1954
2603	研	yán	Middle_Chinese		0239h	ngen	Wikibooks2016a
2604	枅	jī	Old_Chinese	0239	0239i		Karlgren1954
2605	枅	jī	Middle_Chinese		0239i	kej	Wikibooks2016a
2606	妍	yán	Old_Chinese	0239	0239-		Karlgren1954
2607	妍	yán	Middle_Chinese		0239-	ngen	Wikibooks2016a
2608	肩	jiān	Old_Chinese	0240	0240a		Karlgren1954
2609	肩	jiān	Middle_Chinese		0240a	ken	Wikibooks2016a
2610	見	jiàn	Old_Chinese	0241	0241a		Karlgren1954
2611	見	jiàn	Middle_Chinese		0241a	kenH	Wikibooks2016a
2612	見	jiàn	Middle_Chinese		0241a	henH	Wikibooks2016a
2613	現	xiàn	Old_Chinese	0241	0241e		Karlgren1954
2614	現	xiàn	Middle_Chinese		0241e	henH	Wikibooks2016a
2615	俔	qiàn	Old_Chinese	0241	0241f		Karlgren1954
2616	俔	qiàn	Middle_Chinese		0241f	henX	Wikibooks2016a
2617	硯	yàn	Old_Chinese	0241	0241-		Karlgren1954
2618	硯	yàn	Middle_Chinese		0241-	ngenH	Wikibooks2016a
2619	顯	xiǎn	Old_Chinese	0242	0242a		Karlgren1954
2620	顯	xiǎn	Middle_Chinese		0242a	xenX	Wikibooks2016a
2621	燕	yàn	Old_Chinese	0243	0243a		Karlgren1954
2622	燕	yàn	Middle_Chinese		0243a	'enH	Wikibooks2016a
2623	靦	tiǎn	Old_Chinese	0244	0244ap		Karlgren1954
2624	靦	tiǎn	Middle_Chinese		0244ap	thenX	Wikibooks2016a
2625	前	qián	Old_Chinese	0245	0245a		Karlgren1954
2626	前	qián	Middle_Chinese		0245a	dzen	Wikibooks2016a
2627	揃	jiǎn	Old_Chinese	0245	0245e		Karlgren1954
2628	揃	jiǎn	Middle_Chinese		0245e	tsjenX	Wikibooks2016a
2629	湔	jiān	Old_Chinese	0245	0245f		Karlgren1954
2630	湔	jiān	Middle_Chinese		0245f	tsjen	Wikibooks2016a
2631	煎	jiān	Old_Chinese	0245	0245g		Karlgren1954
2632	煎	jiān	Middle_Chinese		0245g	tsjen	Wikibooks2016a
2633	箭	jiàn	Old_Chinese	0245	0245h		Karlgren1954
2634	箭	jiàn	Middle_Chinese		0245h	tsjenH	Wikibooks2016a
2635	翦	jiǎn	Old_Chinese	0245	0245i		Karlgren1954
2636	翦	jiǎn	Middle_Chinese		0245i	tsjenX	Wikibooks2016a
2637	剪	jiǎn	Old_Chinese	0245	0245j		Karlgren1954
2638	剪	jiǎn	Middle_Chinese		0245j	tsjenX	Wikibooks2016a
2639	鬋	jiǎn	Old_Chinese	0245	0245k		Karlgren1954
2640	鬋	jiǎn	Middle_Chinese		0245k	tsjen	Wikibooks2016a
2641	鬋	jiǎn	Middle_Chinese		0245k	tsjenH	Wikibooks2016a
2642	扁	biǎn	Old_Chinese	0246	0246a		Karlgren1954
2643	扁	biǎn	Middle_Chinese		0246a	penX	Wikibooks2016a
2644	徧	biàn	Old_Chinese	0246	0246b		Karlgren1954
2645	徧	biàn	Middle_Chinese		0246b	penH	Wikibooks2016a
2646	遍	biàn	Old_Chinese	0246	0246c		Karlgren1954
2647	遍	biàn	Middle_Chinese		0246c	penH	Wikibooks2016a
2648	楄	pián	Old_Chinese	0246	0246d		Karlgren1954
2649	楄	pián	Middle_Chinese		0246d	ben	Wikibooks2016a
2650	編	biān	Old_Chinese	0246	0246e		Karlgren1954
2651	編	biān	Middle_Chinese		0246e	pjien	Wikibooks2016a
2652	編	biān	Middle_Chinese		0246e	benX	Wikibooks2016a
2653	編	biān	Middle_Chinese		0246e	pen	Wikibooks2016a
2654	惼	biǎn	Old_Chinese	0246	0246f		Karlgren1954
2655	惼	biǎn	Middle_Chinese		0246f	pjienX	Wikibooks2016a
2656	褊	biǎn	Old_Chinese	0246	0246g		Karlgren1954
2657	褊	biǎn	Middle_Chinese		0246g	pjienX	Wikibooks2016a
2658	偏	piān	Old_Chinese	0246	0246h		Karlgren1954
2659	偏	piān	Middle_Chinese		0246h	phjien	Wikibooks2016a
2660	猵	biān	Old_Chinese	0246	0246i		Karlgren1954
2661	猵	biān	Middle_Chinese		0246i	pen	Wikibooks2016a
2662	猵	biān	Middle_Chinese		0246i		Wikibooks2016a
2663	猵	biān	Middle_Chinese		0246i	phjienH	Wikibooks2016a
2664	篇	piān	Old_Chinese	0246	0246j		Karlgren1954
2665	篇	piān	Middle_Chinese		0246j	phjien	Wikibooks2016a
2666	翩	piān	Old_Chinese	0246	0246k		Karlgren1954
2667	翩	piān	Middle_Chinese		0246k	phjien	Wikibooks2016a
2668	萹	biǎn	Old_Chinese	0246	0246l		Karlgren1954
2669	萹	biǎn	Middle_Chinese		0246l	pen	Wikibooks2016a
2670	萹	biǎn	Middle_Chinese		0246l	penX	Wikibooks2016a
2671	萹	biǎn	Middle_Chinese		0246l	phjien	Wikibooks2016a
2672	諞	piǎn	Old_Chinese	0246	0246m		Karlgren1954
2673	諞	piǎn	Middle_Chinese		0246m	bjienH	Wikibooks2016a
2674	諞	piǎn	Middle_Chinese		0246m	bjienX	Wikibooks2016a
2675	騙	piàn	Old_Chinese	0246	0246-		Karlgren1954
2676	騙	piàn	Middle_Chinese		0246-	phjienH	Wikibooks2016a
2677	眄	miǎn	Old_Chinese	0247	0247b		Karlgren1954
2678	眄	miǎn	Middle_Chinese		0247b	menX	Wikibooks2016a
2679	沔	miǎn	Old_Chinese	0247	0247c		Karlgren1954
2680	沔	miǎn	Middle_Chinese		0247c	mjienX	Wikibooks2016a
2681	縣	xiàn	Old_Chinese	0248	0248a		Karlgren1954
2682	縣	xiàn	Middle_Chinese		0248a	hwenH	Wikibooks2016a
2683	縣	xiàn	Middle_Chinese		0248a	hwen	Wikibooks2016a
2684	懸	xuán	Old_Chinese	0248	0248b		Karlgren1954
2685	懸	xuán	Middle_Chinese		0248b	hwen	Wikibooks2016a
2686	建	jiàn	Old_Chinese	0249	0249a		Karlgren1954
2687	建	jiàn	Middle_Chinese		0249a	kjonH	Wikibooks2016a
2688	揵	qián	Old_Chinese	0249	0249b		Karlgren1954
2689	揵	qián	Middle_Chinese		0249b	kjonX	Wikibooks2016a
2690	鞬	jiān	Old_Chinese	0249	0249c		Karlgren1954
2691	鞬	jiān	Middle_Chinese		0249c	kjon	Wikibooks2016a
2692	憲	xiàn	Old_Chinese	0250	0250a		Karlgren1954
2693	憲	xiàn	Middle_Chinese		0250a	xjonH	Wikibooks2016a
2694	瀗	xiàn	Old_Chinese	0250	0250c		Karlgren1954
2695	瀗	xiàn	Middle_Chinese		0250c	xjonH	Wikibooks2016a
2696	言	yán	Old_Chinese	0251	0251a		Karlgren1954
2697	言	yán	Middle_Chinese		0251a	ngjon	Wikibooks2016a
2698	唁	yàn	Old_Chinese	0251	0251e		Karlgren1954
2699	唁	yàn	Middle_Chinese		0251e	ngjenH	Wikibooks2016a
2700	誾	yín	Old_Chinese	0251	0251f		Karlgren1954
2701	誾	yín	Middle_Chinese		0251f	ngin	Wikibooks2016a
2702	狺	yín	Old_Chinese	0251	0251g		Karlgren1954
2703	狺	yín	Middle_Chinese		0251g	ngjɨn	Wikibooks2016a
2704	鬳	yàn	Old_Chinese	0252	0252a		Karlgren1954
2705	鬳	yàn	Middle_Chinese		0252a	ngjonH	Wikibooks2016a
2706	甗	yǎn	Old_Chinese	0252	0252d		Karlgren1954
2707	甗	yǎn	Middle_Chinese		0252d	ngjenH	Wikibooks2016a
2708	甗	yǎn	Middle_Chinese		0252d	ngjon	Wikibooks2016a
2709	獻	xiàn	Old_Chinese	0252	0252e		Karlgren1954
2710	獻	xiàn	Middle_Chinese		0252e	sa	Wikibooks2016a
2711	獻	xiàn	Middle_Chinese		0252e	xjonH	Wikibooks2016a
2712	巘	yǎn	Old_Chinese	0252	0252h		Karlgren1954
2713	巘	yǎn	Middle_Chinese		0252h	ngjenX	Wikibooks2016a
2714	巘	yǎn	Middle_Chinese		0252h	ngjonX	Wikibooks2016a
2715	讞	yàn	Old_Chinese	0252	0252i		Karlgren1954
2716	讞	yàn	Middle_Chinese		0252i	ngjenH	Wikibooks2016a
2717	讞	yàn	Middle_Chinese		0252i	ngjet	Wikibooks2016a
2718	𣡌		Old_Chinese	0252	0252j		Karlgren1954
2719	𣡌		Middle_Chinese		0252j	ngat	Wikibooks2016a
2720	宴	yàn	Old_Chinese	0253	0253b		Karlgren1954
2721	宴	yàn	Middle_Chinese		0253b	'enH	Wikibooks2016a
2722	偃	yǎn	Old_Chinese	0253	0253g		Karlgren1954
2723	偃	yǎn	Middle_Chinese		0253g	'jonX	Wikibooks2016a
2724	揠	yà	Old_Chinese	0253	0253m		Karlgren1954
2725	揠	yà	Middle_Chinese		0253m	'eat	Wikibooks2016a
2726	爰	yuán	Old_Chinese	0255	0255a		Karlgren1954
2727	爰	yuán	Middle_Chinese		0255a	hjwon	Wikibooks2016a
2728	猨	yuán	Old_Chinese	0255	0255d		Karlgren1954
2729	猨	yuán	Middle_Chinese		0255d	hjwon	Wikibooks2016a
2730	援	yuán	Old_Chinese	0255	0255e		Karlgren1954
2731	援	yuán	Middle_Chinese		0255e	hjwon	Wikibooks2016a
2732	媛	yuàn	Old_Chinese	0255	0255g		Karlgren1954
2733	媛	yuàn	Middle_Chinese		0255g	hjwenH	Wikibooks2016a
2734	諼	xuān	Old_Chinese	0255	0255k		Karlgren1954
2735	諼	xuān	Middle_Chinese		0255k	xjwon	Wikibooks2016a
2736	緩	huǎn	Old_Chinese	0255	0255l		Karlgren1954
2737	緩	huǎn	Middle_Chinese		0255l	hwanX	Wikibooks2016a
2738	袁	yuán	Old_Chinese	0256	0256a		Karlgren1954
2739	袁	yuán	Middle_Chinese		0256a	hjwon	Wikibooks2016a
2740	園	yuán	Old_Chinese	0256	0256b		Karlgren1954
2741	園	yuán	Middle_Chinese		0256b	hjwon	Wikibooks2016a
2742	猿	yuán	Old_Chinese	0256	0256c		Karlgren1954
2743	猿	yuán	Middle_Chinese		0256c	hjwen	Wikibooks2016a
2744	榬	yuán	Old_Chinese	0256	0256d		Karlgren1954
2745	榬	yuán	Middle_Chinese		0256d	hjwon	Wikibooks2016a
2746	轅	yuán	Old_Chinese	0256	0256e		Karlgren1954
2747	轅	yuán	Middle_Chinese		0256e	hjwon	Wikibooks2016a
2748	遠	yuǎn	Old_Chinese	0256	0256f		Karlgren1954
2749	遠	yuǎn	Middle_Chinese		0256f	hjwonH	Wikibooks2016a
2750	遠	yuǎn	Middle_Chinese		0256f	hjwonX	Wikibooks2016a
2751	睘	qióng	Old_Chinese	0256	0256h		Karlgren1954
2752	睘	qióng	Middle_Chinese		0256h	gjwieng	Wikibooks2016a
2753	睘	qióng	Middle_Chinese		0256h	hwaen	Wikibooks2016a
2754	還	hái	Old_Chinese	0256	0256k		Karlgren1954
2755	還	hái	Middle_Chinese		0256k	hwaen	Wikibooks2016a
2756	還	hái	Middle_Chinese		0256k	zjwen	Wikibooks2016a
2757	環	huán	Old_Chinese	0256	0256n		Karlgren1954
2758	環	huán	Middle_Chinese		0256n	hwaen	Wikibooks2016a
2759	繯	huán	Old_Chinese	0256	0256q		Karlgren1954
2760	繯	huán	Middle_Chinese		0256q	hwenX	Wikibooks2016a
2761	鐶	huán	Old_Chinese	0256	0256r		Karlgren1954
2762	鐶	huán	Middle_Chinese		0256r	hwaen	Wikibooks2016a
2763	寰	huán	Old_Chinese	0256	0256s		Karlgren1954
2764	寰	huán	Middle_Chinese		0256s	hwaen	Wikibooks2016a
2765	擐	huàn	Old_Chinese	0256	0256u		Karlgren1954
2766	擐	huàn	Middle_Chinese		0256u	hwaenH	Wikibooks2016a
2767	轘	huán	Old_Chinese	0256	0256v		Karlgren1954
2768	轘	huán	Middle_Chinese		0256v	hwaenH	Wikibooks2016a
2769	懁	xuān	Old_Chinese	0256	0256x		Karlgren1954
2770	懁	xuān	Middle_Chinese		0256x	hwaen	Wikibooks2016a
2771	懁	xuān	Middle_Chinese		0256x	xjwien	Wikibooks2016a
2772	懁	xuān	Middle_Chinese		0256x	xwenH	Wikibooks2016a
2773	圜	huán	Old_Chinese	0256	0256y		Karlgren1954
2774	圜	huán	Middle_Chinese		0256y	hjwen	Wikibooks2016a
2775	儇	xuān	Old_Chinese	0256	0256z		Karlgren1954
2776	儇	xuān	Middle_Chinese		0256z	xjwien	Wikibooks2016a
2777	翾	xuān	Old_Chinese	0256	0256a'		Karlgren1954
2778	翾	xuān	Middle_Chinese		0256a'	xjwien	Wikibooks2016a
2779	獧	juàn	Old_Chinese	0256	0256b'		Karlgren1954
2780	獧	juàn	Middle_Chinese		0256b'	kwenH	Wikibooks2016a
2781	噮	yuàn	Old_Chinese	0256	0256c'		Karlgren1954
2782	噮	yuàn	Middle_Chinese		0256c'	'wenH	Wikibooks2016a
2783	元	yuán	Old_Chinese	0257	0257a		Karlgren1954
2784	元	yuán	Middle_Chinese		0257a	ngjwon	Wikibooks2016a
2785	玩	wán	Old_Chinese	0257	0257k		Karlgren1954
2786	玩	wán	Middle_Chinese		0257k	ngwanH	Wikibooks2016a
2787	翫	wán	Old_Chinese	0257	0257l		Karlgren1954
2788	翫	wán	Middle_Chinese		0257l	ngwanH	Wikibooks2016a
2789	完	wán	Old_Chinese	0257	0257m		Karlgren1954
2790	完	wán	Middle_Chinese		0257m	hwan	Wikibooks2016a
2791	筦	guǎn	Old_Chinese	0257	0257r		Karlgren1954
2792	筦	guǎn	Middle_Chinese		0257r	kwanX	Wikibooks2016a
2793	院	yuàn	Old_Chinese	0257	0257u		Karlgren1954
2794	院	yuàn	Middle_Chinese		0257u	hjwenH	Wikibooks2016a
2795	原	yuán	Old_Chinese	0258	0258a		Karlgren1954
2796	原	yuán	Middle_Chinese		0258a	ngjwon	Wikibooks2016a
2797	源	yuán	Old_Chinese	0258	0258c		Karlgren1954
2798	源	yuán	Middle_Chinese		0258c	ngjwon	Wikibooks2016a
2799	愿	yuàn	Old_Chinese	0258	0258d		Karlgren1954
2800	愿	yuàn	Middle_Chinese		0258d	ngjwonH	Wikibooks2016a
2801	謜	yuán	Old_Chinese	0258	0258e		Karlgren1954
2802	謜	yuán	Middle_Chinese		0258e	ngjwon	Wikibooks2016a
2803	願	yuàn	Old_Chinese	0258	0258f		Karlgren1954
2804	願	yuàn	Middle_Chinese		0258f	ngjwonH	Wikibooks2016a
2805	騵	yuán	Old_Chinese	0258	0258g		Karlgren1954
2806	騵	yuán	Middle_Chinese		0258g	ngjwon	Wikibooks2016a
2807	豲	huán	Old_Chinese	0258	0258h		Karlgren1954
2808	豲	huán	Middle_Chinese		0258h	hwan	Wikibooks2016a
2809	夗	yuàn	Old_Chinese	0260	0260a		Karlgren1954
2810	夗	yuàn	Middle_Chinese		0260a	'jwonX	Wikibooks2016a
2811	宛	wǎn	Old_Chinese	0260	0260b		Karlgren1954
2812	宛	wǎn	Middle_Chinese		0260b	'jwonX	Wikibooks2016a
2813	怨	yuàn	Old_Chinese	0260	0260c		Karlgren1954
2814	怨	yuàn	Middle_Chinese		0260c	'jwonH	Wikibooks2016a
2815	苑	yuàn	Old_Chinese	0260	0260d		Karlgren1954
2816	苑	yuàn	Middle_Chinese		0260d	'jwonX	Wikibooks2016a
2817	苑	yuàn	Middle_Chinese		0260d	'jut	Wikibooks2016a
2818	鴛	yuān	Old_Chinese	0260	0260e		Karlgren1954
2819	鴛	yuān	Middle_Chinese		0260e	'jwon	Wikibooks2016a
2820	眢	yuān	Old_Chinese	0260	0260f		Karlgren1954
2821	眢	yuān	Middle_Chinese		0260f	'wan	Wikibooks2016a
2822	婉	wǎn	Old_Chinese	0260	0260g		Karlgren1954
2823	婉	wǎn	Middle_Chinese		0260g	'jwonX	Wikibooks2016a
2824	鵷	yuān	Old_Chinese	0260	0260k		Karlgren1954
2825	鵷	yuān	Middle_Chinese		0260k	'jwon	Wikibooks2016a
2826	捥	wàn	Old_Chinese	0260	0260m		Karlgren1954
2827	捥	wàn	Middle_Chinese		0260m	'wanH	Wikibooks2016a
2828	腕	wàn	Old_Chinese	0260	0260n		Karlgren1954
2829	腕	wàn	Middle_Chinese		0260n	'wanH	Wikibooks2016a
2830	菀	wǎn	Old_Chinese	0260	0260q		Karlgren1954
2831	菀	wǎn	Middle_Chinese		0260q	'jut	Wikibooks2016a
2832	𩜌		Old_Chinese	0260	0260r		Karlgren1954
2833	𩜌		Middle_Chinese		0260r	'jut	Wikibooks2016a
2834	盌	wǎn	Old_Chinese	0260	0260-		Karlgren1954
2835	盌	wǎn	Middle_Chinese		0260-	'wanX	Wikibooks2016a
2836	反	fǎn	Old_Chinese	0262	0262a		Karlgren1954
2837	反	fǎn	Middle_Chinese		0262a	baenX	Wikibooks2016a
2838	反	fǎn	Middle_Chinese		0262a	pjonX	Wikibooks2016a
2839	返	fǎn	Old_Chinese	0262	0262e		Karlgren1954
2840	返	fǎn	Middle_Chinese		0262e	pjonX	Wikibooks2016a
2841	阪	bǎn	Old_Chinese	0262	0262g		Karlgren1954
2842	阪	bǎn	Middle_Chinese		0262g	pjonX	Wikibooks2016a
2843	飯	fàn	Old_Chinese	0262	0262i		Karlgren1954
2844	飯	fàn	Middle_Chinese		0262i	bjonH	Wikibooks2016a
2845	飯	fàn	Middle_Chinese		0262i	bjonX	Wikibooks2016a
2846	板	bǎn	Old_Chinese	0262	0262j		Karlgren1954
2847	板	bǎn	Middle_Chinese		0262j	paenX	Wikibooks2016a
2848	扳	bān	Old_Chinese	0262	0262m		Karlgren1954
2849	扳	bān	Middle_Chinese		0262m	paen	Wikibooks2016a
2850	煩	fán	Old_Chinese	0264	0264a		Karlgren1954
2851	煩	fán	Middle_Chinese		0264a	bjon	Wikibooks2016a
2852	緐	fán	Old_Chinese	0265	0265a		Karlgren1954
2853	緐	fán	Middle_Chinese		0265a	bjonH	Wikibooks2016a
2854	繁	fán	Old_Chinese	0265	0265b		Karlgren1954
2855	繁	fán	Middle_Chinese		0265b	ban	Wikibooks2016a
2856	繁	fán	Middle_Chinese		0265b	bjon	Wikibooks2016a
2857	蘩	fán	Old_Chinese	0265	0265d		Karlgren1954
2858	蘩	fán	Middle_Chinese		0265d	bjon	Wikibooks2016a
2859	曼	màn	Old_Chinese	0266	0266a		Karlgren1954
2860	曼	màn	Middle_Chinese		0266a	manH	Wikibooks2016a
2861	曼	màn	Middle_Chinese		0266a	mjonH	Wikibooks2016a
2862	蔓	màn	Old_Chinese	0266	0266d		Karlgren1954
2863	蔓	màn	Middle_Chinese		0266d	mjonH	Wikibooks2016a
2864	嫚	mān	Old_Chinese	0266	0266e		Karlgren1954
2865	嫚	mān	Middle_Chinese		0266e	maenH	Wikibooks2016a
2866	僈	mán	Old_Chinese	0266	0266g		Karlgren1954
2867	僈	mán	Middle_Chinese		0266g	maenH	Wikibooks2016a
2868	慢	màn	Old_Chinese	0266	0266h		Karlgren1954
2869	慢	màn	Middle_Chinese		0266h	maenH	Wikibooks2016a
2870	慢	màn	Middle_Chinese		0266h	manH	Wikibooks2016a
2871	墁	màn	Old_Chinese	0266	0266i		Karlgren1954
2872	墁	màn	Middle_Chinese		0266i	man	Wikibooks2016a
2873	幔	màn	Old_Chinese	0266	0266j		Karlgren1954
2874	幔	màn	Middle_Chinese		0266j	manH	Wikibooks2016a
2875	縵	màn	Old_Chinese	0266	0266k		Karlgren1954
2876	縵	màn	Middle_Chinese		0266k	manH	Wikibooks2016a
2877	鄤	màn	Old_Chinese	0266	0266l		Karlgren1954
2878	鄤	màn	Middle_Chinese		0266l	manH	Wikibooks2016a
2879	漫	màn	Old_Chinese	0266	0266n		Karlgren1954
2880	漫	màn	Middle_Chinese		0266n	maenH	Wikibooks2016a
2881	漫	màn	Middle_Chinese		0266n	manH	Wikibooks2016a
2882	謾	mán	Old_Chinese	0266	0266o		Karlgren1954
2883	謾	mán	Middle_Chinese		0266o	maenH	Wikibooks2016a
2884	謾	mán	Middle_Chinese		0266o	man	Wikibooks2016a
2885	謾	mán	Middle_Chinese		0266o	manH	Wikibooks2016a
2886	謾	mán	Middle_Chinese		0266o	mjen	Wikibooks2016a
2887	萬	wàn	Old_Chinese	0267	0267a		Karlgren1954
2888	萬	wàn	Middle_Chinese		0267a	mjonH	Wikibooks2016a
2889	勱	mài	Old_Chinese	0267	0267c		Karlgren1954
2890	勱	mài	Middle_Chinese		0267c	maejH	Wikibooks2016a
2891	邁	mài	Old_Chinese	0267	0267d		Karlgren1954
2892	邁	mài	Middle_Chinese		0267d	maejH	Wikibooks2016a
2893	閼	è	Old_Chinese	0270	0270a		Karlgren1954
2894	閼	è	Middle_Chinese		0270a	'at	Wikibooks2016a
2895	𦍒		Old_Chinese	0271	0271a		Karlgren1954
2896	𦍒		Middle_Chinese		0271a	that	Wikibooks2016a
2897	達	dá	Old_Chinese	0271	0271b		Karlgren1954
2898	達	dá	Middle_Chinese		0271b	dat	Wikibooks2016a
2899	剌	lá	Old_Chinese	0272	0272a		Karlgren1954
2900	剌	lá	Middle_Chinese		0272a	lat	Wikibooks2016a
2901	賴	lài	Old_Chinese	0272	0272e		Karlgren1954
2902	賴	lài	Middle_Chinese		0272e	lajH	Wikibooks2016a
2903	瀨	lài	Old_Chinese	0272	0272f		Karlgren1954
2904	瀨	lài	Middle_Chinese		0272f	lajH	Wikibooks2016a
2905	籟	lài	Old_Chinese	0272	0272g		Karlgren1954
2906	籟	lài	Middle_Chinese		0272g	lajH	Wikibooks2016a
2907	獺	tǎ	Old_Chinese	0272	0272i		Karlgren1954
2908	獺	tǎ	Middle_Chinese		0272i	that	Wikibooks2016a
2909	奪	duó	Old_Chinese	0274	0274a		Karlgren1954
2910	奪	duó	Middle_Chinese		0274a	dwajH	Wikibooks2016a
2911	奪	duó	Middle_Chinese		0274a	dwat	Wikibooks2016a
2912	癶	bō	Old_Chinese	0275	0275a		Karlgren1954
2913	癶	bō	Middle_Chinese		0275a	pat	Wikibooks2016a
2914	癹	bá	Old_Chinese	0275	0275b		Karlgren1954
2915	癹	bá	Middle_Chinese		0275b	bat	Wikibooks2016a
2916	發	fā	Old_Chinese	0275	0275c		Karlgren1954
2917	發	fā	Middle_Chinese		0275c	pat	Wikibooks2016a
2918	發	fā	Middle_Chinese		0275c	pjot	Wikibooks2016a
2919	撥	bō	Old_Chinese	0275	0275d		Karlgren1954
2920	撥	bō	Middle_Chinese		0275d	pat	Wikibooks2016a
2921	襏	bó	Old_Chinese	0275	0275e		Karlgren1954
2922	襏	bó	Middle_Chinese		0275e	pat	Wikibooks2016a
2923	廢	fèi	Old_Chinese	0275	0275f		Karlgren1954
2924	廢	fèi	Middle_Chinese		0275f	pjojH	Wikibooks2016a
2925	廢	fèi	Middle_Chinese		0275f	pjot	Wikibooks2016a
2926	茇	bá	Old_Chinese	0276	0276g		Karlgren1954
2927	茇	bá	Middle_Chinese		0276g	bat	Wikibooks2016a
2928	茇	bá	Middle_Chinese		0276g	pat	Wikibooks2016a
2929	拔	bá	Old_Chinese	0276	0276h		Karlgren1954
2930	拔	bá	Middle_Chinese		0276h	beat	Wikibooks2016a
2931	紱	fú	Old_Chinese	0276	0276k		Karlgren1954
2932	紱	fú	Middle_Chinese		0276k	pjut	Wikibooks2016a
2933	祓	fú	Old_Chinese	0276	0276o		Karlgren1954
2934	祓	fú	Middle_Chinese		0276o	phjut	Wikibooks2016a
2935	祓	fú	Middle_Chinese		0276o	pjojH	Wikibooks2016a
2936	末	mò	Old_Chinese	0277	0277a		Karlgren1954
2937	末	mò	Middle_Chinese		0277a	mat	Wikibooks2016a
2938	沫	mò	Old_Chinese	0277	0277b		Karlgren1954
2939	沫	mò	Middle_Chinese		0277b	mat	Wikibooks2016a
2940	沫	mò	Middle_Chinese		0277b	majH	Wikibooks2016a
2941	秣	mò	Old_Chinese	0277	0277c		Karlgren1954
2942	秣	mò	Middle_Chinese		0277c	mat	Wikibooks2016a
2943	㓞	qià	Old_Chinese	0279	0279a		Karlgren1954
2944	㓞	qià	Middle_Chinese		0279a	kheat	Wikibooks2016a
2945	契	qì	Old_Chinese	0279	0279b		Karlgren1954
2946	契	qì	Middle_Chinese		0279b	khejH	Wikibooks2016a
2947	契	qì	Middle_Chinese		0279b	khet	Wikibooks2016a
2948	挈	qiè	Old_Chinese	0279	0279c		Karlgren1954
2949	挈	qiè	Middle_Chinese		0279c	khet	Wikibooks2016a
2950	絜	jié	Old_Chinese	0279	0279d		Karlgren1954
2951	絜	jié	Middle_Chinese		0279d	ket	Wikibooks2016a
2952	齧	niè	Old_Chinese	0279	0279e		Karlgren1954
2953	齧	niè	Middle_Chinese		0279e	nget	Wikibooks2016a
2954	鍥	qiè	Old_Chinese	0279	0279f		Karlgren1954
2955	鍥	qiè	Middle_Chinese		0279f	khet	Wikibooks2016a
2956	瘈	chì	Old_Chinese	0279	0279g		Karlgren1954
2957	瘈	chì	Middle_Chinese		0279g	kjiejH	Wikibooks2016a
2958	瘈	chì	Middle_Chinese		0279g	tsyejH	Wikibooks2016a
2959	喫	chī	Old_Chinese	0279	0279h		Karlgren1954
2960	喫	chī	Middle_Chinese		0279h	kheaH	Wikibooks2016a
2961	楔	xiē	Old_Chinese	0279	0279i		Karlgren1954
2962	楔	xiē	Middle_Chinese		0279i	set	Wikibooks2016a
2963	潔	jié	Old_Chinese	0279	0279j		Karlgren1954
2964	潔	jié	Middle_Chinese		0279j	ket	Wikibooks2016a
2965	軋	yà	Old_Chinese	0280	0280a		Karlgren1954
2966	軋	yà	Middle_Chinese		0280a	'eat	Wikibooks2016a
2967	札	zhā	Old_Chinese	0280	0280b		Karlgren1954
