ID,Language_name,Language_ID,Language_iso,Parameter_ID,Parameter_name,Source,Comment,Parameter_Chinese,Parameter_Pinyin,Value,Form,Segments,Cognate_Set,Cognate_Sets,Alignments,Order,Beida_ID,Page,Benzi,Benzi_in_source
14579,Guangzhou,guan1279,yue,2178,maternal grandfather (wài gōng 外公),BeijingDaxue1964,[2],外公,wài gōng,ŋɔi²²kʊŋ⁵³,ŋɔi²²kʊŋ⁵³,ŋ ɔ i ²² k ʊ ŋ ⁵³,3137,642 154,ŋ ɔ - i - ²² + k ʊ - ŋ ⁵³,2,434,217,外 公,外公
14580,Yangjiang,yang1307,yue,2178,maternal grandfather (wài gōng 外公),BeijingDaxue1964,,外公,wài gōng,wui⁴⁵⁴kʊŋ³³,wui⁴⁵⁴kʊŋ³³,w u i ⁴⁵⁴ k ʊ ŋ ³³,3137,642 154,w u - i - ⁴⁵⁴ + k ʊ - ŋ ³³,1,434,217,外 公,外公
14581,Xiamen,xiam1236,nan,2178,maternal grandfather (wài gōng 外公),BeijingDaxue1964,,外公,wài gōng,gua³³₁₁kɔŋ⁵⁵,gua³³₁₁kɔŋ⁵⁵,g u a ¹¹/³³ k ɔ ŋ ⁵⁵,3137,642 154,g u - a - ¹¹/³³ + k ɔ - ŋ ⁵⁵,1,434,217,外 公,外公
14582,Chaozhou,chao1238,nan,2178,maternal grandfather (wài gōng 外公),BeijingDaxue1964,,外公,wài gōng,gua¹¹₁₂koŋ³³,gua¹¹₁₂koŋ³³,g u a ¹²/¹¹ k o ŋ ³³,3137,642 154,g u - a - ¹²/¹¹ + k o - ŋ ³³,1,434,217,外 公,外公
14583,Fuzhou,fuzh1239,cdo,2178,maternal grandfather (wài gōng 外公),BeijingDaxue1964,,外公,wài gōng,ŋie²⁴²₄₄uŋ⁴⁴,ŋie²⁴²₄₄uŋ⁴⁴,ŋ i e ⁴⁴/²⁴² u ŋ ⁴⁴,3137,642 154,ŋ i - e - ⁴⁴/²⁴² + - - u ŋ ⁴⁴,1,434,217,外 公,外公
14563,Beijing,beij1234,cmn,2178,maternal grandfather (wài gōng 外公),BeijingDaxue1964,,外公,wài gōng,lau²¹⁴₂₁ie⁰,lau²¹⁴₂₁ie⁰,l a u ²¹/²¹⁴ i e ⁰,3134,48 45,l a u - ²¹/²¹⁴ + - i e ⁰,1,434,217,老 爺,老爺
14605,Beijing,beij1234,cmn,2177,maternal grandmother (wài pó 外婆),BeijingDaxue1964,,外婆,wài pó,lau²¹⁴₂₁lau⁰,lau²¹⁴₂₁lau⁰,l a u ²¹/²¹⁴ l a u ⁰,3139,2588 2588,l a u ²¹/²¹⁴ + l a u ²¹/²¹⁴,1,435,218,姥 姥,姥姥
14606,Jinan,jina1245,cmn,2177,maternal grandmother (wài pó 外婆),BeijingDaxue1964,,外婆,wài pó,lɔ⁵³ȵiaŋ⁴²,lɔ⁵³ȵiaŋ⁴²,l ɔ ⁵⁵ ȵ i a ŋ ⁴²,3140,48 181,l ɔ - - ⁵⁵ + ȵ i a ŋ ⁴²,1,435,218,老 娘,老娘
14607,Shenyang,shen1252,cmn,2177,maternal grandmother (wài pó 外婆),BeijingDaxue1964,,外婆,wài pó,lau²¹³₂₁ȵiŋ⁰,lau²¹³₂₁ȵiŋ⁰,l a u ²¹/²¹³ ȵ i ŋ ⁰,3140,48 181,l a u - ²¹/²¹³ + ȵ i - ŋ ⁰,1,435,218,老 娘,老娘
14608,Xi_an,xian1253,cmn,2177,maternal grandmother (wài pó 外婆),BeijingDaxue1964,,外婆,wài pó,uæ⁴⁵pʰo⁰,uæ⁴⁵pʰo⁰,u æ ⁴⁵ pʰ o ⁰,3141,642 1015,- u - æ - ⁴⁵ + pʰ o - ⁰,1,435,218,外 婆,外婆
14609,Chengdu,chen1267,cmn,2177,maternal grandmother (wài pó 外婆),BeijingDaxue1964,,外婆,wài pó,uei¹³pʰo³¹,uei¹³pʰo³¹,u e i ¹³ pʰ o ³¹,3141,642 1015,- u e i - ¹³ + pʰ o - ³¹,1,435,218,外 婆,外婆
14610,Kunming,kunm1234,cmn,2177,maternal grandmother (wài pó 外婆),BeijingDaxue1964,,外婆,wài pó,pʰo³¹pʰo³¹₄₄,pʰo³¹pʰo³¹₄₄,pʰ o ³¹ pʰ o ⁴⁴/³¹,2228,1015 1015,pʰ o - ³¹ + pʰ o - ³¹,1,435,218,婆 婆,婆婆
14611,Hefei,hefe1234,cmn,2177,maternal grandmother (wài pó 外婆),BeijingDaxue1964,,外婆,wài pó,ui⁵³nɛ²¹²nɛ²¹²,ui⁵³nɛ²¹²nɛ²¹²,u i ⁵³ n ᴇ ²¹² n ᴇ ²¹²,3142,642 1318 1318,- u - i - ⁵³ + n ᴇ - ²¹² + n ᴇ - ²¹²,1,435,218,外 奶 奶,外奶奶
14612,Yangzhou,yang1306,cmn,2177,maternal grandmother (wài pó 外婆),BeijingDaxue1964,,外婆,wài pó,pʰo³⁴pʰo³⁴,pʰo³⁴pʰo³⁴,pʰ o ³⁴ pʰ o ³⁴,2228,1015 1015,pʰ o - ³⁴ + pʰ o - ³⁴,1,435,218,婆 婆,婆婆
14613,Suzhou,suzh1234,wuu,2177,maternal grandmother (wài pó 外婆),BeijingDaxue1964,,外婆,wài pó,ŋɒ³¹₂₂bu²⁴₃₃,ŋɒ³¹₂₂bu²⁴₃₃,ŋ ɒ ²²/³¹ b u ³³/²⁴,3141,642 1015,ŋ ɒ - - - ²²/³¹ + b u - ³³/²⁴,1,435,218,外 婆,外婆
14614,Suzhou,suzh1234,wuu,2177,maternal grandmother (wài pó 外婆),BeijingDaxue1964,[2],外婆,wài pó,hæ⁴¹bu²⁴,hæ⁴¹bu²⁴,h æ ⁴¹ b u ²⁴,2229,26 1015,h æ - - ⁴¹ + b u - ²⁴,2,435,218,好 婆,好婆
14615,Wenzhou,ouji1238,(wuu),2177,maternal grandmother (wài pó 外婆),BeijingDaxue1964,,外婆,wài pó,ȵi³¹ȵi³¹,ȵi³¹ȵi³¹,ȵ i ³¹ ȵ i ³¹,215,181 181,ȵ i - - ³¹ + ȵ i - - ³¹,1,435,218,娘 娘,娘娘
14616,Wenzhou,ouji1238,(wuu),2177,maternal grandmother (wài pó 外婆),BeijingDaxue1964,[2],外婆,wài pó,va¹¹bøy³¹,va¹¹bøy³¹,v a ¹¹ b ø y ³¹,3141,642 1015,v a - - - ¹¹ + b ø y ³¹,2,435,218,外 婆,外婆〔娘〕 ❶
14617,Changsha,chan1326,hsn,2177,maternal grandmother (wài pó 外婆),BeijingDaxue1964,,外婆,wài pó,nai²¹po¹³,nai²¹po¹³,n a i ²¹ p o ¹³,3141,642 1015,n a - i - ²¹ + p o - ¹³,1,435,218,外 婆,外婆
14618,Nanchang,nanc1254,gan,2177,maternal grandmother (wài pó 外婆),BeijingDaxue1964,,外婆,wài pó,ŋa³¹pʰɔ⁰,ŋa³¹pʰɔ⁰,ŋ a ³¹ pʰ ɔ ⁰,3141,642 1015,ŋ a - - - ³¹ + pʰ ɔ - ⁰,1,435,218,外 婆,外婆
14619,Meixian,yuet1238,hak,2177,maternal grandmother (wài pó 外婆),BeijingDaxue1964,,外婆,wài pó,tsia³¹pʰɔ¹²,tsia³¹pʰɔ¹²,ts i a ³¹ pʰ ɔ ¹²,3143,2589 1015,ts i a ³¹ + pʰ ɔ - ¹²,1,435,218,囗 婆,!  婆
14620,Guangzhou,guan1279,yue,2177,maternal grandmother (wài pó 外婆),BeijingDaxue1964,,外婆,wài pó,a³³pʰɔ²¹,a³³pʰɔ²¹,a ³³ pʰ ɔ ²¹,2233,46 1015,- a - ³³ + pʰ ɔ - ²¹,1,435,218,阿 婆,阿婆
14621,Guangzhou,guan1279,yue,2177,maternal grandmother (wài pó 外婆),BeijingDaxue1964,[2],外婆,wài pó,ŋɔi²²pʰɔ²¹,ŋɔi²²pʰɔ²¹,ŋ ɔ i ²² pʰ ɔ ²¹,3141,642 1015,ŋ ɔ - i - ²² + pʰ ɔ - ²¹,2,435,218,外 婆,外婆
14622,Yangjiang,yang1307,yue,2177,maternal grandmother (wài pó 外婆),BeijingDaxue1964,,外婆,wài pó,wui⁴⁵⁴pʰo⁴⁴³,wui⁴⁵⁴pʰo⁴⁴³,w u i ⁴⁵⁴ pʰ o ⁴⁴³,3141,642 1015,w u - i - ⁴⁵⁴ + pʰ o - ⁴⁴³,1,435,218,外 婆,外婆
14623,Xiamen,xiam1236,nan,2177,maternal grandmother (wài pó 外婆),BeijingDaxue1964,,外婆,wài pó,gua³³₁₁mã⁵¹,gua³³₁₁mã⁵¹,g u a ¹¹/³³ m ã ∼ ⁵¹,3144,642 180,g u - a - ¹¹/³³ + m ã ∼ ⁵¹,1,435,218,外 媽,外媽
14624,Chaozhou,chao1238,nan,2177,maternal grandmother (wài pó 外婆),BeijingDaxue1964,,外婆,wài pó,gua¹¹₁₂ma⁵³,gua¹¹₁₂ma⁵³,g u a ¹²/¹¹ m a ⁵³,3144,642 180,g u - a - ¹²/¹¹ + m a - ⁵³,1,435,218,外 媽,外媽
14625,Fuzhou,fuzh1239,cdo,2177,maternal grandmother (wài pó 外婆),BeijingDaxue1964,,外婆,wài pó,ŋie²⁴²₅₂ma³¹,ŋie²⁴²₅₂ma³¹,ŋ i e ⁵²/²⁴² m a ³¹,3144,642 180,ŋ i - e - ⁵²/²⁴² + m a - ³¹,1,435,218,外 媽,外媽
4201,Beijing,beij1234,cmn,2767,meat dishes (hūn cài 葷菜),BeijingDaxue1964,,葷菜,hūn cài,xuən⁵⁵tsʰai⁵¹,xuən⁵⁵tsʰai⁵¹,x u ə n ⁵⁵ tsʰ a i ⁵¹,3145,1355 445,x u ə n ⁵⁵ + tsʰ a i ⁵¹,1,198,99,葷 菜,葷菜
4202,Jinan,jina1245,cmn,2767,meat dishes (hūn cài 葷菜),BeijingDaxue1964,,葷菜,hūn cài,xuẽ²¹³tsʰɛ²¹,xuẽ²¹³tsʰɛ²¹,x u ẽ ∼ ²¹³ tsʰ ɛ ²¹,3145,1355 445,x u ẽ ∼ ²¹³ + tsʰ ɛ - ²¹,1,198,99,葷 菜,葷菜
4203,Shenyang,shen1252,cmn,2767,meat dishes (hūn cài 葷菜),BeijingDaxue1964,,葷菜,hūn cài,xuən³³tsʰai⁴¹,xuən³³tsʰai⁴¹,x u ə n ³³ tsʰ a i ⁴¹,3145,1355 445,x u ə n ³³ + tsʰ a i ⁴¹,1,198,99,葷 菜,葷菜
4204,Xi_an,xian1253,cmn,2767,meat dishes (hūn cài 葷菜),BeijingDaxue1964,,葷菜,hūn cài,xuẽ³¹tsʰæ⁴⁵,xuẽ³¹tsʰæ⁴⁵,x u ẽ ∼ ²¹ tsʰ æ ⁴⁵,3145,1355 445,x u ẽ ∼ ²¹ + tsʰ æ - ⁴⁵,1,198,99,葷 菜,葷菜
4205,Xi_an,xian1253,cmn,2767,meat dishes (hūn cài 葷菜),BeijingDaxue1964,[2],葷菜,hūn cài,ʐou⁴⁵tsʰæ⁴⁵,ʐou⁴⁵tsʰæ⁴⁵,ʐ o u ⁴⁵ tsʰ æ ⁴⁵,3146,979 445,- ʐ o u - ⁴⁵ + tsʰ æ - ⁴⁵,2,198,99,肉 菜,肉菜
4206,Chengdu,chen1267,cmn,2767,meat dishes (hūn cài 葷菜),BeijingDaxue1964,,葷菜,hūn cài,xuen⁴⁴tsʰai¹³,xuen⁴⁴tsʰai¹³,x u e n ⁴⁴ tsʰ a i ¹³,3145,1355 445,x u e n ⁴⁴ + tsʰ a i ¹³,1,198,99,葷 菜,葷菜
4207,Kunming,kunm1234,cmn,2767,meat dishes (hūn cài 葷菜),BeijingDaxue1964,,葷菜,hūn cài,xuə̃⁴⁴tsʰɛ¹³,xuə̃⁴⁴tsʰɛ¹³,x u ə̃ ∼ ⁴⁴ tsʰ ɛ ¹³,3145,1355 445,x u ə̃ ∼ ⁴⁴ + tsʰ ɛ - ¹³,1,198,99,葷 菜,葷菜
4208,Hefei,hefe1234,cmn,2767,meat dishes (hūn cài 葷菜),BeijingDaxue1964,,葷菜,hūn cài,xun²¹²tsʰɛ⁵³,xun²¹²tsʰɛ⁵³,x u n ²¹² tsʰ ᴇ ⁵³,3145,1355 445,x u - n ²¹² + tsʰ ᴇ - ⁵³,1,198,99,葷 菜,葷菜
4209,Yangzhou,yang1306,cmn,2767,meat dishes (hūn cài 葷菜),BeijingDaxue1964,,葷菜,hūn cài,xuəŋ³¹tsʰɛ⁵⁵,xuəŋ³¹tsʰɛ⁵⁵,x u ə ŋ ³¹ tsʰ ɛ ⁵⁵,3145,1355 445,x u ə ŋ ³¹ + tsʰ ɛ - ⁵⁵,1,198,99,葷 菜,葷菜
4210,Suzhou,suzh1234,wuu,2767,meat dishes (hūn cài 葷菜),BeijingDaxue1964,,葷菜,hūn cài,huən⁴⁴siæ⁴¹₂₁tsʰɛ⁵¹³₂₁,huən⁴⁴siæ⁴¹₂₁tsʰɛ⁵¹³₂₁,h u ə n ⁴⁴ s i æ ²¹/⁴¹ tsʰ ᴇ ²¹/⁵¹³,3147,1355 446 445,h u ə n ⁴⁴ + s i æ - ²¹/⁴¹ + tsʰ ᴇ - ²¹/⁵¹³,1,198,99,葷 小 菜,葷小菜
4211,Wenzhou,ouji1238,(wuu),2767,meat dishes (hūn cài 葷菜),BeijingDaxue1964,,葷菜,hūn cài,ɕy⁴⁴gɛ⁰tsʰɛ⁴²,ɕy⁴⁴gɛ⁰tsʰɛ⁴²,ɕ y ⁴⁴ g ɛ ⁰ tsʰ ɛ ⁴²,3148,1355 1356 445,ɕ y - - ⁴⁴ + g ɛ ⁰ + tsʰ ɛ - ⁴²,1,198,99,葷 囗 菜,! 葷□菜
4212,Changsha,chan1326,hsn,2767,meat dishes (hūn cài 葷菜),BeijingDaxue1964,,葷菜,hūn cài,fən³³tsʰai⁵⁵,fən³³tsʰai⁵⁵,f ə n ³³ tsʰ a i ⁵⁵,3145,1355 445,f ə - n ³³ + tsʰ a i ⁵⁵,1,198,99,葷 菜,葷菜
4213,Nanchang,nanc1254,gan,2767,meat dishes (hūn cài 葷菜),BeijingDaxue1964,,葷菜,hūn cài,fən⁴²tsʰai²¹³,fən⁴²tsʰai²¹³,f ə n ⁴² tsʰ a i ²¹³,3145,1355 445,f ə - n ⁴² + tsʰ a i ²¹³,1,198,99,葷 菜,葷菜
4214,Meixian,yuet1238,hak,2767,meat dishes (hūn cài 葷菜),BeijingDaxue1964,,葷菜,hūn cài,fun⁴⁴tsʰɔi⁴²,fun⁴⁴tsʰɔi⁴²,f u n ⁴⁴ tsʰ ɔ i ⁴²,3145,1355 445,f u - n ⁴⁴ + tsʰ ɔ i ⁴²,1,198,99,葷 菜,葷菜
4215,Guangzhou,guan1279,yue,2767,meat dishes (hūn cài 葷菜),BeijingDaxue1964,,葷菜,hūn cài,fɐn⁵³tʃʰɔi³³,fɐn⁵³tʃʰɔi³³,f ɐ n ⁵³ tʃʰ ɔ i ³³,3145,1355 445,f ɐ - n ⁵³ + tʃʰ ɔ i ³³,1,198,99,葷 菜,葷菜
4216,Yangjiang,yang1307,yue,2767,meat dishes (hūn cài 葷菜),BeijingDaxue1964,,葷菜,hūn cài,fɐn³³tʃʰɔi²⁴,fɐn³³tʃʰɔi²⁴,f ɐ n ³³ tʃʰ ɔ i ²⁴,3145,1355 445,f ɐ - n ³³ + tʃʰ ɔ i ²⁴,1,198,99,葷 菜,葷菜
4217,Xiamen,xiam1236,nan,2767,meat dishes (hūn cài 葷菜),BeijingDaxue1964,[*],葷菜,hūn cài,tsʰo⁵⁵,tsʰo⁵⁵,tsʰ o ⁵⁵,3149,519,tsʰ o - ⁵⁵,1,198,99,初,初
4218,Chaozhou,chao1238,nan,2767,meat dishes (hūn cài 葷菜),BeijingDaxue1964,[*],葷菜,hūn cài,tsʰo³³,tsʰo³³,tsʰ o ³³,3149,519,tsʰ o - ³³,1,198,99,初,初
4219,Fuzhou,fuzh1239,cdo,2767,meat dishes (hūn cài 葷菜),BeijingDaxue1964,,葷菜,hūn cài,xuŋ⁴⁴,xuŋ⁴⁴,x u ŋ ⁴⁴,3150,1355,x u - ŋ ⁴⁴,1,198,99,葷,葷
17343,Beijing,beij1234,cmn,2334,melt (of snow) (huà xuě 化雪),BeijingDaxue1964,,化雪,huà xuě,xua⁵¹ɕye²¹⁴,xua⁵¹ɕye²¹⁴,x u a ⁵¹ ɕ y e ²¹⁴,3151,204 881,x u a ⁵¹ + ɕ y e - ²¹⁴,1,496,248,化 雪,化雪
17344,Jinan,jina1245,cmn,2334,melt (of snow) (huà xuě 化雪),BeijingDaxue1964,,化雪,huà xuě,xua²¹ɕye²¹³,xua²¹ɕye²¹³,x u a ²¹ ɕ y e ²¹³,3151,204 881,x u a ²¹ + ɕ y e - ²¹³,1,496,248,化 雪,化雪
17345,Shenyang,shen1252,cmn,2334,melt (of snow) (huà xuě 化雪),BeijingDaxue1964,,化雪,huà xuě,xua⁴¹ɕye²¹³,xua⁴¹ɕye²¹³,x u a ⁴¹ ɕ y e ²¹³,3151,204 881,x u a ⁴¹ + ɕ y e - ²¹³,1,496,248,化 雪,化雪
17346,Xi_an,xian1253,cmn,2334,melt (of snow) (huà xuě 化雪),BeijingDaxue1964,,化雪,huà xuě,ɕiɑu²¹ɕye²¹,ɕiɑu²¹ɕye²¹,ɕ i ɑ u ²¹ ɕ y e ²¹,3152,100 881,ɕ i ɑ u ²¹ + ɕ y e - ²¹,1,496,248,消 雪,消雪
17347,Chengdu,chen1267,cmn,2334,melt (of snow) (huà xuě 化雪),BeijingDaxue1964,,化雪,huà xuě,xua¹³ɕye³¹,xua¹³ɕye³¹,x u a ¹³ ɕ y e ³¹,3151,204 881,x u a ¹³ + ɕ y e - ³¹,1,496,248,化 雪,化雪
17348,Kunming,kunm1234,cmn,2334,melt (of snow) (huà xuě 化雪),BeijingDaxue1964,,化雪,huà xuě,xua¹³ɕie³¹,xua¹³ɕie³¹,x u a ¹³ ɕ i e ³¹,3151,204 881,x u a ¹³ + ɕ i e - ³¹,1,496,248,化 雪,化雪
17349,Hefei,hefe1234,cmn,2334,melt (of snow) (huà xuě 化雪),BeijingDaxue1964,,化雪,huà xuě,xua⁵³ɕyɐʔ⁴,xua⁵³ɕyɐʔ⁴,x u a ⁵³ ɕ y ɐ ʔ ⁴,3151,204 881,x u a ⁵³ + ɕ y ɐ ʔ ⁴,1,496,248,化 雪,化雪
17350,Yangzhou,yang1306,cmn,2334,melt (of snow) (huà xuě 化雪),BeijingDaxue1964,,化雪,huà xuě,xuɑ⁵⁵ɕyəʔ⁴,xuɑ⁵⁵ɕyəʔ⁴,x u ɑ ⁵⁵ ɕ y ə ʔ ⁴,3151,204 881,x u ɑ ⁵⁵ + ɕ y ə ʔ ⁴,1,496,248,化 雪,化雪
17351,Suzhou,suzh1234,wuu,2334,melt (of snow) (huà xuě 化雪),BeijingDaxue1964,,化雪,huà xuě,iaŋ²⁴₂₂siɪʔ⁴,iaŋ²⁴₂₂siɪʔ⁴,i a ŋ ²²/²⁴ s i ɪ ʔ ⁴,3153,1167 881,- i a ŋ ²²/²⁴ + s i ɪ ʔ ⁴,1,496,248,烊 雪,烊雪
17352,Wenzhou,ouji1238,(wuu),2334,melt (of snow) (huà xuě 化雪),BeijingDaxue1964,,化雪,huà xuě,ɦi³¹ɕy²³,ɦi³¹ɕy²³,ɦ i ³¹ ɕ y ²³,3153,1167 881,ɦ i - - ³¹ + ɕ y - - ²³,1,496,248,烊 雪,烊雪
17353,Changsha,chan1326,hsn,2334,melt (of snow) (huà xuě 化雪),BeijingDaxue1964,,化雪,huà xuě,in¹³ɕie²⁴,in¹³ɕie²⁴,i n ¹³ ɕ i e ²⁴,3154,1168 881,- i n ¹³ + ɕ i e - ²⁴,1,496,248,融 雪,融雪
17354,Nanchang,nanc1254,gan,2334,melt (of snow) (huà xuě 化雪),BeijingDaxue1964,,化雪,huà xuě,iɔŋ⁵⁵ɕyɔt⁵,iɔŋ⁵⁵ɕyɔt⁵,i ɔ ŋ ⁵⁵ ɕ y ɔ t ⁵,3153,1167 881,- i ɔ ŋ ⁵⁵ + ɕ y ɔ t ⁵,1,496,248,烊 雪,烊雪
17355,Nanchang,nanc1254,gan,2334,melt (of snow) (huà xuě 化雪),BeijingDaxue1964,[2],化雪,huà xuě,iuŋ⁵⁵ɕyɔt⁵,iuŋ⁵⁵ɕyɔt⁵,i u ŋ ⁵⁵ ɕ y ɔ t ⁵,3154,1168 881,i u ŋ ⁵⁵ + ɕ y ɔ t ⁵,2,496,248,融 雪,融雪
17356,Meixian,yuet1238,hak,2334,melt (of snow) (huà xuě 化雪),BeijingDaxue1964,,化雪,huà xuě,juŋ¹²siɛt²¹,juŋ¹²siɛt²¹,j u ŋ ¹² s i ɛ t ²¹,3154,1168 881,j u ŋ ¹² + s i ɛ t ²¹,1,496,248,融 雪,融雪
17357,Guangzhou,guan1279,yue,2334,melt (of snow) (huà xuě 化雪),BeijingDaxue1964,,化雪,huà xuě,ʃyt³³jʊŋ²¹,ʃyt³³jʊŋ²¹,ʃ y t ³³ j ʊ ŋ ²¹,3155,881 1168,ʃ y - t ³³ + j ʊ ŋ ²¹,1,496,248,雪 融,雪融
17358,Yangjiang,yang1307,yue,2334,melt (of snow) (huà xuě 化雪),BeijingDaxue1964,,化雪,huà xuě,ɬit²¹jʊŋ⁴⁴³,ɬit²¹jʊŋ⁴⁴³,ɬ i t ²¹ j ʊ ŋ ⁴⁴³,3155,881 1168,ɬ i - t ²¹ + j ʊ ŋ ⁴⁴³,1,496,248,雪 融,雪融
17359,Xiamen,xiam1236,nan,2334,melt (of snow) (huà xuě 化雪),BeijingDaxue1964,,化雪,huà xuě,ĩũ²⁴₃₃seʔ³²,ĩũ²⁴₃₃seʔ³²,ĩ ũ ∼ ³³/²⁴ s e ʔ ³²,3154,1168 881,ĩ ũ ∼ ³³/²⁴ + s e - ʔ ³²,1,496,248,融 雪,融雪
17360,Chaozhou,chao1238,nan,2334,melt (of snow) (huà xuě 化雪),BeijingDaxue1964,,化雪,huà xuě,soʔ²¹ĩẽ⁵⁵,soʔ²¹ĩẽ⁵⁵,s o ʔ ²¹ ĩ ẽ ∼ ⁵⁵,3155,881 1168,s o - ʔ ²¹ + ĩ ẽ ∼ ⁵⁵,1,496,248,雪 融,雪融
17361,Fuzhou,fuzh1239,cdo,2334,melt (of snow) (huà xuě 化雪),BeijingDaxue1964,,化雪,huà xuě,suɔʔ²³yɔŋ⁵²,suɔʔ²³yɔŋ⁵²,s u ɔ ʔ ²³ y ɔ ŋ ⁵²,3156,881 1167,s u ɔ ʔ ²³ + - y ɔ ŋ ⁵²,1,496,248,雪 烊,雪烊
6271,Beijing,beij1234,cmn,,middle room in the whole house (zhèng fáng 正房),BeijingDaxue1964,,正房,zhèng fáng,tʰaŋ³⁵u⁵⁵,tʰaŋ³⁵u⁵⁵,tʰ a ŋ ³⁵ u ⁵⁵,3157,2037 383,tʰ a - ŋ ³⁵ + - u - ⁵⁵,1,245,123,堂 屋,堂屋
6272,Beijing,beij1234,cmn,,middle room in the whole house (zhèng fáng 正房),BeijingDaxue1964,[2],正房,zhèng fáng,tʂəŋ⁵¹faŋ³⁵,tʂəŋ⁵¹faŋ³⁵,ʈʂ ə ŋ ⁵¹ f a ŋ ³⁵,3158,929 381,ʈʂ ə - ŋ ⁵¹ + f a ŋ ³⁵,2,245,123,正 房,正房
6273,Beijing,beij1234,cmn,,middle room in the whole house (zhèng fáng 正房),BeijingDaxue1964,[3],正房,zhèng fáng,pei²¹⁴₂₁faŋ³⁵,pei²¹⁴₂₁faŋ³⁵,p e i ²¹/²¹⁴ f a ŋ ³⁵,3159,1956 381,p e i - ²¹/²¹⁴ + f a ŋ ³⁵,3,245,123,北 房,北房
6274,Jinan,jina1245,cmn,,middle room in the whole house (zhèng fáng 正房),BeijingDaxue1964,,正房,zhèng fáng,tʰaŋ⁴²u²¹³,tʰaŋ⁴²u²¹³,tʰ a ŋ ⁴² u ²¹³,3157,2037 383,tʰ a - ŋ ⁴² + - u - ²¹³,1,245,123,堂 屋,堂屋
6275,Jinan,jina1245,cmn,,middle room in the whole house (zhèng fáng 正房),BeijingDaxue1964,[2],正房,zhèng fáng,tʂəŋ²¹faŋ⁴²,tʂəŋ²¹faŋ⁴²,ʈʂ ə ŋ ²¹ f a ŋ ⁴²,3158,929 381,ʈʂ ə - ŋ ²¹ + f a ŋ ⁴²,2,245,123,正 房,正房
6276,Jinan,jina1245,cmn,,middle room in the whole house (zhèng fáng 正房),BeijingDaxue1964,[3],正房,zhèng fáng,pei²¹³faŋ⁴²,pei²¹³faŋ⁴²,p e i ²¹³ f a ŋ ⁴²,3159,1956 381,p e i - ²¹³ + f a ŋ ⁴²,3,245,123,北 房,北房
6277,Shenyang,shen1252,cmn,,middle room in the whole house (zhèng fáng 正房),BeijingDaxue1964,,正房,zhèng fáng,saŋ⁴¹u³⁵,saŋ⁴¹u³⁵,s a ŋ ⁴¹ u ³⁵,3160,96 383,s a - ŋ ⁴¹ + - u - ³⁵,1,245,123,上 屋,上屋
6278,Shenyang,shen1252,cmn,,middle room in the whole house (zhèng fáng 正房),BeijingDaxue1964,[2],正房,zhèng fáng,tsəŋ⁴¹faŋ³⁵,tsəŋ⁴¹faŋ³⁵,ts ə ŋ ⁴¹ f a ŋ ³⁵,3158,929 381,ts ə - ŋ ⁴¹ + f a ŋ ³⁵,2,245,123,正 房,正房
6279,Xi_an,xian1253,cmn,,middle room in the whole house (zhèng fáng 正房),BeijingDaxue1964,,正房,zhèng fáng,ʂɑŋ⁴⁵fɑŋ²⁴,ʂɑŋ⁴⁵fɑŋ²⁴,ʂ ɑ ŋ ⁴⁵ f ɑ ŋ ²⁴,3161,96 381,ʂ ɑ - ŋ ⁴⁵ + f ɑ ŋ ²⁴,1,245,123,上 房,上房
6280,Chengdu,chen1267,cmn,,middle room in the whole house (zhèng fáng 正房),BeijingDaxue1964,,正房,zhèng fáng,tʰau³¹vu³¹₄₄,tʰau³¹vu³¹₄₄,tʰ a u ³¹ v u ⁴⁴/³¹,3157,2037 383,tʰ a u - ³¹ + v u - ⁴⁴/³¹,1,245,123,堂 屋,堂屋
6281,Kunming,kunm1234,cmn,,middle room in the whole house (zhèng fáng 正房),BeijingDaxue1964,,正房,zhèng fáng,tʰã³¹u³¹₄₄,tʰã³¹u³¹₄₄,tʰ ã ∼ ³¹ u ⁴⁴/³¹,3157,2037 383,tʰ ã - ∼ ³¹ + - u - ⁴⁴/³¹,1,245,123,堂 屋,堂屋
6282,Hefei,hefe1234,cmn,,middle room in the whole house (zhèng fáng 正房),BeijingDaxue1964,,正房,zhèng fáng,tʰɑ̃⁵⁵uəʔ⁴,tʰɑ̃⁵⁵uəʔ⁴,tʰ ɑ̃ ∼ ⁵⁵ u ə ʔ ⁴,3157,2037 383,tʰ ɑ̃ - ∼ ⁵⁵ + u ə ʔ ⁴,1,245,123,堂 屋,堂屋
6283,Yangzhou,yang1306,cmn,,middle room in the whole house (zhèng fáng 正房),BeijingDaxue1964,,正房,zhèng fáng,tʰɑŋ³⁴ɔʔ⁴ɕiŋ³¹,tʰɑŋ³⁴ɔʔ⁴ɕiŋ³¹,tʰ ɑ ŋ ³⁴ ɔ ʔ ⁴ ɕ i ŋ ³¹,3162,2037 383 861,tʰ ɑ - ŋ ³⁴ + - ɔ ʔ ⁴ + ɕ i - ŋ ³¹,1,245,123,堂 屋 心,堂屋心
