ID	DOCULECT	DOCULECT_IN_SOURCE	CONCEPT	CONCEPTICON_ID	STEDT_ID	VALUE	SEGMENTS	SOURCE
205476	Dali	Bai (Dali)	story / tale		205476	ku³³pɯ³¹	k u ³³ p ɯ ³¹ 	Sun1991
205477	Bijiang	Bai (Bijiang)	story / tale		205477	gɯ̃⁴²tõ²¹	g ɯ̃ ∼ ⁴² t õ ∼ ²¹ 	Sun1991
205502	Jianchuan	Bai (Jianchuan)	story / tale		205502	ku³¹xuɑ⁴⁴	k u ³¹ x u ɑ ⁴⁴ 	Sun1991
221847	Dali	Bai (Dali)	straight		221847	mio⁴²	m i o ⁴² 	Sun1991
221848	Bijiang	Bai (Bijiang)	straight		221848	tui⁵⁵lu⁵⁵lu⁵⁵	t u i ⁵⁵ l u ⁵⁵ l u ⁵⁵ 	Sun1991
221873	Jianchuan	Bai (Jianchuan)	straight		221873	tuĩ⁵⁵	t u ĩ ∼ ⁵⁵ 	Sun1991
212897	Jianchuan	Bai (Jianchuan)	strain (tea)		212897	li⁴⁴	l i ⁴⁴ 	Sun1991
212871	Dali	Bai (Dali)	strain (tea)		212871	li⁴⁴	l i ⁴⁴ 	Sun1991
212872	Bijiang	Bai (Bijiang)	strain (tea)		212872	tɕuɑ⁴⁴	tɕ u ɑ ⁴⁴ 	Sun1991
206139	Dali	Bai (Dali)	strength		206139	tɕhi⁴⁴mio⁴²	tɕh i ⁴⁴ m i o ⁴² 	Sun1991
206140	Bijiang	Bai (Bijiang)	strength		206140	ɣɯ⁴²	ɣ ɯ ⁴² 	Sun1991
206165	Jianchuan	Bai (Jianchuan)	strength		206165	ɣɯ⁴²	ɣ ɯ ⁴² 	Sun1991
210015	Dali	Bai (Dali)	strike (iron)		210015	teʴ⁴⁴the⁴⁴	t eʴ ⁴⁴ th e ⁴⁴ 	Sun1991
210016	Bijiang	Bai (Bijiang)	strike (iron)		210016	qɑ̃⁴²tɕhi⁴⁴	q ɑ̃ ∼ ⁴² tɕh i ⁴⁴ 	Sun1991
210041	Jianchuan	Bai (Jianchuan)	strike (iron)		210041	tɛ⁴⁴	t ɛ ⁴⁴ 	Sun1991
208026	Dali	Bai (Dali)	strike with open palm		208026	po⁴⁴	p o ⁴⁴ 	Sun1991
208027	Bijiang	Bai (Bijiang)	strike with open palm		208027	tɑ⁴⁴	t ɑ ⁴⁴ 	Sun1991
208052	Jianchuan	Bai (Jianchuan)	strike with open palm		208052	po⁴⁴	p o ⁴⁴ 	Sun1991
195939	Dali	Bai (Dali)	student		195939	ɣɯ⁴²si³⁵xuo⁴⁴	ɣ ɯ ⁴² s i ³⁵ x u o ⁴⁴ 	Sun1991
195940	Bijiang	Bai (Bijiang)	student		195940	ɣɯ⁴²su⁵⁵tsi⁴⁴	ɣ ɯ ⁴² s u ⁵⁵ ts i ⁴⁴ 	Sun1991
195965	Jianchuan	Bai (Jianchuan)	student		195965	ɕu⁵⁵sɯ̃⁵⁵	ɕ u ⁵⁵ s ɯ̃ ∼ ⁵⁵ 	Sun1991
213942	Dali	Bai (Dali)	stuff (hole) up		213942	tshɯ⁵⁵	tsh ɯ ⁵⁵ 	Sun1991
213943	Bijiang	Bai (Bijiang)	stuff (hole) up		213943	tɕhi⁵⁵vu⁵⁵	tɕh i ⁵⁵ v u ⁵⁵ 	Sun1991
213968	Jianchuan	Bai (Jianchuan)	stuff (hole) up		213968	tshɯ⁵⁵	tsh ɯ ⁵⁵ 	Sun1991
226132	Bijiang	Bai (Bijiang)	stupid		226132	ʈo³³ȵi²¹	ʈ o ³³ ȵ i ²¹ 	Sun1991
226157	Jianchuan	Bai (Jianchuan)	stupid		226157	tsɛ³⁵to³⁵	ts ɛ ³⁵ t o ³⁵ 	Sun1991
226131	Dali	Bai (Dali)	stupid		226131	pɯ⁴⁴	p ɯ ⁴⁴ 	Sun1991
200580	Dali	Bai (Dali)	sugar		200580	so³⁵to²¹	s o ³⁵ t o ²¹ 	Sun1991
200581	Bijiang	Bai (Bijiang)	sugar		200581	ɕõ⁵⁵to²¹	ɕ õ ∼ ⁵⁵ t o ²¹ 	Sun1991
200606	Jianchuan	Bai (Jianchuan)	sugar		200606	so⁵⁵to³¹	s o ⁵⁵ t o ³¹ 	Sun1991
190023	Dali	Bai (Dali)	sugarcane		190023	kɑ⁵⁵tsi³⁵	k ɑ ⁵⁵ ts i ³⁵ 	Sun1991
190024	Bijiang	Bai (Bijiang)	sugarcane		190024	mo³³tɕhi³³	m o ³³ tɕh i ³³ 	Sun1991
190049	Jianchuan	Bai (Jianchuan)	sugarcane		190049	kɑ̃⁵⁵tsi⁵⁵	k ɑ̃ ∼ ⁵⁵ ts i ⁵⁵ 	Sun1991
183598	Bijiang	Bai (Bijiang)	summer		183598	ŋu³³fu⁴⁴ŋuɑ⁴⁴	ŋ u ³³ f u ⁴⁴ ŋ u ɑ ⁴⁴ 	Sun1991
183597	Dali	Bai (Dali)	summer		183597	ɣo²¹tɕi⁴⁴	ɣ o ²¹ tɕ i ⁴⁴ 	Sun1991
183623	Jianchuan	Bai (Jianchuan)	summer		183623	ɣo²¹	ɣ o ²¹ 	Sun1991
180104	Jianchuan	Bai (Jianchuan)	sun		180104	jĩ⁴⁴phĩ³¹	j ĩ ∼ ⁴⁴ ph ĩ ∼ ³¹ 	Sun1991
180078	Dali	Bai (Dali)	sun		180078	ȵe⁴⁴phi³¹	ȵ e ⁴⁴ ph i ³¹ 	Sun1991
180079	Bijiang	Bai (Bijiang)	sun		180079	ȵi⁴⁴	ȵ i ⁴⁴ 	Sun1991
222587	Jianchuan	Bai (Jianchuan)	sunny		222587	xu³³	x u ³³ 	Sun1991
222561	Dali	Bai (Dali)	sunny		222561	xu³³	x u ³³ 	Sun1991
222562	Bijiang	Bai (Bijiang)	sunny		222562	lo⁵⁵	l o ⁵⁵ 	Sun1991
206292	Dali	Bai (Dali)	surname		206292	ɕeʴ⁵³	ɕ eʴ ⁵³ 	Sun1991
206293	Bijiang	Bai (Bijiang)	surname		206293	tʂheʴ⁴²	tʂh eʴ ⁴² 	Sun1991
206318	Jianchuan	Bai (Jianchuan)	surname		206318	ɕɛ̃⁴²	ɕ ɛ̃ ∼ ⁴² 	Sun1991
215013	Dali	Bai (Dali)	surround		215013	ui³⁵tɕeɹ³¹	u i ³⁵ tɕ e ɹ ³¹ 	Sun1991
215039	Jianchuan	Bai (Jianchuan)	surround		215039	ui⁵⁵khɯ³³	u i ⁵⁵ kh ɯ ³³ 	Sun1991
215014	Bijiang	Bai (Bijiang)	surround		215014	le⁴²vũ⁵⁵	l e ⁴² v ũ ∼ ⁵⁵ 	Sun1991
207516	Dali	Bai (Dali)	swallow		207516	e⁴²	e ⁴² 	Sun1991
207517	Bijiang	Bai (Bijiang)	swallow		207517	ẽ⁴²	ẽ ∼ ⁴² 	Sun1991
207542	Jianchuan	Bai (Jianchuan)	swallow		207542	ẽ⁴²	ẽ ∼ ⁴² 	Sun1991
207567	Dali	Bai (Dali)	swallow		207567	e⁴²	e ⁴² 	Sun1991
207568	Bijiang	Bai (Bijiang)	swallow		207568	ẽ⁴²	ẽ ∼ ⁴² 	Sun1991
207593	Jianchuan	Bai (Jianchuan)	swallow		207593	ẽ⁴²	ẽ ∼ ⁴² 	Sun1991
187473	Dali	Bai (Dali)	swallow		187473	ɕi⁵⁵jɑ⁴²tsi⁴⁴	ɕ i ⁵⁵ j ɑ ⁴² ts i ⁴⁴ 	Sun1991
187474	Bijiang	Bai (Bijiang)	swallow		187474	pɑ⁵⁵pɯ⁵⁵tsi³³	p ɑ ⁵⁵ p ɯ ⁵⁵ ts i ³³ 	Sun1991
187499	Jianchuan	Bai (Jianchuan)	swallow		187499	xɪ̃⁵⁵ŋɛ³³tsi³³	x ɪ̃ ∼ ⁵⁵ ŋ ɛ ³³ ts i ³³ 	Sun1991
194129	Jianchuan	Bai (Jianchuan)	sweat		194129	ŋɑ²¹	ŋ ɑ ²¹ 	Sun1991
194103	Dali	Bai (Dali)	sweat		194103	ŋɑ²¹	ŋ ɑ ²¹ 	Sun1991
194104	Bijiang	Bai (Bijiang)	sweat		194104	ŋɑ²¹	ŋ ɑ ²¹ 	Sun1991
213483	Dali	Bai (Dali)	sweep		213483	su³³	s u ³³ 	Sun1991
213484	Bijiang	Bai (Bijiang)	sweep		213484	ʈho⁴⁴	ʈh o ⁴⁴ 	Sun1991
213509	Jianchuan	Bai (Jianchuan)	sweep		213509	tsho⁴⁴	tsh o ⁴⁴ 	Sun1991
225290	Jianchuan	Bai (Jianchuan)	sweet		225290	kɑ̃⁵⁵ŋv³³	k ɑ̃ ∼ ⁵⁵ ŋ v ³³ 	Sun1991
225264	Dali	Bai (Dali)	sweet		225264	kɑ³⁵mi⁴⁴	k ɑ ³⁵ m i ⁴⁴ 	Sun1991
225265	Bijiang	Bai (Bijiang)	sweet		225265	ɕõ⁵⁵	ɕ õ ∼ ⁵⁵ 	Sun1991
189870	Dali	Bai (Dali)	sweet potato		189870	xuɑ⁴²tshv⁴²	x u ɑ ⁴² tsh v ⁴² 	Sun1991
189871	Bijiang	Bai (Bijiang)	sweet potato		189871	ɑ⁵⁵mɯ³³	ɑ ⁵⁵ m ɯ ³³ 	Sun1991
189896	Jianchuan	Bai (Jianchuan)	sweet potato		189896	pɛ³⁵tshv³¹	p ɛ ³⁵ tsh v ³¹ 	Sun1991
219654	Dali	Bai (Dali)	swollen		219654	tshi⁵⁵	tsh i ⁵⁵ 	Sun1991
219655	Bijiang	Bai (Bijiang)	swollen		219655	tʂheʴ⁵⁵	tʂh eʴ ⁵⁵ 	Sun1991
219680	Jianchuan	Bai (Jianchuan)	swollen		219680	tshɛ̃⁵⁵	tsh ɛ̃ ∼ ⁵⁵ 	Sun1991
203028	Dali	Bai (Dali)	table		203028	tseʴ³⁵tsi⁴⁴	ts eʴ ³⁵ ts i ⁴⁴ 	Sun1991
203029	Bijiang	Bai (Bijiang)	table		203029	ʈɑ̃⁵⁵tsi⁴⁴	ʈ ɑ̃ ∼ ⁵⁵ ts i ⁴⁴ 	Sun1991
203054	Jianchuan	Bai (Jianchuan)	table		203054	tsi⁵⁵tsi³³	ts i ⁵⁵ ts i ³³ 	Sun1991
229243	Bijiang	Bai (Bijiang)	tael		229243	no⁴²	n o ⁴² 	Sun1991
229268	Jianchuan	Bai (Jianchuan)	tael		229268	no⁴²	n o ⁴² 	Sun1991
229242	Dali	Bai (Dali)	tael		229242	no⁵³	n o ⁵³ 	Sun1991
189004	Bijiang	Bai (Bijiang)	tail		189004	meʴ³³quɑ⁵⁵	m eʴ ³³ q u ɑ ⁵⁵ 	Sun1991
189003	Dali	Bai (Dali)	tail		189003	mi⁴²tu³⁵	m i ⁴² t u ³⁵ 	Sun1991
189029	Jianchuan	Bai (Jianchuan)	tail		189029	ŋv³³tṽ⁵⁵	ŋ v ³³ t ṽ ⁵⁵ 	Sun1991
207975	Dali	Bai (Dali)	take		207975	ne⁴⁴	n e ⁴⁴ 	Sun1991
207976	Bijiang	Bai (Bijiang)	take		207976	qheʴ⁴⁴	qh eʴ ⁴⁴ 	Sun1991
208001	Jianchuan	Bai (Jianchuan)	take		208001	ne⁴⁴	n e ⁴⁴ 	Sun1991
214452	Dali	Bai (Dali)	take back / put away		214452	sɯ³⁵	s ɯ ³⁵ 	Sun1991
214478	Jianchuan	Bai (Jianchuan)	take back / put away		214478	sɯ⁵⁵	s ɯ ⁵⁵ 	Sun1991
214453	Bijiang	Bai (Bijiang)	take back / put away		214453	ʂi⁵⁵khɯ³³	ʂ i ⁵⁵ kh ɯ ³³ 	Sun1991
212999	Jianchuan	Bai (Jianchuan)	take off (clothing)		212999	lui⁵⁵	l u i ⁵⁵ 	Sun1991
212974	Bijiang	Bai (Bijiang)	take off (clothing)		212974	lui⁵⁵	l u i ⁵⁵ 	Sun1991
212973	Dali	Bai (Dali)	take off (clothing)		212973	lui³⁵ji³⁵	l u i ³⁵ j i ³⁵ 	Sun1991
189972	Dali	Bai (Dali)	taro		189972	pi²¹thv⁵⁵	p i ²¹ th v ⁵⁵ 	Sun1991
189973	Bijiang	Bai (Bijiang)	taro		189973	xɯ⁴²	x ɯ ⁴² 	Sun1991
189998	Jianchuan	Bai (Jianchuan)	taro		189998	pi²¹thṽ⁵⁵	p i ²¹ th ṽ ⁵⁵ 	Sun1991
211647	Dali	Bai (Dali)	teach		211647	kɑ³⁵	k ɑ ³⁵ 	Sun1991
211648	Bijiang	Bai (Bijiang)	teach		211648	qɑ̃⁵⁵	q ɑ̃ ∼ ⁵⁵ 	Sun1991
211673	Jianchuan	Bai (Jianchuan)	teach		211673	kɑ̃⁵⁵	k ɑ̃ ∼ ⁵⁵ 	Sun1991
195914	Jianchuan	Bai (Jianchuan)	teacher		195914	lo³¹si⁵⁵	l o ³¹ s i ⁵⁵ 	Sun1991
195888	Dali	Bai (Dali)	teacher		195888	tsu⁴⁴si⁴⁴	ts u ⁴⁴ s i ⁴⁴ 	Sun1991
195889	Bijiang	Bai (Bijiang)	teacher		195889	qɑ̃⁵⁵su⁵⁵pu⁵⁵	q ɑ̃ ∼ ⁵⁵ s u ⁵⁵ p u ⁵⁵ 	Sun1991
208179	Dali	Bai (Dali)	tear		208179	phe⁵⁵	ph e ⁵⁵ 	Sun1991
208205	Jianchuan	Bai (Jianchuan)	tear		208205	phe⁵⁵	ph e ⁵⁵ 	Sun1991
208180	Bijiang	Bai (Bijiang)	tear		208180	tɕhui⁵⁵xuɑ⁵⁵	tɕh u i ⁵⁵ x u ɑ ⁵⁵ 	Sun1991
192191	Jianchuan	Bai (Jianchuan)	tear		192191	mi⁴²ɕĩ⁴²	m i ⁴² ɕ ĩ ∼ ⁴² 	Sun1991
192165	Dali	Bai (Dali)	tear		192165	mi⁴²ji⁴²	m i ⁴² j i ⁴² 	Sun1991
192166	Bijiang	Bai (Bijiang)	tear		192166	vĩ³³ɕui³³	v ĩ ∼ ³³ ɕ u i ³³ 	Sun1991
215574	Dali	Bai (Dali)	tell		215574	kɑ³¹	k ɑ ³¹ 	Sun1991
215575	Bijiang	Bai (Bijiang)	tell		215575	tso⁴²qɑ̃⁵⁵	ts o ⁴² q ɑ̃ ∼ ⁵⁵ 	Sun1991
215600	Jianchuan	Bai (Jianchuan)	tell		215600	kɑ³¹	k ɑ ³¹ 	Sun1991
198489	Dali	Bai (Dali)	temple		198489	se³⁵	s e ³⁵ 	Sun1991
198490	Bijiang	Bai (Bijiang)	temple		198490	tʂeʴ³³xo⁴²	tʂ eʴ ³³ x o ⁴² 	Sun1991
198515	Jianchuan	Bai (Jianchuan)	temple		198515	sẽ⁵⁵	s ẽ ∼ ⁵⁵ 	Sun1991
226922	Jianchuan	Bai (Jianchuan)	ten		226922	tsɛ⁴²	ts ɛ ⁴² 	Sun1991
226896	Dali	Bai (Dali)	ten		226896	tsi⁴²	ts i ⁴² 	Sun1991
226897	Bijiang	Bai (Bijiang)	ten		226897	tʂeɹ⁴²	tʂ e ɹ ⁴² 	Sun1991
227967	Dali	Bai (Dali)	ten thousand		227967	ɑ³¹ŋv⁵³	ɑ ³¹ ŋ v ⁵³ 	Sun1991
227968	Bijiang	Bai (Bijiang)	ten thousand		227968	vɑ⁵⁵	v ɑ ⁵⁵ 	Sun1991
227993	Jianchuan	Bai (Jianchuan)	ten thousand		227993	ɑ³¹ŋv⁴²	ɑ ³¹ ŋ v ⁴² 	Sun1991
223785	Dali	Bai (Dali)	tender		223785	ȵu³¹	ȵ u ³¹ 	Sun1991
223786	Bijiang	Bai (Bijiang)	tender		223786	tɕhɑ³⁵	tɕh ɑ ³⁵ 	Sun1991
223811	Jianchuan	Bai (Jianchuan)	tender		223811	jɯ̃²¹	j ɯ̃ ∼ ²¹ 	Sun1991
230110	Bijiang	Bai (Bijiang)	that		230110	po⁴²tʂheɹ⁴²	p o ⁴² tʂh e ɹ ⁴² 	Sun1991
230135	Jianchuan	Bai (Jianchuan)	that		230135	mɯ⁵⁵	m ɯ ⁵⁵ 	Sun1991
230109	Dali	Bai (Dali)	that		230109	pɯ⁵⁵	p ɯ ⁵⁵ 	Sun1991
230160	Dali	Bai (Dali)	there		230160	pɯ⁵⁵tɑ⁴⁴	p ɯ ⁵⁵ t ɑ ⁴⁴ 	Sun1991
230161	Bijiang	Bai (Bijiang)	there		230161	po⁴²pe⁴⁴	p o ⁴² p e ⁴⁴ 	Sun1991
230186	Jianchuan	Bai (Jianchuan)	there		230186	mɯ⁵⁵tɑ⁴⁴	m ɯ ⁵⁵ t ɑ ⁴⁴ 	Sun1991
229854	Dali	Bai (Dali)	they		229854	pɑ⁵⁵	p ɑ ⁵⁵ 	Sun1991
229855	Bijiang	Bai (Bijiang)	they		229855	bɑ⁵⁵ɣo⁵⁵	b ɑ ⁵⁵ ɣ o ⁵⁵ 	Sun1991
229880	Jianchuan	Bai (Jianchuan)	they		229880	mɑ⁵⁵	m ɑ ⁵⁵ 	Sun1991
229804	Bijiang	Bai (Bijiang)	they two		229804	bɑ⁵⁵ku³³ȵi²¹	b ɑ ⁵⁵ k u ³³ ȵ i ²¹ 	Sun1991
229829	Jianchuan	Bai (Jianchuan)	they two		229829	mɑ⁵⁵ko³³jĩ²¹	m ɑ ⁵⁵ k o ³³ j ĩ ∼ ²¹ 	Sun1991
229803	Dali	Bai (Dali)	they two		229803	pɑ⁵⁵ko³³ȵi²¹	p ɑ ⁵⁵ k o ³³ ȵ i ²¹ 	Sun1991
221337	Dali	Bai (Dali)	thick		221337	tshu⁵⁵	tsh u ⁵⁵ 	Sun1991
221338	Bijiang	Bai (Bijiang)	thick		221338	tɕhu⁵⁵	tɕh u ⁵⁵ 	Sun1991
221363	Jianchuan	Bai (Jianchuan)	thick		221363	tshu⁵⁵	tsh u ⁵⁵ 	Sun1991
221439	Dali	Bai (Dali)	thick		221439	kɯ³³	k ɯ ³³ 	Sun1991
221440	Bijiang	Bai (Bijiang)	thick		221440	qɯ̃⁴²	q ɯ̃ ∼ ⁴² 	Sun1991
221465	Jianchuan	Bai (Jianchuan)	thick		221465	kɯ³³	k ɯ ³³ 	Sun1991
223020	Dali	Bai (Dali)	thick		223020	ku³⁵	k u ³⁵ 	Sun1991
223021	Bijiang	Bai (Bijiang)	thick		223021	ȵi²¹qhuẽʴ⁵⁵	ȵ i ²¹ qh u ẽʴ ∼ ⁵⁵ 	Sun1991
223046	Jianchuan	Bai (Jianchuan)	thick		223046	ku⁵⁵	k u ⁵⁵ 	Sun1991
221490	Dali	Bai (Dali)	thin		221490	po⁴²	p o ⁴² 	Sun1991
221491	Bijiang	Bai (Bijiang)	thin		221491	po⁴²	p o ⁴² 	Sun1991
221516	Jianchuan	Bai (Jianchuan)	thin		221516	po⁴²	p o ⁴² 	Sun1991
223428	Dali	Bai (Dali)	thin (of people)		223428	sɑ³⁵xɯ⁵⁵	s ɑ ³⁵ x ɯ ⁵⁵ 	Sun1991
223429	Bijiang	Bai (Bijiang)	thin (of people)		223429	ʈhɑ⁵⁵ȵi²¹	ʈh ɑ ⁵⁵ ȵ i ²¹ 	Sun1991
223454	Jianchuan	Bai (Jianchuan)	thin (of people)		223454	tshɑ⁴⁴jo³¹	tsh ɑ ⁴⁴ j o ³¹ 	Sun1991
221388	Dali	Bai (Dali)	thin (slender)		221388	mo⁴²	m o ⁴² 	Sun1991
221389	Bijiang	Bai (Bijiang)	thin (slender)		221389	mo⁴²	m o ⁴² 	Sun1991
221414	Jianchuan	Bai (Jianchuan)	thin (slender)		221414	mo⁴²	m o ⁴² 	Sun1991
223071	Dali	Bai (Dali)	thin (watery)		223071	tɕheʴ⁵⁵	tɕh eʴ ⁵⁵ 	Sun1991
223097	Jianchuan	Bai (Jianchuan)	thin (watery)		223097	tɕhɛ̃⁵⁵	tɕh ɛ̃ ∼ ⁵⁵ 	Sun1991
223072	Bijiang	Bai (Bijiang)	thin (watery)		223072	xɑ̃⁵⁵	x ɑ̃ ∼ ⁵⁵ 	Sun1991
206394	Dali	Bai (Dali)	thing		206394	xuo⁴⁴ŋv³³	x u o ⁴⁴ ŋ v ³³ 	Sun1991
206395	Bijiang	Bai (Bijiang)	thing		206395	veʴ²²dʑĩ⁴²	v eʴ ²² dʑ ĩ ∼ ⁴² 	Sun1991
206420	Jianchuan	Bai (Jianchuan)	thing		206420	ŋv̩³³tɑ̃⁴²	ŋ v̩ ³³ t ɑ̃ ∼ ⁴² 	Sun1991
206241	Dali	Bai (Dali)	thing / matter / event		206241	si³¹vu³³	s i ³¹ v u ³³ 	Sun1991
206242	Bijiang	Bai (Bijiang)	thing / matter / event		206242	qõ⁵⁵ȵe⁴²	q õ ∼ ⁵⁵ ȵ e ⁴² 	Sun1991
206267	Jianchuan	Bai (Jianchuan)	thing / matter / event		206267	sɛ²¹vu³³	s ɛ ²¹ v u ³³ 	Sun1991
217053	Dali	Bai (Dali)	think		217053	mi³³	m i ³³ 	Sun1991
217054	Bijiang	Bai (Bijiang)	think		217054	mi³³	m i ³³ 	Sun1991
217079	Jianchuan	Bai (Jianchuan)	think		217079	mi³³	m i ³³ 	Sun1991
225775	Bijiang	Bai (Bijiang)	thirsty		225775	qhɑ⁴⁴	qh ɑ ⁴⁴ 	Sun1991
225800	Jianchuan	Bai (Jianchuan)	thirsty		225800	khɑ⁴⁴	kh ɑ ⁴⁴ 	Sun1991
225774	Dali	Bai (Dali)	thirsty		225774	khɑ⁴⁴	kh ɑ ⁴⁴ 	Sun1991
227075	Jianchuan	Bai (Jianchuan)	thirteen		227075	tsɛ⁴²sɑ̃⁵⁵	ts ɛ ⁴² s ɑ̃ ∼ ⁵⁵ 	Sun1991
227049	Dali	Bai (Dali)	thirteen		227049	tsi⁴²sɑ⁵⁵	ts i ⁴² s ɑ ⁵⁵ 	Sun1991
227050	Bijiang	Bai (Bijiang)	thirteen		227050	tʂeɹ⁴²sɑ̃⁵⁵	tʂ e ɹ ⁴² s ɑ̃ ∼ ⁵⁵ 	Sun1991
227534	Jianchuan	Bai (Jianchuan)	thirty		227534	sɑ̃⁵⁵tsɛ⁴²	s ɑ̃ ∼ ⁵⁵ ts ɛ ⁴² 	Sun1991
227508	Dali	Bai (Dali)	thirty		227508	sɑ⁵⁵tsi⁴²	s ɑ ⁵⁵ ts i ⁴² 	Sun1991
227509	Bijiang	Bai (Bijiang)	thirty		227509	sɑ̃⁵⁵tʂeɹ⁴²	s ɑ̃ ∼ ⁵⁵ tʂ e ɹ ⁴² 	Sun1991
230007	Dali	Bai (Dali)	this		230007	tɯ³¹	t ɯ ³¹ 	Sun1991
230033	Jianchuan	Bai (Jianchuan)	this		230033	lɯ³¹	l ɯ ³¹ 	Sun1991
230008	Bijiang	Bai (Bijiang)	this		230008	no⁴²tʂheʴ⁴²	n o ⁴² tʂh eʴ ⁴² 	Sun1991
191706	Dali	Bai (Dali)	thorn		191706	tɕhi³¹	tɕh i ³¹ 	Sun1991
191707	Bijiang	Bai (Bijiang)	thorn		191707	tshe⁴²	tsh e ⁴² 	Sun1991
191732	Jianchuan	Bai (Jianchuan)	thorn		191732	tɕhi³¹	tɕh i ³¹ 	Sun1991
227916	Dali	Bai (Dali)	thousand		227916	ɑ³¹tɕhi⁵⁵	ɑ ³¹ tɕh i ⁵⁵ 	Sun1991
227917	Bijiang	Bai (Bijiang)	thousand		227917	tɕhĩ⁵⁵	tɕh ĩ ∼ ⁵⁵ 	Sun1991
227942	Jianchuan	Bai (Jianchuan)	thousand		227942	ɑ³¹tɕhĩ⁵⁵	ɑ ³¹ tɕh ĩ ∼ ⁵⁵ 	Sun1991
201447	Dali	Bai (Dali)	thread		201447	xo³⁵xɯ³³	x o ³⁵ x ɯ ³³ 	Sun1991
201448	Bijiang	Bai (Bijiang)	thread		201448	xɯ³³	x ɯ ³³ 	Sun1991
201473	Jianchuan	Bai (Jianchuan)	thread		201473	xɯ³³	x ɯ ³³ 	Sun1991
226539	Dali	Bai (Dali)	three		226539	sɑ⁵⁵	s ɑ ⁵⁵ 	Sun1991
226540	Bijiang	Bai (Bijiang)	three		226540	sɑ̃⁵⁵	s ɑ̃ ∼ ⁵⁵ 	Sun1991
226565	Jianchuan	Bai (Jianchuan)	three		226565	sɑ̃⁵⁵	s ɑ̃ ∼ ⁵⁵ 	Sun1991
192675	Dali	Bai (Dali)	throat		192675	ku²¹tshi³¹te⁴⁴	k u ²¹ tsh i ³¹ t e ⁴⁴ 	Sun1991
192676	Bijiang	Bai (Bijiang)	throat		192676	sẽ⁴²qu²¹	s ẽ ∼ ⁴² q u ²¹ 	Sun1991
192701	Jianchuan	Bai (Jianchuan)	throat		192701	ku²¹|lu⁵⁵	k u ²¹ |l u ⁵⁵ 	Sun1991
208434	Dali	Bai (Dali)	throw		208434	lio⁴⁴	l i o ⁴⁴ 	Sun1991
208435	Bijiang	Bai (Bijiang)	throw		208435	qhɑ⁴⁴tɕui⁵⁵xũ³³	qh ɑ ⁴⁴ tɕ u i ⁵⁵ x ũ ∼ ³³ 	Sun1991
208460	Jianchuan	Bai (Jianchuan)	throw		208460	piɛ⁵⁵	p i ɛ ⁵⁵ 	Sun1991
180232	Bijiang	Bai (Bijiang)	thunder		180232	xẽ⁵⁵mɑ²¹	x ẽ ∼ ⁵⁵ m ɑ ²¹ 	Sun1991
180231	Dali	Bai (Dali)	thunder		180231	lui²¹	l u i ²¹ 	Sun1991
218482	Bijiang	Bai (Bijiang)	thunder		218482	xẽ⁵⁵mɑ²¹	x ẽ ∼ ⁵⁵ m ɑ ²¹ 	Sun1991
218481	Dali	Bai (Dali)	thunder		218481	lui²¹meʴ²¹	l u i ²¹ m eʴ ²¹ 	Sun1991
218507	Jianchuan	Bai (Jianchuan)	thunder		218507	xẽ⁵⁵thɛ⁴⁴	x ẽ ∼ ⁵⁵ th ɛ ⁴⁴ 	Sun1991
180257	Jianchuan	Bai (Jianchuan)	thunder		180257	xĩ⁵⁵mɛ²¹	x ĩ ∼ ⁵⁵ m ɛ ²¹ 	Sun1991
213840	Dali	Bai (Dali)	tie (e.g. firewood)into a bund		213840	vu⁴²	v u ⁴² 	Sun1991
213866	Jianchuan	Bai (Jianchuan)	tie (e.g. firewood)into a bund		213866	kɯ⁴⁴	k ɯ ⁴⁴ 	Sun1991
213841	Bijiang	Bai (Bijiang)	tie (e.g. firewood)into a bund		213841	kɯ⁴⁴	k ɯ ⁴⁴ 	Sun1991
186326	Jianchuan	Bai (Jianchuan)	tiger		186326	lo²¹	l o ²¹ 	Sun1991
186300	Dali	Bai (Dali)	tiger		186300	lo²¹	l o ²¹ 	Sun1991
186301	Bijiang	Bai (Bijiang)	tiger		186301	lo²¹	l o ²¹ 	Sun1991
224907	Dali	Bai (Dali)	tight		224907	tɕɯ³¹	tɕ ɯ ³¹ 	Sun1991
224908	Bijiang	Bai (Bijiang)	tight		224908	gɯ̃³³	g ɯ̃ ∼ ³³ 	Sun1991
224933	Jianchuan	Bai (Jianchuan)	tight		224933	tɕɯ³¹	tɕ ɯ ³¹ 	Sun1991
198234	Dali	Bai (Dali)	tile		198234	ueʴ⁴²	u eʴ ⁴² 	Sun1991
198235	Bijiang	Bai (Bijiang)	tile		198235	uɑ̃⁴²	u ɑ̃ ∼ ⁴² 	Sun1991
198260	Jianchuan	Bai (Jianchuan)	tile		198260	ŋuɛ⁴²	ŋ u ɛ ⁴² 	Sun1991
183138	Dali	Bai (Dali)	time		183138	tsi²¹tɕɑ⁴⁴	ts i ²¹ tɕ ɑ ⁴⁴ 	Sun1991
183139	Bijiang	Bai (Bijiang)	time		183139	ȵi³³pɑ̃²¹	ȵ i ³³ p ɑ̃ ∼ ²¹ 	Sun1991
183164	Jianchuan	Bai (Jianchuan)	time		183164	tsɛ̃²¹kɛ⁴⁴	ts ɛ̃ ∼ ²¹ k ɛ ⁴⁴ 	Sun1991
