ID	DOCULECT	GLOTTOLOG	ISO	CONCEPT	CONCEPTICON_ID	CHINESE	PINYIN	BENZI	BENZI_IN_SOURCE	VALUE	FORM	SEGMENTS	COGID	COGIDS	NOTE	SOURCE	BEIDA_ID	PAGE	ORDER	ALIGNMENTS
9488	Hefei	hefe1234	cmn	three days from now (dà hòu tiān 大後天)	2332	大後天	dà hòu tiān	大 後 天	大後天	ta⁵³xɯ⁵³tʰiĩ²¹²	ta⁵³xɯ⁵³tʰiĩ²¹²	t a ⁵³ x ɯ ⁵³ tʰ i ĩ ∼ ²¹²	5190	47 352 89		BeijingDaxue1964	32	16	1	t a - - ⁵³ + x ɯ - ⁵³ + tʰ i - ĩ ∼ ²¹²
9489	Yangzhou	yang1306	cmn	three days from now (dà hòu tiān 大後天)	2332	大後天	dà hòu tiān	大 後 個	大後個	tɑ⁵⁵xɤɯ⁵⁵kɤɯ⁰	tɑ⁵⁵xɤɯ⁵⁵kɤɯ⁰	t ɑ ⁵⁵ x ɤ ɯ ⁵⁵ k ɤ ɯ ⁰	5192	47 352 36		BeijingDaxue1964	32	16	1	t ɑ - - ⁵⁵ + x ɤ ɯ ⁵⁵ + k ɤ ɯ ⁰
9490	Suzhou	suzh1234	wuu	three days from now (dà hòu tiān 大後天)	2332	大後天	dà hòu tiān	大 後 日	大後日	dəu³¹₂₂ɦʏ³¹₃₃ȵiɪʔ²³₂₁	dəu³¹₂₂ɦʏ³¹₃₃ȵiɪʔ²³₂₁	d ə u ²²/³¹ ɦ ʏ ³³/³¹ ȵ i ɪ ʔ ²¹/²³	5195	47 352 91		BeijingDaxue1964	32	16	1	d ə u - ²²/³¹ + ɦ ʏ - ³³/³¹ + ȵ i - ɪ ʔ ²¹/²³
9491	Wenzhou	ouji1238	(wuu)	three days from now (dà hòu tiān 大後天)	2332	大後天	dà hòu tiān	大 後 日	大後日	du¹¹ɦau²⁴nɛ¹²	du¹¹ɦau²⁴nɛ¹²	d u ¹¹ ɦ a u ²⁴ n ɛ ¹²	5195	47 352 91		BeijingDaxue1964	32	16	1	d u - - ¹¹ + ɦ a u ²⁴ + n ɛ - - - ¹²
9492	Changsha	chan1326	hsn	three days from now (dà hòu tiān 大後天)	2332	大後天	dà hòu tiān	艾 後 日	艾 後日	ŋai²¹xəu²¹zɿ²⁴	ŋai²¹xəu²¹zɿ²⁴	ŋ a i ²¹ x ə u ²¹ z ɿ ²⁴	5196	644 352 91	[*]	BeijingDaxue1964	32	16	1	ŋ a - i - ²¹ + x ə u ²¹ + z ɿ - - - ²⁴
9493	Nanchang	nanc1254	gan	three days from now (dà hòu tiān 大後天)	2332	大後天	dà hòu tiān	萬 後 日	萬 後日	uan³¹hɛu³¹ȵit⁵	uan³¹hɛu³¹ȵit⁵	u a n ³¹ h ɛ u ³¹ ȵ i t ⁵	5197	643 352 91	[*]	BeijingDaxue1964	32	16	1	u a n ³¹ + h ɛ u ³¹ + ȵ i - - t ⁵
9494	Meixian	yuet1238	hak	three days from now (dà hòu tiān 大後天)	2332	大後天	dà hòu tiān	大 後 日	大後日	tʰai⁴²hɛu⁴⁴ȵit²¹	tʰai⁴²hɛu⁴⁴ȵit²¹	tʰ a i ⁴² h ɛ u ⁴⁴ ȵ i t ²¹	5195	47 352 91		BeijingDaxue1964	32	16	1	tʰ a i - ⁴² + h ɛ u ⁴⁴ + ȵ i - - t ²¹
9495	Guangzhou	guan1279	yue	three days from now (dà hòu tiān 大後天)	2332	大後天	dà hòu tiān	大 後 日	大後日	tai²²hɐu²²jɐt²	tai²²hɐu²²jɐt²	t a i ²² h ɐ u ²² j ɐ t ²	5195	47 352 91		BeijingDaxue1964	32	16	1	t a i - ²² + h ɐ u ²² + j ɐ - - t ²
9496	Yangjiang	yang1307	yue	three days from now (dà hòu tiān 大後天)	2332	大後天	dà hòu tiān	大 後 日	大後日	tai⁴⁵⁴hɐu⁴⁵⁴jɐt⁴⁵⁴	tai⁴⁵⁴hɐu⁴⁵⁴jɐt⁴⁵⁴	t a i ⁴⁵⁴ h ɐ u ⁴⁵⁴ j ɐ t ⁴⁵⁴	5195	47 352 91		BeijingDaxue1964	32	16	1	t a i - ⁴⁵⁴ + h ɐ u ⁴⁵⁴ + j ɐ - - t ⁴⁵⁴
9497	Xiamen	xiam1236	nan	three days from now (dà hòu tiān 大後天)	2332	大後天	dà hòu tiān	老 後 日	老後日	lo⁵¹₅₅au³³lit⁵₃₂	lo⁵¹₅₅au³³lit⁵₃₂	l o ⁵⁵/⁵¹ a u ³³ l i t ³²/⁵	5198	48 352 91		BeijingDaxue1964	32	16	1	l o - - ⁵⁵/⁵¹ + - a u ³³ + l i - - t ³²/⁵
9498	Chaozhou	chao1238	nan	three days from now (dà hòu tiān 大後天)	2332	大後天	dà hòu tiān	大 後 日	大後日	tua¹¹₁₂au³⁵₂₁zik⁴₂₁	tua¹¹₁₂au³⁵₂₁zik⁴₂₁	t u a ¹²/¹¹ a u ²¹/³⁵ z i k ²¹/⁴	5195	47 352 91		BeijingDaxue1964	32	16	1	t u a - ¹²/¹¹ + - a u ²¹/³⁵ + z i - - k ²¹/⁴
9499	Fuzhou	fuzh1239	cdo	three days from now (dà hòu tiān 大後天)	2332	大後天	dà hòu tiān	老 後 日	老後日	lɔ³¹au²⁴²₃₁niʔ⁴	lɔ³¹au²⁴²₃₁niʔ⁴	l ɔ ³¹ a u ³¹/²⁴² n i ʔ ⁴	5198	48 352 91		BeijingDaxue1964	32	16	1	l ɔ - - ³¹ + - a u ³¹/²⁴² + n i - - ʔ ⁴
20323	Beijing	beij1234	cmn	throw, throw away (rēng 扔)	1456	扔	rēng	扔	扔	ʐəŋ⁵⁵	ʐəŋ⁵⁵	ʐ ə ŋ ⁵⁵	5199	2211		BeijingDaxue1964	564	282	1	ʐ ə ŋ ⁵⁵
20324	Jinan	jina1245	cmn	throw, throw away (rēng 扔)	1456	扔	rēng	扔	扔	ʐəŋ²¹³.	ʐəŋ²¹³.	ʐ ə ŋ ²¹³	5199	2211		BeijingDaxue1964	564	282	1	ʐ ə ŋ ²¹³
20325	Shenyang	shen1252	cmn	throw, throw away (rēng 扔)	1456	扔	rēng	扔	扔	ləŋ³³	ləŋ³³	l ə ŋ ³³	5199	2211		BeijingDaxue1964	564	282	1	l ə ŋ ³³
20326	Xi_an	xian1253	cmn	throw, throw away (rēng 扔)	1456	扔	rēng	扔	扔	ʐəŋ²¹	ʐəŋ²¹	ʐ ə ŋ ²¹	5199	2211		BeijingDaxue1964	564	282	1	ʐ ə ŋ ²¹
20327	Chengdu	chen1267	cmn	throw, throw away (rēng 扔)	1456	扔	rēng	甩	甩	suai⁵³	suai⁵³	s u a i ⁵³	5200	2212		BeijingDaxue1964	564	282	1	s u a i - ⁵³
20328	Kunming	kunm1234	cmn	throw, throw away (rēng 扔)	1456	扔	rēng	丟	丟	tio⁴⁴	tio⁴⁴	t i o ⁴⁴	5201	761		BeijingDaxue1964	564	282	1	t i - o ⁴⁴
20329	Hefei	hefe1234	cmn	throw, throw away (rēng 扔)	1456	扔	rēng	撂	撂	niɔ⁵³	niɔ⁵³	n i ɔ ⁵³	5202	2213		BeijingDaxue1964	564	282	1	n i ɔ ⁵³
20330	Yangzhou	yang1306	cmn	throw, throw away (rēng 扔)	1456	扔	rēng	甩	甩	liɔ⁵⁵	liɔ⁵⁵	l i ɔ ⁵⁵	5200	2212		BeijingDaxue1964	564	282	1	l i ɔ - - ⁵⁵
20331	Yangzhou	yang1306	cmn	throw, throw away (rēng 扔)	1456	扔	rēng	摔	摔	suɛ³¹	suɛ³¹	s u ɛ ³¹	5203	2214	[2]	BeijingDaxue1964	564	282	2	s u ɛ ³¹
20332	Yangzhou	yang1306	cmn	throw, throw away (rēng 扔)	1456	扔	rēng	囗	! □	tsʰuɛ⁵⁵	tsʰuɛ⁵⁵	tsʰ u ɛ ⁵⁵	5204	2215	[3]	BeijingDaxue1964	564	282	3	tsʰ u ɛ ⁵⁵
20333	Suzhou	suzh1234	wuu	throw, throw away (rēng 扔)	1456	扔	rēng	摜	摜	guɛ³¹	guɛ³¹	g u ᴇ ³¹	1677	2216		BeijingDaxue1964	564	282	1	g u ᴇ - ³¹
20334	Suzhou	suzh1234	wuu	throw, throw away (rēng 扔)	1456	扔	rēng	篤	篤	toʔ⁴	toʔ⁴	t o ʔ ⁴	5205	1373	[2][*]	BeijingDaxue1964	564	282	2	t o ʔ ⁴
20335	Wenzhou	ouji1238	(wuu)	throw, throw away (rēng 扔)	1456	扔	rēng	摜	摜	ga¹¹	ga¹¹	g a ¹¹	1677	2216		BeijingDaxue1964	564	282	1	g - a - ¹¹
20336	Changsha	chan1326	hsn	throw, throw away (rēng 扔)	1456	扔	rēng	丟	丟	tiəu³³	tiəu³³	t i ə u ³³	5201	761		BeijingDaxue1964	564	282	1	t i ə u ³³
20337	Nanchang	nanc1254	gan	throw, throw away (rēng 扔)	1456	扔	rēng	丟	丟	tiu⁴²	tiu⁴²	t i u ⁴²	5201	761		BeijingDaxue1964	564	282	1	t i - u ⁴²
20338	Meixian	yuet1238	hak	throw, throw away (rēng 扔)	1456	扔	rēng	丟	丟	tiu⁴⁴	tiu⁴⁴	t i u ⁴⁴	5201	761		BeijingDaxue1964	564	282	1	t i - u ⁴⁴
20339	Guangzhou	guan1279	yue	throw, throw away (rēng 扔)	1456	扔	rēng	劈	劈	pʰɛk³³	pʰɛk³³	pʰ ɛ k ³³	5206	1792	[*]	BeijingDaxue1964	564	282	1	pʰ ɛ - k ³³
20340	Guangzhou	guan1279	yue	throw, throw away (rēng 扔)	1456	扔	rēng	囗	! □	wɪŋ³³	wɪŋ³³	w ɪ ŋ ³³	5207	2217	[2]	BeijingDaxue1964	564	282	2	w ɪ ŋ ³³
20341	Guangzhou	guan1279	yue	throw, throw away (rēng 扔)	1456	扔	rēng	掟	掟	tɛŋ³³	tɛŋ³³	t ɛ ŋ ³³	5208	2218	[3]	BeijingDaxue1964	564	282	3	t ɛ ŋ ³³
20342	Yangjiang	yang1307	yue	throw, throw away (rēng 扔)	1456	扔	rēng	劈	劈	pʰɪk²⁴	pʰɪk²⁴	pʰ ɪ k ²⁴	5206	1792	[*]	BeijingDaxue1964	564	282	1	pʰ ɪ - k ²⁴
20343	Xiamen	xiam1236	nan	throw, throw away (rēng 扔)	1456	扔	rēng	囗	!	hĩ¹¹	hĩ¹¹	h ĩ ∼ ¹¹	5209	2219		BeijingDaxue1964	564	282	1	h ĩ ∼ ¹¹
20344	Chaozhou	chao1238	nan	throw, throw away (rēng 扔)	1456	扔	rēng	囗	!	kak⁴	kak⁴	k a k ⁴	5210	2220		BeijingDaxue1964	564	282	1	k a k ⁴
20345	Fuzhou	fuzh1239	cdo	throw, throw away (rēng 扔)	1456	扔	rēng	囗		liu⁴⁴	liu⁴⁴	l i u ⁴⁴	5211	2221		BeijingDaxue1964	564	282	1	l i u ⁴⁴
20346	Fuzhou	fuzh1239	cdo	throw, throw away (rēng 扔)	1456	扔	rēng	囗 囗	!  □	kʰœʔ⁴₃₁œʔ⁴	kʰœʔ⁴₃₁œʔ⁴	kʰ œ ʔ ³¹/⁴ œ ʔ ⁴	5212	2222 2223	[2]	BeijingDaxue1964	564	282	2	kʰ œ ʔ ³¹/⁴ + œ ʔ ⁴
12705	Beijing	beij1234	cmn	thumb (dà mǔ zhǐ 大姆指)	1781	大姆指	dà mǔ zhǐ	大 姆 哥	大姆哥	ta⁵¹mu⁰kə⁵⁵	ta⁵¹mu⁰kə⁵⁵	t a ⁵¹ m u ⁰ k ə ⁵⁵	5213	47 183 155		BeijingDaxue1964	395	198	1	t a - - ⁵¹ + m u - - ⁰ + k ə - ⁵⁵
12706	Jinan	jina1245	cmn	thumb (dà mǔ zhǐ 大姆指)	1781	大姆指	dà mǔ zhǐ	大 姆 指	大姆指	ta²¹mẽ⁰tʂʅ⁵⁵₂₁₃	ta²¹mẽ⁰tʂʅ⁵⁵₂₁₃	t a ²¹ m ẽ ∼ ⁰ ʈʂ ʅ ²¹³/⁵⁵	5214	47 183 648		BeijingDaxue1964	395	198	1	t a - - ²¹ + m ẽ - ∼ ⁰ + ʈʂ ʅ - - ²¹³/⁵⁵
12707	Shenyang	shen1252	cmn	thumb (dà mǔ zhǐ 大姆指)	1781	大姆指	dà mǔ zhǐ	大 姆 手 指 頭	大姆手指頭	ta⁴¹mu⁰sou²¹³₂₁tsๅ²¹³₃₅tʰou⁰	ta⁴¹mu⁰sou²¹³₂₁tsๅ²¹³₃₅tʰou⁰	t a ⁴¹ m u ⁰ s o u ²¹/²¹³ ts ɿ ³⁵/²¹³ tʰ o u ⁰	5215	47 183 534 648 93		BeijingDaxue1964	395	198	1	t a - - ⁴¹ + m u - - ⁰ + s o u - ²¹/²¹³ + ts ɿ - - ³⁵/²¹³ + tʰ o u - ⁰
12708	Xi_an	xian1253	cmn	thumb (dà mǔ zhǐ 大姆指)	1781	大姆指	dà mǔ zhǐ	大 姆 哥	大姆哥	tɑ⁴⁵mu²⁴kə⁰	tɑ⁴⁵mu²⁴kə⁰	t ɑ ⁴⁵ m u ²⁴ k ə ⁰	5213	47 183 155		BeijingDaxue1964	395	198	1	t ɑ - - ⁴⁵ + m u - - ²⁴ + k ə - ⁰
12709	Chengdu	chen1267	cmn	thumb (dà mǔ zhǐ 大姆指)	1781	大姆指	dà mǔ zhǐ	大 指 姆	大指姆兒	ta¹³tsๅ⁵³mər⁵³₃₁	ta¹³tsๅ⁵³mər⁵³₃₁	t a ¹³ ts ɿ ⁵³ m */ə ³¹/⁵³	5216	47 648 183		BeijingDaxue1964	395	198	1	t a - - ¹³ + ts ɿ - - ⁵³ + m - - */ə ³¹/⁵³
12710	Kunming	kunm1234	cmn	thumb (dà mǔ zhǐ 大姆指)	1781	大姆指	dà mǔ zhǐ	大 姆 指	大姆指	ta¹³mu⁵³₄₄tʂʅ⁵³	ta¹³mu⁵³₄₄tʂʅ⁵³	t a ¹³ m u ⁴⁴/⁵³ ʈʂ ʅ ⁵³	5214	47 183 648		BeijingDaxue1964	395	198	1	t a - - ¹³ + m u - - ⁴⁴/⁵³ + ʈʂ ʅ - - ⁵³
12711	Hefei	hefe1234	cmn	thumb (dà mǔ zhǐ 大姆指)	1781	大姆指	dà mǔ zhǐ	大 摸 爪 子	大摸 爪子	ta⁵³mɐʔ⁴tʂɔ²⁴tsๅ⁰	ta⁵³mɐʔ⁴tʂɔ²⁴tsๅ⁰	t a ⁵³ m ɐ ʔ ⁴ ʈʂ ɔ ²⁴ ts ɿ ⁰	5217	47 649 129 67	[*]	BeijingDaxue1964	395	198	1	t a - - ⁵³ + m ɐ ʔ - ⁴ + - ʈʂ ɔ - - - ²⁴ + ts ɿ - - ⁰
12712	Yangzhou	yang1306	cmn	thumb (dà mǔ zhǐ 大姆指)	1781	大姆指	dà mǔ zhǐ	大 姆 職 頭	大姆職 頭	tɑ⁵⁵mɑ⁴²tsəʔ⁴tʰɤɯ⁰	tɑ⁵⁵mɑ⁴²tsəʔ⁴tʰɤɯ⁰	t ɑ ⁵⁵ m ɑ ⁴² ts ə ʔ ⁴ tʰ ɤ ɯ ⁰	5218	47 183 650 93	[*]	BeijingDaxue1964	395	198	1	t ɑ - - ⁵⁵ + m ɑ - - ⁴² + ts ə ʔ ⁴ + tʰ ɤ ɯ - ⁰
12713	Suzhou	suzh1234	wuu	thumb (dà mǔ zhǐ 大姆指)	1781	大姆指	dà mǔ zhǐ	大 末 節 頭	大末 節 頭	dəu³¹₂₂mɤʔ²³tsiɪʔ⁴₂₁dʏ²⁴₂₁	dəu³¹₂₂mɤʔ²³tsiɪʔ⁴₂₁dʏ²⁴₂₁	d ə u ²²/³¹ m ɤ ʔ ²³ ts i ɪ ʔ ²¹/⁴ d ʏ ²¹/²⁴	5219	47 651 578 93	[*]	BeijingDaxue1964	395	198	1	d ə u - ²²/³¹ + m ɤ - ʔ ²³ + ts i ɪ ʔ ²¹/⁴ + d ʏ - - ²¹/²⁴
12714	Wenzhou	ouji1238	(wuu)	thumb (dà mǔ zhǐ 大姆指)	1781	大姆指	dà mǔ zhǐ	頭 姆 指 頭 囗	頭姆指頭	JLdiu³¹mo²⁴tsๅ⁴⁵diu³¹ῃ⁰	JLdiu³¹mo²⁴tsๅ⁴⁵diu³¹ῃ⁰	d i u ³¹ m o ²⁴ ts ɿ ⁴⁵ d i u ³¹ ŋ ŋ̍ ∼ ⁰	5220	93 183 648 93 652		BeijingDaxue1964	395	198	1	d i u - ³¹ + m o - - ²⁴ + ts ɿ - - ⁴⁵ + d i u - ³¹ + ŋ ŋ̍ ∼ ⁰
12715	Changsha	chan1326	hsn	thumb (dà mǔ zhǐ 大姆指)	1781	大姆指	dà mǔ zhǐ	大 職 老	大職 老	tai²¹tsๅ²⁴lau⁴¹	tai²¹tsๅ²⁴lau⁴¹	t a i ²¹ ts ɿ ²⁴ l a u ⁴¹	5221	47 650 48	[*]	BeijingDaxue1964	395	198	1	t a i - ²¹ + ts ɿ - ²⁴ + l a u - ⁴¹
12716	Changsha	chan1326	hsn	thumb (dà mǔ zhǐ 大姆指)	1781	大姆指	dà mǔ zhǐ	大 職 頭	大職 頭	tai²¹tsๅ²⁴təu⁰	tai²¹tsๅ²⁴təu⁰	t a i ²¹ ts ɿ ²⁴ t ə u ⁰	5222	47 650 93	[2][*]	BeijingDaxue1964	395	198	2	t a i - ²¹ + ts ɿ - ²⁴ + t ə u - ⁰
12717	Nanchang	nanc1254	gan	thumb (dà mǔ zhǐ 大姆指)	1781	大姆指	dà mǔ zhǐ	大 末 職 頭	大末 職 頭	tʰai³¹mat⁵tsət⁵tʰɛu²⁴	tʰai³¹mat⁵tsət⁵tʰɛu²⁴	tʰ a i ³¹ m a t ⁵ ts ə t ⁵ tʰ ɛ u ²⁴	5223	47 651 650 93	[*]	BeijingDaxue1964	395	198	1	tʰ a i - ³¹ + m a - t ⁵ + ts ə t ⁵ + tʰ ɛ u - ²⁴
12718	Meixian	yuet1238	hak	thumb (dà mǔ zhǐ 大姆指)	1781	大姆指	dà mǔ zhǐ	手 指 公	手指公	su³¹tsๅ³¹kuŋ⁴⁴	su³¹tsๅ³¹kuŋ⁴⁴	s u ³¹ ts ɿ ³¹ k u ŋ ⁴⁴	5224	534 648 154		BeijingDaxue1964	395	198	1	s u - - ³¹ + ts ɿ - - ³¹ + k u - ŋ ⁴⁴
12719	Guangzhou	guan1279	yue	thumb (dà mǔ zhǐ 大姆指)	1781	大姆指	dà mǔ zhǐ	手 指 公	手指公	ʃɐu³⁵tʃi³⁵kʊŋ⁵³	ʃɐu³⁵tʃi³⁵kʊŋ⁵³	ʃ ɐ u ³⁵ tʃ i ³⁵ k ʊ ŋ ⁵³	5224	534 648 154		BeijingDaxue1964	395	198	1	ʃ ɐ u - ³⁵ + tʃ i - - ³⁵ + k ʊ - ŋ ⁵³
12720	Yangjiang	yang1307	yue	thumb (dà mǔ zhǐ 大姆指)	1781	大姆指	dà mǔ zhǐ	手 馬 頭	手馬頭	ʃɐu²¹ma²¹tʰau⁴⁴³	ʃɐu²¹ma²¹tʰau⁴⁴³	ʃ ɐ u ²¹ m a ²¹ tʰ a u ⁴⁴³	5225	534 116 93		BeijingDaxue1964	395	198	1	ʃ ɐ u - ²¹ + m a ²¹ + tʰ a u - ⁴⁴³
12721	Xiamen	xiam1236	nan	thumb (dà mǔ zhǐ 大姆指)	1781	大姆指	dà mǔ zhǐ	大 部 母	大部母	tua³³₁₁pɔ³³₁₁bu⁵¹	tua³³₁₁pɔ³³₁₁bu⁵¹	t u a ¹¹/³³ p ɔ ¹¹/³³ b u ⁵¹	5226	47 308 653		BeijingDaxue1964	395	198	1	t u a - ¹¹/³³ + p ɔ - ¹¹/³³ + b u - ⁵¹
12722	Chaozhou	chao1238	nan	thumb (dà mǔ zhǐ 大姆指)	1781	大姆指	dà mǔ zhǐ	手 公	手公	tsʰiu⁵³₂₄koŋ³³	tsʰiu⁵³₂₄koŋ³³	tsʰ i u ²⁴/⁵³ k o ŋ ³³	5227	534 154		BeijingDaxue1964	395	198	1	tsʰ i u - ²⁴/⁵³ + k o - ŋ ³³
12723	Chaozhou	chao1238	nan	thumb (dà mǔ zhǐ 大姆指)	1781	大姆指	dà mǔ zhǐ	指 頭 公	指頭公	tsɯŋ⁵³₂₄tʰau⁵⁵₂₁₃koŋ³³	tsɯŋ⁵³₂₄tʰau⁵⁵₂₁₃koŋ³³	ts ɯ ŋ ²⁴/⁵³ tʰ a u ²¹³/⁵⁵ k o ŋ ³³	5228	648 93 154	[2]	BeijingDaxue1964	395	198	2	ts ɯ ŋ - ²⁴/⁵³ + tʰ a u - ²¹³/⁵⁵ + k o - ŋ ³³
12724	Fuzhou	fuzh1239	cdo	thumb (dà mǔ zhǐ 大姆指)	1781	大姆指	dà mǔ zhǐ	大 姆 姆	大姆姆	tuai²⁴²₄₄muɔ⁴⁴muɔ⁴⁴	tuai²⁴²₄₄muɔ⁴⁴muɔ⁴⁴	t u a i ⁴⁴/²⁴² m u ɔ ⁴⁴ m u ɔ ⁴⁴	5229	47 183 183		BeijingDaxue1964	395	198	1	t u a i ⁴⁴/²⁴² + m u ɔ - ⁴⁴ + m u ɔ - ⁴⁴
17255	Beijing	beij1234	cmn	thunder (dǎ léi 打雷)	1150	打雷	dǎ léi	打 雷	打雷	ta²¹⁴₂₁lei³³	ta²¹⁴₂₁lei³³	t a ²¹/²¹⁴ l e i ³⁵	5230	419 807		BeijingDaxue1964	494	247	1	t a - - ²¹/²¹⁴ + l e i - ³⁵
17256	Jinan	jina1245	cmn	thunder (dǎ léi 打雷)	1150	打雷	dǎ léi	打 雷	打雷	ta⁵⁵luei⁴²	ta⁵⁵luei⁴²	t a ⁵⁵ l u e i ⁴²	5230	419 807		BeijingDaxue1964	494	247	1	t a - - ⁵⁵ + l u e i ⁴²
17258	Xi_an	xian1253	cmn	thunder (dǎ léi 打雷)	1150	打雷	dǎ léi	響 雷	響雷	ɕiɑŋ⁵³luei²⁴	ɕiɑŋ⁵³luei²⁴	ɕ i ɑ ŋ ⁵³ l u e i ²⁴	5231	808 807		BeijingDaxue1964	494	247	1	ɕ i ɑ ŋ ⁵³ + l u e i ²⁴
17259	Chengdu	chen1267	cmn	thunder (dǎ léi 打雷)	1150	打雷	dǎ léi	打 雷	打雷	ta⁵³nuei³¹	ta⁵³nuei³¹	t a ⁵³ n u e i ³¹	5230	419 807		BeijingDaxue1964	494	247	1	t a - - ⁵³ + n u e i ³¹
17260	Kunming	kunm1234	cmn	thunder (dǎ léi 打雷)	1150	打雷	dǎ léi	打 雷	打雷	ta⁵³lue³¹	ta⁵³lue³¹	t a ⁵³ l u e ³¹	5230	419 807		BeijingDaxue1964	494	247	1	t a - - ⁵³ + l u e - ³¹
17261	Hefei	hefe1234	cmn	thunder (dǎ léi 打雷)	1150	打雷	dǎ léi	打 雷	打雷	ta²⁴lei⁵⁵	ta²⁴lei⁵⁵	t a ²⁴ l e i ⁵⁵	5230	419 807		BeijingDaxue1964	494	247	1	t a - - ²⁴ + l e i - ⁵⁵
17262	Yangzhou	yang1306	cmn	thunder (dǎ léi 打雷)	1150	打雷	dǎ léi	響 雷	響雷	ɕiɑŋ⁴²luəi³⁴	ɕiɑŋ⁴²luəi³⁴	ɕ i ɑ ŋ ⁴² l u ə i ³⁴	5231	808 807		BeijingDaxue1964	494	247	1	ɕ i ɑ ŋ ⁴² + l u ə i ³⁴
17263	Suzhou	suzh1234	wuu	thunder (dǎ léi 打雷)	1150	打雷	dǎ léi	雷 響	雷響	lɛ²⁴₂₂ɕiaŋ⁴¹₄₄	lɛ²⁴₂₂ɕiaŋ⁴¹₄₄	l ᴇ ²²/²⁴ ɕ i a ŋ ⁴⁴/⁴¹	5232	807 808		BeijingDaxue1964	494	247	1	l ᴇ - - ²²/²⁴ + ɕ i a ŋ ⁴⁴/⁴¹
17264	Suzhou	suzh1234	wuu	thunder (dǎ léi 打雷)	1150	打雷	dǎ léi	響 雷	響雷	ɕiaŋ⁴¹lɛ²⁴	ɕiaŋ⁴¹lɛ²⁴	ɕ i a ŋ ⁴¹ l ᴇ ²⁴	5231	808 807	[2]	BeijingDaxue1964	494	247	2	ɕ i a ŋ ⁴¹ + l ᴇ - - ²⁴
17265	Wenzhou	ouji1238	(wuu)	thunder (dǎ léi 打雷)	1150	打雷	dǎ léi	響 佛	響佛	ɕi⁴⁵vai¹²	ɕi⁴⁵vai¹²	ɕ i ⁴⁵ v a i ¹²	5233	808 809		BeijingDaxue1964	494	247	1	ɕ i - - ⁴⁵ + v a i ¹²
17266	Wenzhou	ouji1238	(wuu)	thunder (dǎ léi 打雷)	1150	打雷	dǎ léi	響 雷	響雷	ɕi⁴⁵lai³¹	ɕi⁴⁵lai³¹	ɕ i ⁴⁵ l a i ³¹	5231	808 807	[2]	BeijingDaxue1964	494	247	2	ɕ i - - ⁴⁵ + l a i - ³¹
17267	Changsha	chan1326	hsn	thunder (dǎ léi 打雷)	1150	打雷	dǎ léi	打 雷	打雷	ta⁴¹lei¹³	ta⁴¹lei¹³	t a ⁴¹ l e i ¹³	5230	419 807		BeijingDaxue1964	494	247	1	t a - - ⁴¹ + l e i - ¹³
17268	Nanchang	nanc1254	gan	thunder (dǎ léi 打雷)	1150	打雷	dǎ léi	打 雷	打雷	ta²¹³lui⁵⁵	ta²¹³lui⁵⁵	t a ²¹³ l u i ⁵⁵	5230	419 807		BeijingDaxue1964	494	247	1	t a - - ²¹³ + l u i - ⁵⁵
17269	Meixian	yuet1238	hak	thunder (dǎ léi 打雷)	1150	打雷	dǎ léi	響 雷	響雷	hiɔŋ³¹lui¹²	hiɔŋ³¹lui¹²	h i ɔ ŋ ³¹ l u i ¹²	5231	808 807		BeijingDaxue1964	494	247	1	h i ɔ ŋ ³¹ + l u i - ¹²
17270	Guangzhou	guan1279	yue	thunder (dǎ léi 打雷)	1150	打雷	dǎ léi	行 雷	行雷	haŋ²¹løy²¹	haŋ²¹løy²¹	h a ŋ ²¹ l ø y ²¹	5234	810 807		BeijingDaxue1964	494	247	1	h a - ŋ ²¹ + l ø y - ²¹
17271	Yangjiang	yang1307	yue	thunder (dǎ léi 打雷)	1150	打雷	dǎ léi	雷 公 響	雷公響	lui⁴⁴³kʊŋ³³hiɛŋ²¹	lui⁴⁴³kʊŋ³³hiɛŋ²¹	l u i ⁴⁴³ k ʊ ŋ ³³ h i ɛ ŋ ²¹	5235	807 154 808		BeijingDaxue1964	494	247	1	l u i - ⁴⁴³ + k ʊ - ŋ ³³ + h i ɛ ŋ ²¹
17272	Yangjiang	yang1307	yue	thunder (dǎ léi 打雷)	1150	打雷	dǎ léi	公 行 令	公行令	kʊŋ³³haŋ⁴⁴³lɪŋ⁴⁵⁴	kʊŋ³³haŋ⁴⁴³lɪŋ⁴⁵⁴	k ʊ ŋ ³³ h a ŋ ⁴⁴³ l ɪ ŋ ⁴⁵⁴	5236	154 810 203	[2]	BeijingDaxue1964	494	247	2	k ʊ - ŋ ³³ + h a - ŋ ⁴⁴³ + l ɪ ŋ ⁴⁵⁴
17273	Xiamen	xiam1236	nan	thunder (dǎ léi 打雷)	1150	打雷	dǎ léi	彈 雷	彈雷	tan²⁴₃₃lui²⁴	tan²⁴₃₃lui²⁴	t a n ³³/²⁴ l u i ²⁴	5237	811 807		BeijingDaxue1964	494	247	1	t a - n ³³/²⁴ + l u i - ²⁴
