ID	DOCULECT	CONCEPT	HANZI	ENTRY_IN_SOURCE	BEIDA_ID	IPA	TOKENS_OLD	SEGMENTS	NOTE	BENZI	COGIDS
14391	Hefei	shū-fǔ 430	老爺	nɔ²⁴i⁵⁵	430	nɔ²⁴i⁵⁵	n ɔ ²⁴ i ⁵⁵	n ɔ ²⁴ i ⁵⁵		老爺	49 46
14392	Yangzhou	shū-fǔ 430	爺爺	iɪ³⁴iɪ³⁴	430	iɪ³⁴iɪ³⁴	i ɪ ³⁴ i ɪ ³⁴	i ɪ ³⁴ i ɪ ³⁴		爺爺	46 46
14393	Suzhou	shū-fǔ 430	好叔	hæ⁴¹soʔ⁴	430	hæ⁴¹soʔ⁴	h æ ⁴¹ s o ʔ ⁴	h æ ⁴¹ s o ʔ ⁴		好叔	27 2658
14394	Suzhou	shū-fǔ 430	叔叔	[2] soʔ⁴soʔ⁴	430	soʔ⁴soʔ⁴	s o ʔ ⁴ s o ʔ ⁴	s o ʔ ⁴ s o ʔ ⁴	[2]	叔叔	2658 2658
14395	Wenzhou	shū-fǔ 430	阿叔	a²³ɕiu²³	430	a²³ɕiu²³	a ²³ ɕ i u ²³	a ²³ ɕ i u ²³		阿叔	47 2658
14396	Changsha	shū-fǔ 430	雙雙	səu²⁴səu²⁴	430	səu²⁴səu²⁴	s ə u ²⁴ s ə u ²⁴	s ə u ²⁴ s ə u ²⁴		雙雙	2545 2545
14397	Nanchang	shū-fǔ 430	叔叔	suk⁵suk⁵	430	suk⁵suk⁵	s u k ⁵ s u k ⁵	s u k ⁵ s u k ⁵		叔叔	2658 2658
14398	Nanchang	shū-fǔ 430	叔牛	[2] suk⁵tsๅ⁰	430	suk⁵tsๅ⁰	s u k ⁵ ts ๅ ⁰	s u k ⁵ ts ɿ ⁰	[2]	叔牛	2658 281
14399	Meixian	shū-fǔ 430	阿叔	a⁴⁴suk²¹	430	a⁴⁴suk²¹	a ⁴⁴ s u k ²¹	a ⁴⁴ s u k ²¹		阿叔	47 2658
14400	Guangzhou	shū-fǔ 430	阿叔	a³³ʃʊk⁵	430	a³³ʃʊk⁵	a ³³ ʃ ʊ k ⁵	a ³³ ʃ ʊ k ⁵		阿叔	47 2658
14401	Yangjiang	shū-fǔ 430	阿叔	a³³ʃʊk²⁴	430	a³³ʃʊk²⁴	a ³³ ʃ ʊ k ²⁴	a ³³ ʃ ʊ k ²⁴		阿叔	47 2658
14402	Xiamen	shū-fǔ 430	阿叔	a⁵⁵₃₃tsik³²₅	430	a⁵⁵₃₃tsik³²₅	a ⁵⁵₃₃ ts i k ³²₅	a ³³/⁵⁵ ts i k ⁵/³²		阿叔	47 2658
14403	Chaozhou	shū-fǔ 430	阿叔	a⁵⁵₃₃tsek⁴	430	a⁵⁵₃₃tsek⁴	a ⁵⁵₃₃ ts e k ⁴	a ³³/⁵⁵ ts e k ⁴		阿叔	47 2658
14404	Fuzhou	shū-fǔ 430	依 家	*i⁴⁴ka⁴⁴	430	i⁴⁴ka⁴⁴	i ⁴⁴ k a ⁴⁴	i ⁴⁴ k a ⁴⁴	[*]	依家	52 94
14405	Fuzhou	shū-fǔ 430	家叔	[2] ka⁴⁴₅₂zøyʔ²³(ts-)	430	ka⁴⁴₅₂zøyʔ²³	k a ⁴⁴₅₂ z ø y ʔ ²³	k a ⁵²/⁴⁴ z ø y ʔ ²³	[2]	家叔	94 2658
7119	Beijing	shū-zhuō 265	書桌兒	ʂu⁵⁵tʂuor⁵⁵	265	ʂu⁵⁵tʂuor⁵⁵	ʂ u ⁵⁵ tʂ u o r ⁵⁵	ʂ u ⁵⁵ ʈʂ u */o ⁵⁵		書桌兒	2675 1946
7120	Jinan	shū-zhuō 265	書桌	ʂu²¹³tʂuə²¹³	265	ʂu²¹³tʂuə²¹³	ʂ u ²¹³ tʂ u ə ²¹³	ʂ u ²¹³ ʈʂ u ə ²¹³		書桌	2675 1946
7121	Shenyang	shū-zhuō 265	書桌兒	su³³tsuər³³	265	su³³tsuər³³	s u ³³ ts u ə r ³³	s u ³³ ts u */ə ³³		書桌兒	2675 1946
7122	Xi_an	shū-zhuō 265	半桌	pæ̃⁴⁵«pfo²¹	265	pæ̃⁴⁵«pfo²¹	p æ̃ ∼ ⁴⁵ « p f o ²¹	p æ̃ ∼ ⁴⁵ p f o ²¹		半桌	1084 1946
7123	Chengdu	shū-zhuō 265	書桌	su⁴⁴tso³¹	265	su⁴⁴tso³¹	s u ⁴⁴ ts o ³¹	s u ⁴⁴ ts o ³¹		書桌	2675 1946
7124	Kunming	shū-zhuō 265	書桌	ʂu⁴⁴tʂuo³¹	265	ʂu⁴⁴tʂuo³¹	ʂ u ⁴⁴ tʂ u o ³¹	ʂ u ⁴⁴ ʈʂ u o ³¹		書桌	2675 1946
7125	Hefei	shū-zhuō 265	書桌	ʂu²¹²tʂuəʔ⁴	265	ʂu²¹²tʂuəʔ⁴	ʂ u ²¹² tʂ u ə ʔ ⁴	ʂ u ²¹² ʈʂ u ə ʔ ⁴		書桌	2675 1946
7126	Yangzhou	shū-zhuō 265	書桌	su³¹tsuɑʔ⁴	265	su³¹tsuɑʔ⁴	s u ³¹ ts u ɑ ʔ ⁴	s u ³¹ ts u ɑ ʔ ⁴		書桌	2675 1946
7127	Suzhou	shū-zhuō 265	寫字枱	siɒ⁴¹zɿ³¹₂₄dɛ²⁴₂₁	265	siɒ⁴¹zɿ³¹₂₄dɛ²⁴₂₁	s i ɒ ⁴¹ z ɿ ³¹₂₄ d ɛ ²⁴₂₁	s i ɒ ⁴¹ z ɿ ²⁴/³¹ d ᴇ ²¹/²⁴		寫字枱	2686 734 1948
7128	Wenzhou	shū-zhuō 265	書桌	sɿ⁴⁴tɕyo²³	265	sɿ⁴⁴tɕyo²³	s ɿ ⁴⁴ tɕ y o ²³	s ɿ ⁴⁴ tɕ y o ²³		書桌	2675 1946
7129	Changsha	shū-zhuō 265	書桌	ɕy³³tso²⁴	265	ɕy³³tso²⁴	ɕ y ³³ ts o ²⁴	ɕ y ³³ ts o ²⁴		書桌	2675 1946
7130	Nanchang	shū-zhuō 265	書桌	ɕy⁴²tsɔk⁵	265	ɕy⁴²tsɔk⁵	ɕ y ⁴² ts ɔ k ⁵	ɕ y ⁴² ts ɔ k ⁵		書桌	2675 1946
7131	Meixian	shū-zhuō 265	書桌	su⁴⁴tsɔk²¹	265	su⁴⁴tsɔk²¹	s u ⁴⁴ ts ɔ k ²¹	s u ⁴⁴ ts ɔ k ²¹		書桌	2675 1946
7132	Guangzhou	shū-zhuō 265	書枱	ʃy⁵³tʰɔi²¹₃₅	265	ʃy⁵³tʰɔi²¹₃₅	ʃ y ⁵³ tʰ ɔ i ²¹₃₅	ʃ y ⁵³ tʰ ɔ i ³⁵/²¹		書枱	2675 1948
7133	Yangjiang	shū-zhuō 265	書枱	ʃi³³tʰɔi⁴⁴³	265	ʃi³³tʰɔi⁴⁴³	ʃ i ³³ tʰ ɔ i ⁴⁴³	ʃ i ³³ tʰ ɔ i ⁴⁴³		書枱	2675 1948
7134	Xiamen	shū-zhuō 265	寫字桌	sia⁵¹₅₅li³³₁₁toʔ³²	265	sia⁵¹₅₅li³³₁₁toʔ³²	s i a ⁵¹₅₅ l i ³³₁₁ t o ʔ ³²	s i a ⁵⁵/⁵¹ l i ¹¹/³³ t o ʔ ³²		寫字桌	2686 734 1946
7135	Chaozhou	shū-zhuō 265	書床	tsiɯ³³₂₃tsʰɯŋ⁵⁵	265	tsiɯ³³₂₃tsʰɯŋ⁵⁵	ts i ɯ ³³₂₃ tsʰ ɯ ŋ ⁵⁵	ts i ɯ ²³/³³ tsʰ ɯ ŋ ⁵⁵		書床	2675 269
7136	Chaozhou	shū-zhuō 265	床櫃	[2] tsʰɯŋ⁵⁵₂₁₃kũĩ¹¹	265	tsʰɯŋ⁵⁵₂₁₃kũĩ¹¹	tsʰ ɯ ŋ ⁵⁵₂₁₃ k ũ ĩ ∼ ¹¹	tsʰ ɯ ŋ ²¹³/⁵⁵ k ũ ĩ ∼ ¹¹	[2]	床櫃	269 437
7137	Fuzhou	shū-zhuō 265	簽押桌	tsʰieŋ⁴⁴₅₂ŋaʔ²³₄(⃝-)tɔʔ²³	265	tsʰieŋ⁴⁴₅₂ŋaʔ²³₄tɔʔ²³	tsʰ i e ŋ ⁴⁴₅₂ ŋ a ʔ ²³₄ t ɔ ʔ ²³	tsʰ i e ŋ ⁵²/⁴⁴ ŋ a ʔ ⁴/²³ t ɔ ʔ ²³		簽押桌	2687 2688 1946
5967	Beijing	shǒu-mò 238	手絹兒	ʂou²¹²₂₁tɕyanr⁵¹	238	ʂou²¹²₂₁tɕyanr⁵¹	ʂ o u ²¹²₂₁ tɕ y a n r ⁵¹	ʂ o u ²¹/²¹⁴ tɕ y */a n ⁵¹		手絹兒	566 2689
5968	Jinan	shǒu-mò 238	手巾	ʂou⁵⁵tɕiẽ⁰	238	ʂou⁵⁵tɕiẽ⁰	ʂ o u ⁵⁵ tɕ i ẽ ∼ ⁰	ʂ o u ⁵⁵ tɕ i ẽ ∼ ⁰		手巾	566 1915
5969	Shenyang	shǒu-mò 238	手絹兒	sou²¹³₂₁tɕyanr⁴¹	238	sou²¹³₂₁tɕyanr⁴¹	s o u ²¹³₂₁ tɕ y a n r ⁴¹	s o u ²¹/²¹³ tɕ y */a n ⁴¹		手絹兒	566 2689
5970	Xi_an	shǒu-mò 238	手絹兒	ʂou⁵³tɕyæ̃r⁴⁵	238	ʂou⁵³tɕyæ̃r⁴⁵	ʂ o u ⁵³ tɕ y æ̃ ∼ r ⁴⁵	ʂ o u ⁵³ tɕ y */æ̃ ∼ ⁴⁵		手絹兒	566 2689
5971	Chengdu	shǒu-mò 238	手帕子	səu⁵³pʰa¹³tsɿ⁵³	238	səu⁵³pʰa¹³tsɿ⁵³	s ə u ⁵³ pʰ a ¹³ ts ɿ ⁵³	s ə u ⁵³ pʰ a ¹³ ts ɿ ⁵³		手帕子	566 1917 70
5972	Kunming	shǒu-mò 238	手巾	ʂəu⁵³tɕĩ⁴⁴	238	ʂəu⁵³tɕĩ⁴⁴	ʂ ə u ⁵³ tɕ ĩ ∼ ⁴⁴	ʂ ə u ⁵³ tɕ ĩ ∼ ⁴⁴		手巾	566 1915
5973	Hefei	shǒu-mò 238	小手巾	ɕiɔ²⁴ʂɯ²⁴tɕin²¹²	238	ɕiɔ²⁴ʂɯ²⁴tɕin²¹²	ɕ i ɔ ²⁴ ʂ ɯ ²⁴ tɕ i n ²¹²	ɕ i ɔ ²⁴ ʂ ɯ ²⁴ tɕ i n ²¹²		小手巾	475 566 1915
5974	Yangzhou	shǒu-mò 238	手捏子	sɤɯ⁴²liəʔ⁴tsɛ⁰	238	sɤɯ⁴²liəʔ⁴tsɛ⁰	s ɤ ɯ ⁴² l i ə ʔ ⁴ ts ɛ ⁰	s ɤ ɯ ⁴² l i ə ʔ ⁴ ts ɛ ⁰		手捏子	566 2036 70
5975	Suzhou	shǒu-mò 238	絹頭	tɕiø⁵¹³₄₄dʏ²⁴₂₁	238	tɕiø⁵¹³₄₄dʏ²⁴₂₁	tɕ i ø ⁵¹³₄₄ d ʏ ²⁴₂₁	tɕ i ø ⁴⁴/⁵¹³ d ʏ ²¹/²⁴		絹頭	2689 97
5976	Wenzhou	shǒu-mò 238	手巾	ɕiu⁴⁵tɕiaŋ⁴⁴	238	ɕiu⁴⁵tɕiaŋ⁴⁴	ɕ i u ⁴⁵ tɕ i a ŋ ⁴⁴	ɕ i u ⁴⁵ tɕ i a ŋ ⁴⁴		手巾	566 1915
5977	Changsha	shǒu-mò 238	小手巾	ɕiau⁴¹səu⁴¹tɕin³³	238	ɕiau⁴¹səu⁴¹tɕin³³	ɕ i a u ⁴¹ s ə u ⁴¹ tɕ i n ³³	ɕ i a u ⁴¹ s ə u ⁴¹ tɕ i n ³³		小手巾	475 566 1915
5978	Nanchang	shǒu-mò 238	手捏子	səu²¹³ȵiɛt⁵tsɿ⁰	238	səu²¹³ȵiɛt⁵tsɿ⁰	s ə u ²¹³ ȵ i ɛ t ⁵ ts ɿ ⁰	s ə u ²¹³ ȵ i ɛ t ⁵ ts ɿ ⁰		手捏子	566 2036 70
5979	Meixian	shǒu-mò 238	手巾	su³¹kin⁴⁴	238	su³¹kin⁴⁴	s u ³¹ k i n ⁴⁴	s u ³¹ k i n ⁴⁴		手巾	566 1915
5980	Guangzhou	shǒu-mò 238	手巾仔	ʃɐu³⁵kɐn⁵³tʃɐi³⁵	238	ʃɐu³⁵kɐn⁵³tʃɐi³⁵	ʃ ɐ u ³⁵ k ɐ n ⁵³ tʃ ɐ i ³⁵	ʃ ɐ u ³⁵ k ɐ n ⁵³ tʃ ɐ i ³⁵		手巾仔	566 1915 81
5981	Yangjiang	shǒu-mò 238	手巾仔	ʃɐu²¹kɐn³³tʃɐi²¹	238	ʃɐu²¹kɐn³³tʃɐi²¹	ʃ ɐ u ²¹ k ɐ n ³³ tʃ ɐ i ²¹	ʃ ɐ u ²¹ k ɐ n ³³ tʃ ɐ i ²¹		手巾仔	566 1915 81
5982	Xiamen	shǒu-mò 238	手巾仔	tsʰiu⁵¹₅₅kun⁵⁵₃₃a⁵¹	238	tsʰiu⁵¹₅₅kun⁵⁵₃₃a⁵¹	tsʰ i u ⁵¹₅₅ k u n ⁵⁵₃₃ a ⁵¹	tsʰ i u ⁵⁵/⁵¹ k u n ³³/⁵⁵ a ⁵¹		手巾仔	566 1915 81
5983	Chaozhou	shǒu-mò 238	手布	tsʰiu⁵³₂₄pou²¹³	238	tsʰiu⁵³₂₄pou²¹³	tsʰ i u ⁵³₂₄ p o u ²¹³	tsʰ i u ²⁴/⁵³ p o u ²¹³		手布	566 1918
5984	Fuzhou	shǒu-mò 238	汗巾	kaŋ²⁴²₄₄ŋyŋ⁴⁴(k-)	238	kaŋ²⁴²₄₄ŋyŋ⁴⁴	k a ŋ ²⁴²₄₄ ŋ y ŋ ⁴⁴	k a ŋ ⁴⁴/²⁴² ŋ y ŋ ⁴⁴		汗巾	657 1915
5845	Beijing	shǒu-tào 235	手套兒	ʂou²¹⁴₂₁tʰaur⁵¹	235	ʂou²¹⁴₂₁tʰaur⁵¹	ʂ o u ²¹⁴₂₁ tʰ a u r ⁵¹	ʂ o u ²¹/²¹⁴ tʰ */a u ⁵¹		手套	566 717
5846	Jinan	shǒu-tào 235	手套	ʂou⁵⁵tʰɔ²¹	235	ʂou⁵⁵tʰɔ²¹	ʂ o u ⁵⁵ tʰ ɔ ²¹	ʂ o u ⁵⁵ tʰ ɔ ²¹		手套	566 717
5847	Shenyang	shǒu-tào 235	手套兒	sou²¹³₂₁tʰaur⁴¹	235	sou²¹³₂₁tʰaur⁴¹	s o u ²¹³₂₁ tʰ a u r ⁴¹	s o u ²¹/²¹³ tʰ */a u ⁴¹		手套	566 717
5848	Xi_an	shǒu-tào 235	手套兒？	ʔʂou⁵³tʰɑur⁴⁵	235	ʔʂou⁵³tʰɑur⁴⁵	ʔʂ o u ⁵³ tʰ ɑ u r ⁴⁵	ʂ o u ⁵³ tʰ ɑ */u ⁴⁵		手套兒	566 717
5849	Chengdu	shǒu-tào 235	手籠子	səu⁵³noŋ³¹tsɿ⁵³	235	səu⁵³noŋ³¹tsɿ⁵³	s ə u ⁵³ n o ŋ ³¹ ts ɿ ⁵³	s ə u ⁵³ n o ŋ ³¹ ts ɿ ⁵³		手籠子	566 660 70
5850	Chengdu	shǒu-tào 235	豐套豐	[2] səu⁵³tʰau¹⁵tsɿ⁵³	235	səu⁵³tʰau¹⁵tsɿ⁵³	s ə u ⁵³ tʰ a u ¹⁵ ts ɿ ⁵³	s ə u ⁵³ tʰ a u ¹³ ts ɿ ⁵³	[2]	豐套豐	2690 717 2690
5851	Kunming	shǒu-tào 235	手套	ʂəu⁵³tʰau¹³	235	ʂəu⁵³tʰau¹³	ʂ ə u ⁵³ tʰ a u ¹³	ʂ ə u ⁵³ tʰ a u ¹³		手套	566 717
5852	Hefei	shǒu-tào 235	手套子	ʂɯ²⁴tʰɔ⁵³tsə⁰	235	ʂɯ²⁴tʰɔ⁵³tsə⁰	ʂ ɯ ²⁴ tʰ ɔ ⁵³ ts ə ⁰	ʂ ɯ ²⁴ tʰ ɔ ⁵³ ts ə ⁰		手套子	566 717 70
5853	Yangzhou	shǒu-tào 235	手套子	sɤɯ⁴²tʰɔ⁵⁵tsɛ⁰	235	sɤɯ⁴²tʰɔ⁵⁵tsɛ⁰	s ɤ ɯ ⁴² tʰ ɔ ⁵⁵ ts ɛ ⁰	s ɤ ɯ ⁴² tʰ ɔ ⁵⁵ ts ɛ ⁰		手套子	566 717 70
5854	Suzhou	shǒu-tào 235	手套	sʏ⁴¹tʰæ⁵¹³₃₅	235	sʏ⁴¹tʰæ⁵¹³₃₅	s ʏ ⁴¹ tʰ æ ⁵¹³₃₅	s ʏ ⁴¹ tʰ æ ³⁵/⁵¹³		手套	566 717
5855	Wenzhou	shǒu-tào 235	手套兒	ɕiu⁴⁵tʰɜ⁴²ῃ⁰	235	ɕiu⁴⁵tʰɜ⁴²ῃ⁰	ɕ i u ⁴⁵ tʰ ɜ ⁴² ῃ ⁰	ɕ i u ⁴⁵ tʰ ɜ ⁴² ŋ̍ ⁰		手套囗	2691 2692 2693
5856	Changsha	shǒu-tào 235	手套子	səu⁴¹tʰau⁵⁵tsɿ⁰	235	səu⁴¹tʰau⁵⁵tsɿ⁰	s ə u ⁴¹ tʰ a u ⁵⁵ ts ɿ ⁰	s ə u ⁴¹ tʰ a u ⁵⁵ ts ɿ ⁰		手套子	566 717 70
5857	Nanchang	shǒu-tào 235	手套	səu²¹³tʰau²¹³	235	səu²¹³tʰau²¹³	s ə u ²¹³ tʰ a u ²¹³	s ə u ²¹³ tʰ a u ²¹³		手套	566 717
5858	Meixian	shǒu-tào 235	手套	su³¹tʰau⁴²	235	su³¹tʰau⁴²	s u ³¹ tʰ a u ⁴²	s u ³¹ tʰ a u ⁴²		手套	566 717
5859	Guangzhou	shǒu-tào 235	手襪	ʃɐu³⁵mɐt²	235	ʃɐu³⁵mɐt²	ʃ ɐ u ³⁵ m ɐ t ²	ʃ ɐ u ³⁵ m ɐ t ²		手襪	566 2694
5860	Yangjiang	shǒu-tào 235	手襪	ʃɐu²¹ma⁴⁵⁴	235	ʃɐu²¹ma⁴⁵⁴	ʃ ɐ u ²¹ m a ⁴⁵⁴	ʃ ɐ u ²¹ m a ⁴⁵⁴		手襪	566 2694
5861	Xiamen	shǒu-tào 235	手束	tsʰiu⁵¹₅₅sɔk⁵²	235	tsʰiu⁵¹₅₅sɔk⁵²	tsʰ i u ⁵¹₅₅ s ɔ k ⁵²	tsʰ i u ⁵⁵/⁵¹ s ɔ k ⁵		手束	566 1080
5862	Chaozhou	shǒu-tào 235	手套	tsʰiu⁵³₂₄tʰau²¹³	235	tsʰiu⁵³₂₄tʰau²¹³	tsʰ i u ⁵³₂₄ tʰ a u ²¹³	tsʰ i u ²⁴/⁵³ tʰ a u ²¹³		手套	566 717
5863	Fuzhou	shǒu-tào 235	手套	tsʰiu³¹₄₄lɔ²¹³(tʰ-)	235	tsʰiu³¹₄₄lɔ²¹³	tsʰ i u ³¹₄₄ l ɔ ²¹³	tsʰ i u ⁴⁴/³¹ l ɔ ²¹³		手套	566 717
5864	Fuzhou	shǒu-tào 235	豐朿	[2] tsʰiu³¹₄₄lɔʔ²³(s-)	235	tsʰiu³¹₄₄lɔʔ²³	tsʰ i u ³¹₄₄ l ɔ ʔ ²³	tsʰ i u ⁴⁴/³¹ l ɔ ʔ ²³	[2]	豐朿	2690 2695
12667	Beijing	shǒu-zhǐ-tóu 394	手指頭	ʂou²¹⁴₂₁tʂʅ²¹⁴₃₅tʰou⁰	394	ʂou²¹⁴₂₁tʂʅ²¹⁴₃₅tʰou⁰	ʂ o u ²¹⁴₂₁ tʂ ʅ ²¹⁴₃₅ tʰ o u ⁰	ʂ o u ²¹/²¹⁴ ʈʂ ʅ ³⁵/²¹⁴ tʰ o u ⁰		手指頭	566 688 97
12668	Jinan	shǒu-zhǐ-tóu 394	手指頭	ʂou⁵⁵tʂʅ²¹³tʰou⁰	394	ʂou⁵⁵tʂʅ²¹³tʰou⁰	ʂ o u ⁵⁵ tʂ ʅ ²¹³ tʰ o u ⁰	ʂ o u ⁵⁵ ʈʂ ʅ ²¹³ tʰ o u ⁰		手指頭	566 688 97
12669	Shenyang	shǒu-zhǐ-tóu 394	手指頭	sou²¹³₂₁tsๅ²¹³₃₅tʰou⁰	394	sou²¹³₂₁tsๅ²¹³₃₅tʰou⁰	s o u ²¹³₂₁ ts ๅ ²¹³₃₅ tʰ o u ⁰	s o u ²¹/²¹³ ts ɿ ³⁵/²¹³ tʰ o u ⁰		手指頭	566 688 97
12670	Xi_an	shǒu-zhǐ-tóu 394	手指	ʂou⁵³tsๅ⁰	394	ʂou⁵³tsๅ⁰	ʂ o u ⁵³ ts ๅ ⁰	ʂ o u ⁵³ ts ɿ ⁰		手指	566 688
12671	Chengdu	shǒu-zhǐ-tóu 394	手指姆兒	səu⁵³tsๅ⁵³mər⁵³₃₁	394	səu⁵³tsๅ⁵³mər⁵³₃₁	s ə u ⁵³ ts ๅ ⁵³ m ə r ⁵³₃₁	s ə u ⁵³ ts ɿ ⁵³ m */ə ³¹/⁵³		手指姆兒	566 688 188
12672	Kunming	shǒu-zhǐ-tóu 394	手指頭	ʂəu⁵³tʂʅ⁵³tʰəu³¹₄₄	394	ʂəu⁵³tʂʅ⁵³tʰəu³¹₄₄	ʂ ə u ⁵³ tʂ ʅ ⁵³ tʰ ə u ³¹₄₄	ʂ ə u ⁵³ ʈʂ ʅ ⁵³ tʰ ə u ⁴⁴/³¹		手指頭	566 688 97
12673	Hefei	shǒu-zhǐ-tóu 394	手爪子	ʂɯ²⁴tʂɔ²⁴tsə⁰	394	ʂɯ²⁴tʂɔ²⁴tsə⁰	ʂ ɯ ²⁴ tʂ ɔ ²⁴ ts ə ⁰	ʂ ɯ ²⁴ ʈʂ ɔ ²⁴ ts ə ⁰		手爪子	566 133 70
12674	Yangzhou	shǒu-zhǐ-tóu 394	手職 頭	*sɤɯ⁴²tsəʔ⁴tʰɤɯ⁰	394	sɤɯ⁴²tsəʔ⁴tʰɤɯ⁰	s ɤ ɯ ⁴² ts ə ʔ ⁴ tʰ ɤ ɯ ⁰	s ɤ ɯ ⁴² ts ə ʔ ⁴ tʰ ɤ ɯ ⁰	[*]	手職頭	566 690 97
12675	Suzhou	shǒu-zhǐ-tóu 394	手節 頭	*sʏ⁴¹tsiɪʔ⁴dʏ²⁴₂₁	394	sʏ⁴¹tsiɪʔ⁴dʏ²⁴₂₁	s ʏ ⁴¹ ts i ɪ ʔ ⁴ d ʏ ²⁴₂₁	s ʏ ⁴¹ ts i ɪ ʔ ⁴ d ʏ ²¹/²⁴	[*]	手節頭	566 429 97
12676	Wenzhou	shǒu-zhǐ-tóu 394	手指頭兒	ɕiu⁴⁵tsๅ⁴⁵diu³¹ῃ⁰	394	ɕiu⁴⁵tsๅ⁴⁵diu³¹ῃ⁰	ɕ i u ⁴⁵ ts ๅ ⁴⁵ d i u ³¹ ῃ ⁰	ɕ i u ⁴⁵ ts ɿ ⁴⁵ d i u ³¹ ŋ̍ ⁰		手指頭兒	566 688 97 87
12677	Changsha	shǒu-zhǐ-tóu 394	手職 老	*səu⁴¹tsๅ²⁴lau⁴¹	394	səu⁴¹tsๅ²⁴lau⁴¹	s ə u ⁴¹ ts ๅ ²⁴ l a u ⁴¹	s ə u ⁴¹ ts ɿ ²⁴ l a u ⁴¹	[*]	手職老	566 690 49
12678	Nanchang	shǒu-zhǐ-tóu 394	職 頭子	*tsət⁵tʰɛu²⁴tsๅ⁰	394	tsət⁵tʰɛu²⁴tsๅ⁰	ts ə t ⁵ tʰ ɛ u ²⁴ ts ๅ ⁰	ts ə t ⁵ tʰ ɛ u ²⁴ ts ɿ ⁰	[*]	職頭子	690 97 70
12679	Nanchang	shǒu-zhǐ-tóu 394	手職 頭	[2] *səu²¹³tsət⁵tʰɛu²⁴	394	səu²¹³tsət⁵tʰɛu²⁴	s ə u ²¹³ ts ə t ⁵ tʰ ɛ u ²⁴	s ə u ²¹³ ts ə t ⁵ tʰ ɛ u ²⁴	[2][*]	手職頭	566 690 97
12680	Meixian	shǒu-zhǐ-tóu 394	手指	su³¹tsๅ³¹	394	su³¹tsๅ³¹	s u ³¹ ts ๅ ³¹	s u ³¹ ts ɿ ³¹		手指	566 688
12681	Guangzhou	shǒu-zhǐ-tóu 394	手指	ʃɐu³⁵tʃi³⁵	394	ʃɐu³⁵tʃi³⁵	ʃ ɐ u ³⁵ tʃ i ³⁵	ʃ ɐ u ³⁵ tʃ i ³⁵		手指	566 688
12682	Yangjiang	shǒu-zhǐ-tóu 394	手指	ʃɐu²¹tʃi²¹	394	ʃɐu²¹tʃi²¹	ʃ ɐ u ²¹ tʃ i ²¹	ʃ ɐ u ²¹ tʃ i ²¹		手指	566 688
12683	Xiamen	shǒu-zhǐ-tóu 394	指頭仔	tsῃ⁵¹₅₅tʰau²⁴₃₃a⁵¹	394	tsῃ⁵¹₅₅tʰau²⁴₃₃a⁵¹	ts ῃ ⁵¹₅₅ tʰ a u ²⁴₃₃ a ⁵¹	ts ŋ̍ ⁵⁵/⁵¹ tʰ a u ³³/²⁴ a ⁵¹		指頭仔	688 97 81
12684	Chaozhou	shǒu-zhǐ-tóu 394	手指	tsʰiu⁵³₂₄tsõĩ⁵³₂₁	394	tsʰiu⁵³₂₄tsõĩ⁵³₂₁	tsʰ i u ⁵³₂₄ ts õ ĩ ∼ ⁵³₂₁	tsʰ i u ²⁴/⁵³ ts õ ĩ ∼ ²¹/⁵³		手指	566 688
12685	Fuzhou	shǒu-zhǐ-tóu 394	手指	tsʰiu³¹₄₅zai³¹(ts-)	394	tsʰiu³¹₄₅zai³¹	tsʰ i u ³¹₄₅ z a i ³¹	tsʰ i u ⁴⁵/³¹ z a i ³¹		手指	566 688
2787	Beijing	suàn 163	蒜	suan⁵¹	163	suan⁵¹	s u a n ⁵¹	s u a n ⁵¹		蒜	2696
2788	Jinan	suàn 163	蒜	suæ̃²¹	163	suæ̃²¹	s u æ̃ ∼ ²¹	s u æ̃ ∼ ²¹		蒜	2696
2790	Xi_an	suàn 163	蒜	suæ̃	163	suæ̃	s u æ̃ ∼	s u æ̃ ∼		蒜	2696
2791	Chengdu	suàn 163	蒜	suan¹³	163	suan¹³	s u a n ¹³	s u a n ¹³		蒜	2696
2793	Hefei	suàn 163	蒜	sʊ̃⁵³	163	sʊ̃⁵³	s ʊ̃ ∼ ⁵³	s ʊ̃ ∼ ⁵³		蒜	2696
2795	Suzhou	suàn 163	大蒜	dɒ³¹₂₂sø⁵¹³₄₄	163	dɒ³¹₂₂sø⁵¹³₄₄	d ɒ ³¹₂₂ s ø ⁵¹³₄₄	d ɒ ²²/³¹ s ø ⁴⁴/⁵¹³		大蒜	48 2696
2797	Changsha	suàn 163	大蒜	tai²¹sõ⁵⁵	163	tai²¹sõ⁵⁵	t a i ²¹ s õ ∼ ⁵⁵	t a i ²¹ s õ ∼ ⁵⁵		大蒜	48 2696
2801	Yangjiang	suàn 163	蒜	ɬun²⁴	163	ɬun²⁴	ɬ u n ²⁴	ɬ u n ²⁴		蒜	2696
2802	Xiamen	suàn 163	蒜	suan¹¹	163	suan¹¹	s u a n ¹¹	s u a n ¹¹		蒜	2696
2792	Kunming	suàn 163	蒜	suã¹³	163	suã¹³	s u ã ∼ ¹³	s u ã ∼ ¹³		蒜	2696
2796	Wenzhou	suàn 163	大蒜	da¹¹sø⁴²	163	da¹¹sø⁴²	d a ¹¹ s ø ⁴²	d a ¹¹ s ø ⁴²		大蒜	48 2696
