ID	DOCULECT	CONCEPT	CONCEPTICON_ID	VALUE	SEGMENTS	STRUCTURE	COGIDS
4392	Zhoucheng	tail	1220	mi⁴⁴tɤ³⁵	m i ⁴⁴ + t ɤ ³⁵	i n t + i n t	751 752
4474	Jianchuan	taro	351	pi²¹tɤ̃⁵⁵	p i ²¹ + t ɤ̃ ∼ ⁵⁵	i n t + i n c t	760 761
4475	Eryuan	taro	351	pi²¹tʰɤ⁵⁵	p i ²¹ + tʰ ɤ ⁵⁵	i n t + i n t	760 761
4476	Heqing	taro	351	pi²¹tʰɔ̃³⁵	p i ²¹ + tʰ ɔ̃ ∼ ³⁵	i n t + i n c t	760 761
4477	Lanping	taro	351	pi²¹tʰɔ̃⁵⁵	p i ²¹ + tʰ ɔ̃ ∼ ⁵⁵	i n t + i n c t	760 761
4478	Qiliqiao	taro	351	pi²¹tʰɤ⁵⁵	p i ²¹ + tʰ ɤ ⁵⁵	i n t + i n t	760 761
4479	Yunlong	taro	351	pi²¹tʰɯ⁵⁵	p i ²¹ + tʰ ɯ ⁵⁵	i n t + i n t	760 761
4480	Xiangyun	taro	351	pi²¹tʰɤ̃⁵⁵	p i ²¹ + tʰ ɤ̃ ∼ ⁵⁵	i n t + i n c t	760 761
4481	Luobenzhuo	taro	351	xɯ⁴²	x ɯ ⁴²	i n t	762
4482	Zhoucheng	taro	351	pi²¹tʰɤ⁵⁵	p i ²¹ + tʰ ɤ ⁵⁵	i n t + i n t	760 761
1063	Jianchuan	tea (drink)	1373	tsou²¹	ts o u ²¹	i n c t	458
1064	Eryuan	tea (drink)	1373	tʂɔ²¹	tʂ ɔ ²¹	i n t	458
1065	Heqing	tea (drink)	1373	tsɔu²¹	ts ɔ u ²¹	i n c t	458
1066	Lanping	tea (drink)	1373	tsao²¹	ts a o ²¹	i n c t	458
1067	Qiliqiao	tea (drink)	1373	tsɔ²¹	ts ɔ ²¹	i n t	458
1068	Yunlong	tea (drink)	1373	tsao²¹	ts a o ²¹	i n c t	458
1069	Xiangyun	tea (drink)	1373	tso²¹	ts o ²¹	i n t	458
1070	Luobenzhuo	tea (drink)	1373	ca²¹	c a ²¹	i n t	458
1071	Zhoucheng	tea (drink)	1373	tsɔ²¹	ts ɔ ²¹	i n t	458
2053	Jianchuan	teach	709	kã⁵⁵	k ã ∼ ⁵⁵	i n c t	459
2054	Eryuan	teach	709	ka³⁵	k a ³⁵	i n t	459
2055	Heqing	teach	709	kã⁵⁵	k ã ∼ ⁵⁵	i n c t	459
2056	Lanping	teach	709	kã⁵⁵	k ã ∼ ⁵⁵	i n c t	459
2057	Qiliqiao	teach	709	ka³⁵	k a ³⁵	i n t	459
2058	Yunlong	teach	709	ka³⁵	k a ³⁵	i n t	459
2059	Xiangyun	teach	709	kã³⁵	k ã ∼ ³⁵	i n c t	459
2060	Luobenzhuo	teach	709	qɔ̃⁵⁵	q ɔ̃ ∼ ⁵⁵	i n c t	459
2061	Zhoucheng	teach	709	ka³⁵	k a ³⁵	i n t	459
2368	Jianchuan	tell	1711	ka³¹/sua⁴⁴	k a ³¹	i n t	369
2369	Eryuan	tell	1711	ka³¹	k a ³¹	i n t	369
2370	Heqing	tell	1711	ka³¹/tsɔu⁴²	k a ³¹	i n t	369
2371	Lanping	tell	1711	ka³¹	k a ³¹	i n t	369
2372	Qiliqiao	tell	1711	ka³¹	k a ³¹	i n t	369
2373	Yunlong	tell	1711	ka³¹	k a ³¹	i n t	369
2374	Xiangyun	tell	1711	kã³⁵	k ã ∼ ³⁵	i n c t	369
2375	Luobenzhuo	tell	1711	tsuɔ⁴²qã⁵⁵	ts u ɔ ⁴² + q ã ∼ ⁵⁵	i m n t + i n c t	370 369
2376	Zhoucheng	tell	1711	sua⁴⁴kɯ³¹	s u a ⁴⁴ + k ɯ ³¹	i m n t + i n t	1619 1620
3592	Jianchuan	ten	1515	tsɛ⁴²	ts ɛ ⁴²	i n t	460
3593	Eryuan	ten	1515	tsɿ⁴²	ts ɿ ⁴²	i n t	460
3594	Heqing	ten	1515	tsɿ⁴²	ts ɿ ⁴²	i n t	460
3595	Lanping	ten	1515	tsɛ⁴²	ts ɛ ⁴²	i n t	460
3596	Qiliqiao	ten	1515	tsɿ⁴²	ts ɿ ⁴²	i n t	460
3597	Yunlong	ten	1515	tsɿ⁴²	ts ɿ ⁴²	i n t	460
3598	Xiangyun	ten	1515	tsɿ⁴²	ts ɿ ⁴²	i n t	460
3599	Luobenzhuo	ten	1515	tʂæ⁴²	tʂ æ ⁴²	i n t	460
3600	Zhoucheng	ten	1515	tsɿ⁴²	ts ɿ ⁴²	i n t	460
3628	Jianchuan	ten thousand	2078	a³¹ɤ̃⁴²	a ³¹ + ɤ̃ ∼ ⁴²	n t + n c t	1424 1425
3629	Eryuan	ten thousand	2078	a³¹ŋɤ⁴²	a ³¹ + ŋ ɤ ⁴²	n t + i n t	1424 1425
3630	Heqing	ten thousand	2078	a³¹ɤ̃⁴²	a ³¹ + ɤ̃ ∼ ⁴²	n t + n c t	1424 1425
3631	Lanping	ten thousand	2078	a³¹wɛ̃⁴²	a ³¹ + w ɛ̃ ∼ ⁴²	n t + i n c t	1424 1425
3632	Qiliqiao	ten thousand	2078	a³¹ŋɤ³²	a ³¹ + ŋ ɤ ³²	n t + i n t	1424 1425
3633	Yunlong	ten thousand	2078	a³¹ne⁴⁴	a ³¹ + n e ⁴⁴	n t + i n t	1424 1425
3634	Xiangyun	ten thousand	2078	a³¹ŋɯ⁴²	a ³¹ + ŋ ɯ ⁴²	n t + i n t	1424 1425
3635	Luobenzhuo	ten thousand	2078	ʔa⁴⁴wẽ⁵⁵	ʔ a ⁴⁴ + w ẽ ∼ ⁵⁵	i n t + i n c t	1424 1425
3636	Zhoucheng	ten thousand	2078	a³¹va⁵⁵	a ³¹ + v a ⁵⁵	n t + i n t	1424 1425
3862	Jianchuan	that	78	na⁵⁵	n a ⁵⁵	i n t	1473
3863	Eryuan	that	78	na⁵⁵	n a ⁵⁵	i n t	1473
3864	Heqing	that	78	na⁵⁵	n a ⁵⁵	i n t	1473
3865	Lanping	that	78	na⁵⁵	n a ⁵⁵	i n t	1473
3866	Qiliqiao	that	78	vɯ⁵⁵	v ɯ ⁵⁵	i n t	1474
3867	Yunlong	that	78	na⁵⁵	n a ⁵⁵	i n t	1473
3868	Xiangyun	that	78	na⁵⁵	n a ⁵⁵	i n t	1473
3869	Luobenzhuo	that	78	tɔ⁵⁵wã⁵⁵	t ɔ ⁵⁵ + w ã ∼ ⁵⁵	i n t + i n c t	1475 1476
3870	Zhoucheng	that	78	tɔ⁵⁵	t ɔ ⁵⁵	i n t	1475
3871	Jianchuan	there	1937	na⁵⁵a⁴²	n a ⁵⁵ + a ⁴²	i n t + n t	1477 1478
3872	Eryuan	there	1937	na⁵⁵xa²¹	n a ⁵⁵ + x a ²¹	i n t + i n t	1477 1484
3873	Heqing	there	1937	na⁵⁵lɯ³³	n a ⁵⁵ + l ɯ ³³	i n t + i n t	1477 1480
3874	Lanping	there	1937	tã⁵⁵wa⁴⁴	t ã ∼ ⁵⁵ + w a ⁴⁴	i n c t + i n t	1481 1482
3875	Qiliqiao	there	1937	vɯ⁵⁵ta⁴⁴	v ɯ ⁵⁵ + t a ⁴⁴	i n t + i n t	1479 0
3876	Yunlong	there	1937	na⁵⁵ŋue³³	n a ⁵⁵ + ŋ u e ³³	i n t + i m n t	1477 1483
3877	Xiangyun	there	1937	na⁵⁵xou³¹	n a ⁵⁵ + x o u ³¹	i n t + i n c t	1477 1484
3878	Luobenzhuo	there	1937	tɔ⁴⁴wa⁴⁴ṃ⁴⁴	t ɔ ⁴⁴ + w a ⁴⁴ + m m̩ ∼ ⁴⁴	i n t + i n t + i n c t	1481 1482 1485
3879	Zhoucheng	there	1937	tɔ⁵⁵we³³	t ɔ ⁵⁵ + w e ³³	i n t + i n t	1481 1482
2629	Jianchuan	there is	2152	tsɯ³³	ts ɯ ³³	i n t	1286
2630	Eryuan	there is	2152	tsɯ³³	ts ɯ ³³	i n t	1286
2631	Heqing	there is	2152	tsɯ³³	ts ɯ ³³	i n t	1286
2632	Lanping	there is	2152	tsɯ⁴⁴	ts ɯ ⁴⁴	i n t	1286
2633	Qiliqiao	there is	2152	tsɯ³³	ts ɯ ³³	i n t	1286
2634	Yunlong	there is	2152	zɿ³³	z ɿ ³³	i n t	1287
2635	Xiangyun	there is	2152	zou³³	z o u ³³	i n c t	1287
2636	Luobenzhuo	there is	2152	ʥi³³	ʥ i ³³	i n t	1286
2637	Zhoucheng	there is	2152	tsɯ³³	ts ɯ ³³	i n t	1286
3808	Jianchuan	they (3 p.p.)	817	ma⁵⁵	m a ⁵⁵	i n t	1446
3809	Eryuan	they (3 p.p.)	817	pa⁵⁵	p a ⁵⁵	i n t	1447
3810	Heqing	they (3 p.p.)	817	va⁵⁵	v a ⁵⁵	i n t	1448
3811	Lanping	they (3 p.p.)	817	ma⁵⁵	m a ⁵⁵	i n t	1446
3812	Qiliqiao	they (3 p.p.)	817	va⁵⁵	v a ⁵⁵	i n t	1448
3813	Yunlong	they (3 p.p.)	817	pa⁵⁵	p a ⁵⁵	i n t	1447
3814	Xiangyun	they (3 p.p.)	817	pa⁵⁵	p a ⁵⁵	i n t	1447
3815	Luobenzhuo	they (3 p.p.)	817	bi⁵⁵tɕa³¹	b i ⁵⁵ + tɕ a ³¹	i n t + i n t	1449 1450
3816	Zhoucheng	they (3 p.p.)	817	pa⁵⁵	p a ⁵⁵	i n t	1447
2944	Jianchuan	thick	1244	kɯ̃³¹	k ɯ̃ ∼ ³¹	i n c t	461
2945	Eryuan	thick	1244	kɯ³³	k ɯ ³³	i n t	461
2946	Heqing	thick	1244	kɯ̃³¹	k ɯ̃ ∼ ³¹	i n c t	461
2947	Lanping	thick	1244	kɯ̃⁴⁴	k ɯ̃ ∼ ⁴⁴	i n c t	461
2948	Qiliqiao	thick	1244	kɯ³³	k ɯ ³³	i n t	461
2949	Yunlong	thick	1244	kɯ³³	k ɯ ³³	i n t	461
2950	Xiangyun	thick	1244	kɯ³³	k ɯ ³³	i n t	461
2951	Luobenzhuo	thick	1244	qɯ̃³¹	q ɯ̃ ∼ ³¹	i n c t	461
2952	Zhoucheng	thick	1244	kɯ³³	k ɯ ³³	i n t	461
2926	Jianchuan	thick,coarse	2151	tsʰu⁵⁵	tsʰ u ⁵⁵	i n t	1353
2927	Eryuan	thick,coarse	2151	tsʰu⁵⁵	tsʰ u ⁵⁵	i n t	1353
2928	Heqing	thick,coarse	2151	tsʰu⁵⁵	tsʰ u ⁵⁵	i n t	1353
2929	Lanping	thick,coarse	2151	tsʰu⁵⁵	tsʰ u ⁵⁵	i n t	1353
2930	Qiliqiao	thick,coarse	2151	ʧʰu⁵⁵	ʧʰ u ⁵⁵	i n t	1353
2931	Yunlong	thick,coarse	2151	tsʰu⁵⁵	tsʰ u ⁵⁵	i n t	1353
2932	Xiangyun	thick,coarse	2151	tsʰu⁵⁵	tsʰ u ⁵⁵	i n t	1353
2933	Luobenzhuo	thick,coarse	2151	ʧʰu⁵⁵	ʧʰ u ⁵⁵	i n t	1353
2934	Zhoucheng	thick,coarse	2151	tsʰu⁵⁵	tsʰ u ⁵⁵	i n t	1353
2953	Jianchuan	thin,flimsy	2306	po⁴²	p o ⁴²	i n t	1355
2954	Eryuan	thin,flimsy	2306	pɔ⁴²	p ɔ ⁴²	i n t	1355
2955	Heqing	thin,flimsy	2306	pɔu⁴²	p ɔ u ⁴²	i n c t	1355
2956	Lanping	thin,flimsy	2306	pao⁴²	p a o ⁴²	i n c t	1355
2957	Qiliqiao	thin,flimsy	2306	po⁴²	p o ⁴²	i n t	1355
2958	Yunlong	thin,flimsy	2306	pɔ⁴²	p ɔ ⁴²	i n t	1355
2959	Xiangyun	thin,flimsy	2306	pɔu⁴²	p ɔ u ⁴²	i n c t	1355
2960	Luobenzhuo	thin,flimsy	2306	pɔ⁴⁴	p ɔ ⁴⁴	i n t	1355
2961	Zhoucheng	thin,flimsy	2306	po⁴²	p o ⁴²	i n t	1355
1441	Jianchuan	thing	738	ɤ̃³³ta⁴²	ɤ̃ ∼ ³³ + t a ⁴²	n c t + i n t	1096 1097
1442	Eryuan	thing	738	vɤ³³kʲi³¹	v ɤ ³³ + kʲ i ³¹	i n t + i n t	1096 1098
1443	Heqing	thing	738	tsʰɿ³³te⁴²	tsʰ ɿ ³³ + t e ⁴²	i n t + i n t	1099 1097
1444	Lanping	thing	738	vɛ⁴⁴ta⁴²	v ɛ ⁴⁴ + t a ⁴²	i n t + i n t	1096 1097
1445	Qiliqiao	thing	738	xuɔ³³ŋɤ³³	x u ɔ ³³ + ŋ ɤ ³³	i m n t + i n t	1100 1101
1446	Yunlong	thing	738	vɤ³³tɕi³¹	v ɤ ³³ + tɕ i ³¹	i n t + i n t	1096 1097
1447	Xiangyun	thing	738	ŋɛ³³ji³¹	ŋ ɛ ³³ + j i ³¹	i n t + i n t	1101 1102
1448	Luobenzhuo	thing	738	qao⁵⁵tɕa⁴²	q a o ⁵⁵ + tɕ a ⁴²	i n c t + i n t	1103 1104
1449	Zhoucheng	thing	738	xua³³vɤ³¹	x u a ³³ + v ɤ ³¹	i m n t + i n t	1100 1096
2575	Jianchuan	think	2271	mi³³	m i ³³	i n t	462
2576	Eryuan	think	2271	mi³³	m i ³³	i n t	462
2577	Heqing	think	2271	mi³³	m i ³³	i n t	462
2578	Lanping	think	2271	mi³³	m i ³³	i n t	462
2579	Qiliqiao	think	2271	mi³³	m i ³³	i n t	462
2580	Yunlong	think	2271	mi³³	m i ³³	i n t	462
2581	Xiangyun	think	2271	ɕã³¹	ɕ ã ∼ ³¹	i n c t	463
2582	Luobenzhuo	think	2271	mi³³	m i ³³	i n t	462
2583	Zhoucheng	think	2271	mi³³	m i ³³	i n t	462
3439	Jianchuan	thirsty	847	kʰa⁴⁴	kʰ a ⁴⁴	i n t	1397
3440	Eryuan	thirsty	847	kʰa⁴⁴	kʰ a ⁴⁴	i n t	1397
3441	Heqing	thirsty	847	kʰa⁴⁴	kʰ a ⁴⁴	i n t	1397
3442	Lanping	thirsty	847	kʰa⁴⁴	kʰ a ⁴⁴	i n t	1397
3443	Qiliqiao	thirsty	847	kʰa⁴⁴	kʰ a ⁴⁴	i n t	1397
3444	Yunlong	thirsty	847	kʰa⁴⁴	kʰ a ⁴⁴	i n t	1397
3445	Xiangyun	thirsty	847	kʰa⁴⁴	kʰ a ⁴⁴	i n t	1397
3446	Luobenzhuo	thirsty	847	qʰa⁵⁵	qʰ a ⁵⁵	i n t	1397
3447	Zhoucheng	thirsty	847	kʰa⁴⁴	kʰ a ⁴⁴	i n t	1397
3844	Jianchuan	this	1214	lɯ³¹	l ɯ ³¹	i n t	1463
3845	Eryuan	this	1214	nɯ³¹	n ɯ ³¹	i n t	1464
3846	Heqing	this	1214	ɑ⁵⁵ta⁴⁴	ɑ ⁵⁵ + t a ⁴⁴	n t + i n t	1465 1466
3847	Lanping	this	1214	nɔ³¹	n ɔ ³¹	i n t	1464
3848	Qiliqiao	this	1214	lɯ³¹	l ɯ ³¹	i n t	1463
3849	Yunlong	this	1214	nɯ³¹	n ɯ ³¹	i n t	1464
3850	Xiangyun	this	1214	tou³¹	t o u ³¹	i n c t	1466
3851	Luobenzhuo	this	1214	nɔ⁴⁴	n ɔ ⁴⁴	i n t	1464
3852	Zhoucheng	this	1214	tɯ³¹	t ɯ ³¹	i n t	1466
2206	Jianchuan	this year	513	kɛ⁵⁵tsɿ⁵⁵sua⁴⁴	k ɛ ⁵⁵ + ts ɿ ⁵⁵ + s u a ⁴⁴	i n t + i n t + i m n t	611 612 613
2207	Eryuan	this year	513	kʲɛ⁵⁵tsɿ⁵⁵	kʲ ɛ ⁵⁵ + ts ɿ ⁵⁵	i n t + i n t	611 612
2208	Heqing	this year	513	kɛ⁵⁵tsɿ⁵⁵sʰua⁴⁴	k ɛ ⁵⁵ + ts ɿ ⁵⁵ + sʰ u a ⁴⁴	i n t + i n t + i m n t	611 612 613
2209	Lanping	this year	513	kɛ⁵⁵tsɿ⁴⁴	k ɛ ⁵⁵ + ts ɿ ⁴⁴	i n t + i n t	611 612
2210	Qiliqiao	this year	513	kiɛ⁵⁵tsɿ⁵⁵ʃua⁴⁴	k i ɛ ⁵⁵ + ts ɿ ⁵⁵ + ʃ u a ⁴⁴	i m n t + i n t + i m n t	611 612 613
2211	Yunlong	this year	513	kɛ⁵⁵tsɿ⁵⁵sua⁴⁴	k ɛ ⁵⁵ + ts ɿ ⁵⁵ + s u a ⁴⁴	i n t + i n t + i m n t	611 612 613
2212	Xiangyun	this year	513	kʲɛ⁵⁵tsɿ⁵⁵	kʲ ɛ ⁵⁵ + ts ɿ ⁵⁵	i n t + i n t	611 612
2213	Luobenzhuo	this year	513	qao⁴⁴tsɿ⁴⁴	q a o ⁴⁴ + ts ɿ ⁴⁴	i n c t + i n t	611 612
2214	Zhoucheng	this year	513	kɛ⁵⁵tsɿ⁵⁵sua⁴⁴	k ɛ ⁵⁵ + ts ɿ ⁵⁵ + s u a ⁴⁴	i n t + i n t + i m n t	611 612 613
235	Jianchuan	thorn	124	tɕʰi³¹	tɕʰ i ³¹	i n t	464
236	Eryuan	thorn	124	tɕʰi³¹	tɕʰ i ³¹	i n t	464
237	Heqing	thorn	124	tɕʰi³¹	tɕʰ i ³¹	i n t	464
238	Lanping	thorn	124	tɕʰi²¹	tɕʰ i ²¹	i n t	464
239	Qiliqiao	thorn	124	tɕʰi³¹	tɕʰ i ³¹	i n t	464
240	Yunlong	thorn	124	tɕʰi³¹	tɕʰ i ³¹	i n t	464
241	Xiangyun	thorn	124	tɕʰi³¹	tɕʰ i ³¹	i n t	464
242	Luobenzhuo	thorn	124	tsʰe⁴⁴	tsʰ e ⁴⁴	i n t	464
243	Zhoucheng	thorn	124	tɕʰi³¹	tɕʰ i ³¹	i n t	464
3529	Jianchuan	three	492	sã⁵⁵	s ã ∼ ⁵⁵	i n c t	468
3530	Eryuan	three	492	sa⁵⁵	s a ⁵⁵	i n t	468
3531	Heqing	three	492	sʰã⁵⁵	sʰ ã ∼ ⁵⁵	i n c t	468
3532	Lanping	three	492	sã⁵⁵	s ã ∼ ⁵⁵	i n c t	468
3533	Qiliqiao	three	492	sa⁵⁵	s a ⁵⁵	i n t	468
3534	Yunlong	three	492	sa⁵⁵	s a ⁵⁵	i n t	468
3535	Xiangyun	three	492	sã⁵⁵	s ã ∼ ⁵⁵	i n c t	468
3536	Luobenzhuo	three	492	sæ̃⁵⁵	s æ̃ ∼ ⁵⁵	i n c t	468
3537	Zhoucheng	three	492	sa⁵⁵	s a ⁵⁵	i n t	468
4402	Jianchuan	thunder (vb)	2378	xẽ⁵⁵mɛ²¹	x ẽ ∼ ⁵⁵ + m ɛ ²¹	i n c t + i n t	469 470
4403	Eryuan	thunder (vb)	2378	xe⁵⁵mɛ²¹	x e ⁵⁵ + m ɛ ²¹	i n t + i n t	469 470
4404	Heqing	thunder (vb)	2378	xʰẽ⁵⁵mɛ²¹	xʰ ẽ ∼ ⁵⁵ + m ɛ ²¹	i n c t + i n t	469 470
4405	Lanping	thunder (vb)	2378	xẽ⁵⁵mæ²¹	x ẽ ∼ ⁵⁵ + m æ ²¹	i n c t + i n t	469 470
4406	Qiliqiao	thunder (vb)	2378	xe⁵⁵mɛ²¹	x e ⁵⁵ + m ɛ ²¹	i n t + i n t	469 470
4407	Yunlong	thunder (vb)	2378	xe⁵⁵mɛ²¹	x e ⁵⁵ + m ɛ ²¹	i n t + i n t	469 470
4408	Xiangyun	thunder (vb)	2378	xẽ⁵⁵mɛ²¹	x ẽ ∼ ⁵⁵ + m ɛ ²¹	i n c t + i n t	469 470
4409	Luobenzhuo	thunder (vb)	2378	xẽ⁵⁵mã³¹	x ẽ ∼ ⁵⁵ + m ã ∼ ³¹	i n c t + i n c t	469 470
4410	Zhoucheng	thunder (vb)	2378	xe⁵⁵mɛ²¹	x e ⁵⁵ + m ɛ ²¹	i n t + i n t	469 470
4051	Jianchuan	tiger	846	lou²¹	l o u ²¹	i n c t	471
4052	Eryuan	tiger	846	lɔ²¹	l ɔ ²¹	i n t	471
4053	Heqing	tiger	846	lɔ²¹	l ɔ ²¹	i n t	471
4054	Lanping	tiger	846	lao²¹	l a o ²¹	i n c t	471
4055	Qiliqiao	tiger	846	lɔ²¹	l ɔ ²¹	i n t	471
4056	Yunlong	tiger	846	lao²¹	l a o ²¹	i n c t	471
4057	Xiangyun	tiger	846	lo²¹	l o ²¹	i n t	471
4058	Luobenzhuo	tiger	846	lao³¹	l a o ³¹	i n c t	471
4059	Zhoucheng	tiger	846	lɔ²¹	l ɔ ²¹	i n t	471
3448	Jianchuan	tired	1757	sou⁵⁵kʰu³³	s o u ⁵⁵ + kʰ u ³³	i n c t + i n t	1398 1399
3449	Eryuan	tired	1757	ʂɔ³⁵kʰu³³	ʂ ɔ ³⁵ + kʰ u ³³	i n t + i n t	1398 1399
3450	Heqing	tired	1757	sou⁵⁵kʰu³³	s o u ⁵⁵ + kʰ u ³³	i n c t + i n t	1398 1399
3451	Lanping	tired	1757	so⁵⁵kʰu³³nɛ⁴⁴	s o ⁵⁵ + kʰ u ³³ + n ɛ ⁴⁴	i n t + i n t + i n t	1398 1399 1400
3452	Qiliqiao	tired	1757	sɔ³⁵kʰu³³	s ɔ ³⁵ + kʰ u ³³	i n t + i n t	1398 1399
3453	Yunlong	tired	1757	sɔ³⁵kʰu³³	s ɔ ³⁵ + kʰ u ³³	i n t + i n t	1398 1399
3454	Xiangyun	tired	1757	sɔ³⁵kʰu³³	s ɔ ³⁵ + kʰ u ³³	i n t + i n t	1398 1399
3455	Luobenzhuo	tired	1757	næ̃⁴²	n æ̃ ∼ ⁴²	i n c t	1400
3456	Zhoucheng	tired	1757	sɔ³⁵kʰu³³	s ɔ ³⁵ + kʰ u ³³	i n t + i n t	1398 1399
2665	Jianchuan	to (reach)	1387	pʰia⁴⁴	pʰ i a ⁴⁴	i m n t	1297
2666	Eryuan	to (reach)	1387	pʰia⁴⁴	pʰ i a ⁴⁴	i m n t	1297
2667	Heqing	to (reach)	1387	pʰia⁴⁴	pʰ i a ⁴⁴	i m n t	1297
2668	Lanping	to (reach)	1387	pʰia⁴⁴	pʰ i a ⁴⁴	i m n t	1297
2669	Qiliqiao	to (reach)	1387	pʰia⁴⁴	pʰ i a ⁴⁴	i m n t	1297
2670	Yunlong	to (reach)	1387	pʰia⁴⁴	pʰ i a ⁴⁴	i m n t	1297
2671	Xiangyun	to (reach)	1387	pʰiɛ⁴⁴	pʰ i ɛ ⁴⁴	i m n t	1297
2672	Luobenzhuo	to (reach)	1387	ʧʰua⁵⁵	ʧʰ u a ⁵⁵	i m n t	1297
2673	Zhoucheng	to (reach)	1387	pʰia⁴⁴	pʰ i a ⁴⁴	i m n t	1297
2800	Jianchuan	today	1283	ke⁵⁵jĩ⁴⁴	k e ⁵⁵ + j ĩ ∼ ⁴⁴	i n t + i n c t	472 473
2801	Eryuan	today	1283	kʲɛ⁵⁵ɲi⁴⁴	kʲ ɛ ⁵⁵ + ɲ i ⁴⁴	i n t + i n t	472 473
2802	Heqing	today	1283	kẽ³⁵jĩ⁴⁴	k ẽ ∼ ³⁵ + j ĩ ∼ ⁴⁴	i n c t + i n c t	472 473
2803	Lanping	today	1283	kɛ̃⁴⁴jĩ⁴⁴	k ɛ̃ ∼ ⁴⁴ + j ĩ ∼ ⁴⁴	i n c t + i n c t	472 473
2804	Qiliqiao	today	1283	kie⁵⁵ɲi⁴⁴	k i e ⁵⁵ + ɲ i ⁴⁴	i m n t + i n t	472 473
2805	Yunlong	today	1283	kɛ⁵⁵ɕɛ⁴⁴	k ɛ ⁵⁵ + ɕ ɛ ⁴⁴	i n t + i n t	472 474
2806	Xiangyun	today	1283	kʲe⁵⁵ni⁴⁴	kʲ e ⁵⁵ + n i ⁴⁴	i n t + i n t	472 473
2807	Luobenzhuo	today	1283	qã⁵⁵ɲi³³	q ã ∼ ⁵⁵ + ɲ i ³³	i n c t + i n t	472 473
2808	Zhoucheng	today	1283	kɛ⁵⁵ɲi⁴⁴	k ɛ ⁵⁵ + ɲ i ⁴⁴	i n t + i n t	472 473
3106	Jianchuan	tomorrow	1329	me⁵⁵jĩ⁴⁴	m e ⁵⁵ + j ĩ ∼ ⁴⁴	i n t + i n c t	627 628
3107	Eryuan	tomorrow	1329	me⁵⁵ɲi⁴⁴	m e ⁵⁵ + ɲ i ⁴⁴	i n t + i n t	627 628
3108	Heqing	tomorrow	1329	mɛ³⁵jĩ⁴⁴	m ɛ ³⁵ + j ĩ ∼ ⁴⁴	i n t + i n c t	627 628
3109	Lanping	tomorrow	1329	mẽ⁵⁵jĩ⁴⁴	m ẽ ∼ ⁵⁵ + j ĩ ∼ ⁴⁴	i n c t + i n c t	627 628
3110	Qiliqiao	tomorrow	1329	me⁵⁵ɲi⁴⁴	m e ⁵⁵ + ɲ i ⁴⁴	i n t + i n t	627 628
3111	Yunlong	tomorrow	1329	mɛ⁵⁵ɕɛ⁴⁴	m ɛ ⁵⁵ + ɕ ɛ ⁴⁴	i n t + i n t	627 629
3112	Xiangyun	tomorrow	1329	me⁵⁵ni⁴⁴	m e ⁵⁵ + n i ⁴⁴	i n t + i n t	627 628
3113	Luobenzhuo	tomorrow	1329	mɔ³¹pa⁴²	m ɔ ³¹ + p a ⁴²	i n t + i n t	627 630
3114	Zhoucheng	tomorrow	1329	me⁵⁵ɲi⁴⁴	m e ⁵⁵ + ɲ i ⁴⁴	i n t + i n t	627 628
334	Jianchuan	tongue	1205	tse⁴²	ts e ⁴²	i n t	475
335	Eryuan	tongue	1205	tʂe⁴²pʰi³¹	tʂ e ⁴² + pʰ i ³¹	i n t + i n t	475 476
336	Heqing	tongue	1205	tse⁴²pʰĩ³¹	ts e ⁴² + pʰ ĩ ∼ ³¹	i n t + i n c t	475 476
337	Lanping	tongue	1205	tsẽ³³pʰĩ³¹	ts ẽ ∼ ³³ + pʰ ĩ ∼ ³¹	i n c t + i n c t	475 476
338	Qiliqiao	tongue	1205	tse⁴²pʰi³¹	ts e ⁴² + pʰ i ³¹	i n t + i n t	475 476
339	Yunlong	tongue	1205	tse⁴²pʰi³¹	ts e ⁴² + pʰ i ³¹	i n t + i n t	475 476
340	Xiangyun	tongue	1205	zɿ³³tou³¹	z ɿ ³³ + t o u ³¹	i n t + i n c t	477 478
341	Luobenzhuo	tongue	1205	ʈæ̃⁴²	ʈ æ̃ ∼ ⁴²	i n c t	475
342	Zhoucheng	tongue	1205	tse⁴²pʰi³¹	ts e ⁴² + pʰ i ³¹	i n t + i n t	475 476
325	Jianchuan	tooth	1380	tsɿ³³pa⁴⁴	ts ɿ ³³ + p a ⁴⁴	i n t + i n t	831 832
326	Eryuan	tooth	1380	tsʰɿ³³pʰa³³	tsʰ ɿ ³³ + pʰ a ³³	i n t + i n t	831 832
327	Heqing	tooth	1380	tsʰɿ³³pa⁴⁴	tsʰ ɿ ³³ + p a ⁴⁴	i n t + i n t	831 832
328	Lanping	tooth	1380	tsu⁴⁴pa⁴⁴	ts u ⁴⁴ + p a ⁴⁴	i n t + i n t	831 832
329	Qiliqiao	tooth	1380	tsɿ³³pa⁴⁴	ts ɿ ³³ + p a ⁴⁴	i n t + i n t	831 832
330	Yunlong	tooth	1380	tsɿ³³pa³³	ts ɿ ³³ + p a ³³	i n t + i n t	831 832
331	Xiangyun	tooth	1380	tsɿ³³pa⁴⁴	ts ɿ ³³ + p a ⁴⁴	i n t + i n t	831 832
332	Luobenzhuo	tooth	1380	tɕo³³pa⁵⁵	tɕ o ³³ + p a ⁵⁵	i n t + i n t	831 832
