ID	CHARACTER	SIMPLIFIED_CHARACTER	PINYIN	DOCULECT	DOCULECT_IN_SOURCE	READING	SEGMENTS	CONTEXT	CONCEPT	COGNATE_CLASS
6988	㸒	㸒	yín	Middle_Chinese	MC	yim	j i m /¹	i n c t	to covet	3496
6989	㸒	㸒	yín	Old_Chinese	OC	*N.rəm {*[N.]r[ə]m}	/N r ə m	P i n c	to covet	3496
6464	吅	吅	xuán	Middle_Chinese	MC	xjwon	x ɥ o n /¹	i m n c t	to cry in alarm	3234
6465	吅	吅	xuán	Old_Chinese	OC	*qʷʰar	qʷʰ a r	i n c	to cry in alarm	3234
7924	祝	祝	zhòu	Middle_Chinese	MC	tsyuwH	tɕ u w /³	i n c t	to curse	3964
7925	祝	祝	zhòu	Old_Chinese	OC	*tuk-s	t u k s	i n c S	to curse	3964
8058	斮	斮	zhuó	Middle_Chinese	MC	tsrjak	ʈʂ j a k /⁴	i m n c t	to cut off	4031
8059	斮	斮	zhuó	Old_Chinese	OC	*tsrak {*[ts]rak}	ts r a k	i i n c	to cut off	4031
453	槎	槎	chá	Middle_Chinese	MC	dzræX	ɖʐ æ /²	i n t	to cut trees	227
454	槎	槎	chá	Old_Chinese	OC	*dzˁrajʔ {*[dz]ˁrajʔ}	dzˤ r a j ʔ	i i n c C	to cut trees	227
4282	欺	欺	qī	Middle_Chinese	MC	khi	kʰ i /¹	i n t	to deceive, cheat	2142
4283	欺	欺	qī	Old_Chinese	OC	*kʰə {*kʰ(r)ə}	kʰ ə	i n	to deceive, cheat	2142
2115	薨	薨	hōng	Middle_Chinese	MC	xwong	x w o ŋ /¹	i m n c t	to die (of king or prince)	1058
2116	薨	薨	hōng	Old_Chinese	OC	*m̥ˁəŋ	m̥ˤ ə ŋ	i n c	to die (of king or prince)	1058
3924	歿	殁	mò	Middle_Chinese	MC	mwot	m w o t /⁴	i m n c t	to dive, drown, die	1963
3925	歿	殁	mò	Old_Chinese	OC	*mˁut	mˤ u t	i n c	to dive, drown, die	1963
6280	瀉	泻	xiě	Middle_Chinese	MC	sjæX	s j æ /²	i m n t	to drain off	3142
6281	瀉	泻	xiě	Old_Chinese	OC	*s-qʰaʔ {*s-qʰAʔ}	s qʰ a ʔ	p i n c	to drain off	3142
4624	染	染	rǎn	Middle_Chinese	MC	nyemX	ɲ e m /²	i n c t	to dye	2313
4625	染	染	rǎn	Old_Chinese	OC	*C.namʔ {*C.n[a]mʔ}	/C n a m ʔ	P i n c C	to dye	2313
6220	鄉	乡	xiàng	Middle_Chinese	MC	xjangH	x j a ŋ /³	i m n c t	to face	3112
6221	鄉	乡	xiàng	Old_Chinese	OC	*qʰaŋ-s	qʰ a ŋ s	i n c S	to face	3112
6222	嚮	嚮	xiàng	Middle_Chinese	MC	xjangH	x j a ŋ /³	i m n c t	to face, approach	3113
6223	嚮	嚮	xiàng	Old_Chinese	OC	*qʰaŋ-s	qʰ a ŋ s	i n c S	to face, approach	3113
1231	墮	堕	duò	Middle_Chinese	MC	dwaX	d w a /²	i m n t	to fall	616
1232	墮	堕	duò	Old_Chinese	OC	*lˁojʔ	lˤ o j ʔ	i n c C	to fall	616
5366	隋	隋	suí	Middle_Chinese	MC	dwaX	d w a /²	i m n t	to fall	2685
5367	隋	隋	suí	Old_Chinese	OC	*lˁojʔ	lˤ o j ʔ	i n c C	to fall	2685
5368	隋	隋	suí	Middle_Chinese	MC	dwaX	d w a /²	i m n t	to fall	2686
5369	隋	隋	suí	Old_Chinese	OC	*lˁojʔ	lˤ o j ʔ	i n c C	to fall	2686
5294	飤	飤	sì	Middle_Chinese	MC	ziH	z i /³	i n t	to feed	2649
5295	飤	飤	sì	Old_Chinese	OC	*s-m-lək-s	s m l ə k s	p p i n c S	to feed	2649
7152	漁	渔	yú	Middle_Chinese	MC	ngjo	ŋ j o /¹	i m n t	to fish	3578
7153	漁	渔	yú	Old_Chinese	OC	*ŋa {*[ŋ](r)a}	ŋ a	i n	to fish	3578
7154	䱷	䲣	yú	Middle_Chinese	MC	ngjo	ŋ j o /¹	i m n t	to fish	3579
7155	䱷	䲣	yú	Old_Chinese	OC	*ŋa {*[ŋ](r)a}	ŋ a	i n	to fish	3579
4992	濕	湿	shī	Middle_Chinese	MC	syip	ɕ i p /⁴	i n c t	to flap (sc. the ears)	2498
4993	濕	湿	shī	Old_Chinese	OC	*qʰip {*[qʰ]ip}	qʰ i p	i n c	to flap (sc. the ears)	2498
487	讇	讇	chǎn	Middle_Chinese	MC	trhjemX	ʈʰ j e m /²	i m n c t	to flatter	244
488	讇	讇	chǎn	Old_Chinese	OC	*qʰromʔ	qʰ r o m ʔ	i m n c C	to flatter	244
1341	泛	泛	fàn	Middle_Chinese	MC	phjomH	pʰ j o m /³	i m n c t	to float	671
1342	泛	泛	fàn	Old_Chinese	OC	*pʰom-s {*pʰ(r)[o]m-s}	pʰ o m s	i n c S	to float	671
6376	秀	秀	xiù	Middle_Chinese	MC	sjuwH	s j u w /³	i m n c t	to flower	3190
6377	秀	秀	xiù	Old_Chinese	OC	*s-lu-s {*[s-l]u(ʔ)-s}	s l u s	p i n S	to flower	3190
841	從	从	cóng	Middle_Chinese	MC	dzjowng	dz j o ŋʷ /¹	i m n c t	to follow	421
842	從	从	cóng	Old_Chinese	OC	*dzoŋ {*[dz]oŋ}	dz o ŋ	i n c	to follow	421
8090	自	自	zì	Middle_Chinese	MC	dzijH	dz i j /³	i n c t	to follow; from	4047
8091	自	自	zì	Old_Chinese	OC	*S.bit-s {*S.[b]i[t]-s}	/S b i t s	P i n c S	to follow; from	4047
2033	杭	杭	háng	Middle_Chinese	MC	hang	ɣ a ŋ /¹	i n c t	to go by boat	1017
2034	杭	杭	háng	Old_Chinese	OC	*N-ɡˁaŋ {*[N]-[g]ˁaŋ}	/N gˤ a ŋ	p i n c	to go by boat	1017
5834	衛	卫	wèi	Middle_Chinese	MC	hjwejH	ɣ ɥ e j /³	i m n c t	to guard	2919
5835	衛	卫	wèi	Old_Chinese	OC	*ɢʷat-s {*[ɢ]ʷ(r)a[t]-s}	ɢʷ a t s	i n c S	to guard	2919
6510	燂	燂	xún	Middle_Chinese	MC	dom	d o m /¹	i n c t	to heat	3257
6511	燂	燂	xún	Old_Chinese	OC	*lˁom	lˤ o m	i n c	to heat	3257
3950	牧	牧	mù	Middle_Chinese	MC	mjuwk	m j u kʷ /⁴	i m n c t	to herd, herdsman	1976
3951	牧	牧	mù	Old_Chinese	OC	*mək	m ə k	i n c	to herd, herdsman	1976
4406	潛	潜	qián	Middle_Chinese	MC	dzjemH	dz j e m /³	i m n c t	to hide; secretly	2204
4407	潛	潜	qián	Old_Chinese	OC	*dzom-s {*[dz][o]m-s}	dz o m s	i n c S	to hide; secretly	2204
1833	雇	雇	gù	Middle_Chinese	MC	kuH	k u /³	i n t	to hire	917
1834	雇	雇	gù	Old_Chinese	OC	*C.qʷˁa-s {*[C.q]ʷˁa(ʔ)-s}	/C qʷˤ a s	P i n S	to hire	917
713	鋤	锄	chú	Middle_Chinese	MC	dzrjo	ɖʐ j o /¹	i m n t	to hoe	357
714	鋤	锄	chú	Old_Chinese	OC	*s-l‹r›a	s l r/‹r› a	p i m n	to hoe	357
4092	槈	槈	nòu	Middle_Chinese	MC	nuwH	n u w /³	i n c t	to hoe, to weed	2047
4093	槈	槈	nòu	Old_Chinese	OC	*nˁok-s	nˤ o k s	i n c S	to hoe, to weed	2047
4094	耨	耨	nòu	Middle_Chinese	MC	nuwH	n u w /³	i n c t	to hoe, to weed	2048
4095	耨	耨	nòu	Old_Chinese	OC	*nˁok-s	nˤ o k s	i n c S	to hoe, to weed	2048
5132	狩	狩	shòu	Middle_Chinese	MC	syuwH	ɕ u w /³	i n c t	to hunt	2568
5133	狩	狩	shòu	Old_Chinese	OC	*s.tuʔ-s	s t u ʔ s	P i n C S	to hunt	2568
6888	挹	挹	yì	Middle_Chinese	MC	ʔjip	ʔ j i p /⁴	i m n c t	to ladle out	3446
6889	挹	挹	yì	Old_Chinese	OC	*qip	q i p	i n c	to ladle out	3446
6252	笑	笑	xiào	Middle_Chinese	MC	sjewH	s j e w /³	i m n c t	to laugh	3128
6253	笑	笑	xiào	Old_Chinese	OC	*s-law-s	s l a w s	p i n c S	to laugh	3128
989	導	导	dǎo	Middle_Chinese	MC	dawH	d a w /³	i n c t	to lead	495
990	導	导	dǎo	Old_Chinese	OC	*lˁuʔ-s	lˤ u ʔ s	i n C S	to lead	495
511	唱	唱	chàng	Middle_Chinese	MC	tsyhangH	tɕʰ a ŋ /³	i n c t	to lead (in singing)	256
512	唱	唱	chàng	Old_Chinese	OC	*mə-tʰaŋ-s	m ə tʰ a ŋ s	P N i n c S	to lead (in singing)	256
513	倡	倡	chàng	Middle_Chinese	MC	tsyhangH	tɕʰ a ŋ /³	i n c t	to lead (in singing)	257
514	倡	倡	chàng	Old_Chinese	OC	*tʰaŋ-s	tʰ a ŋ s	i n c S	to lead (in singing)	257
5106	舓	舓	shì	Middle_Chinese	MC	zyeX	ʑ e /²	i n t	to lick	2555
5107	舓	舓	shì	Old_Chinese	OC	*Cə.leʔ	/C ə l e ʔ	P N i n C	to lick	2555
3432	戀	恋	liàn	Middle_Chinese	MC	ljwenH	l ɥ e n /³	i m n c t	to long for	1717
3433	戀	恋	liàn	Old_Chinese	OC	*ron-s	r o n s	i n c S	to long for	1717
3738	冒	冒	mào	Middle_Chinese	MC	mawH	m a w /³	i n c t	to look down on; covetous	1870
3739	冒	冒	mào	Old_Chinese	OC	*mˁuk-s	mˤ u k s	i n c S	to look down on; covetous	1870
7	愛	爱	ài	Middle_Chinese	MC	ʔojH	ʔ o j /³	i n c t	to love; to grudge (‹ ‘draw close to oneself’?)	4
8	愛	爱	ài	Old_Chinese	OC	*qˁəp-s {*[q]ˁəp-s}	qˤ ə p s	i n c S	to love; to grudge (‹ ‘draw close to oneself’?)	4
575	呈	呈	chéng	Middle_Chinese	MC	drjeng	ɖ j e ŋ /¹	i m n c t	to manifest	288
576	呈	呈	chéng	Old_Chinese	OC	*lreŋ	l r e ŋ	i m n c	to manifest	288
741	揣	揣	chuǎi	Middle_Chinese	MC	tsrhjweX	ʈʂʰ ɥ e /²	i m n t	to measure; to estimate	371
742	揣	揣	chuǎi	Old_Chinese	OC	*s-tʰ‹r›orʔ	s tʰ r/‹r› o r ʔ	p i m n c C	to measure; to estimate	371
5518	騰	腾	téng	Middle_Chinese	MC	dong	d o ŋ /¹	i n c t	to mount; oppress	2761
5519	騰	腾	téng	Old_Chinese	OC	*lˁəŋ	lˤ ə ŋ	i n c	to mount; oppress	2761
3076	開	开	kāi	Middle_Chinese	MC	khoj	kʰ o j /¹	i n c t	to open (v.i)	1539
3077	開	开	kāi	Old_Chinese	OC	*Nə-kʰˁəj {*Nə-[k]ʰˁə[j]}	/N ə kʰˤ ə j	P N i n c	to open (v.i)	1539
3078	開	开	kāi	Middle_Chinese	MC	khoj	kʰ o j /¹	i n c t	to open (v.t.)	1540
3079	開	开	kāi	Old_Chinese	OC	*kʰˁəj {*[k]ʰˁəj}	kʰˤ ə j	i n c	to open (v.t.)	1540
759	喘	喘	chuǎn	Middle_Chinese	MC	tsyhwenX	tɕʰ ɥ e /¹ n /²	i m n t i t	to pant	380
760	喘	喘	chuǎn	Old_Chinese	OC	*tʰorʔ	tʰ o r ʔ	i n c C	to pant	380
9	僾	僾	ài	Middle_Chinese	MC	ʔojH	ʔ o j /³	i n c t	to pant, lose the breath	5
10	僾	僾	ài	Old_Chinese	OC	*qˁəp-s	qˤ ə p s	i n c S	to pant, lose the breath	5
4892	赦	赦	shè	Middle_Chinese	MC	syæH	ɕ æ /³	i n t	to pardon	2447
4893	赦	赦	shè	Old_Chinese	OC	*qʰak-s {*qʰ(r)Ak-s}	qʰ a k s	i n c S	to pardon	2447
1947	過	过	guō	Middle_Chinese	MC	kwa	k w a /¹	i m n t	to pass	974
1948	過	过	guō	Old_Chinese	OC	*kʷˁaj	kʷˤ a j	i n c	to pass	974
1965	過	过	guò	Middle_Chinese	MC	kwaH	k w a /³	i m n t	to pass; transgress	983
1966	過	过	guò	Old_Chinese	OC	*kʷˁaj-s	kʷˤ a j s	i n c S	to pass; transgress	983
2161	糊	糊	hú	Middle_Chinese	MC	hu	ɣ u /¹	i n t	to paste (v.)	1081
2162	糊	糊	hú	Old_Chinese	OC	*Cə.ɡˁa	/C ə gˤ a	P N i n	to paste (v.)	1081
355	補	补	bǔ	Middle_Chinese	MC	puX	p u /²	i n t	to patch	178
356	補	补	bǔ	Old_Chinese	OC	*Cə-pˁaʔ	/C ə pˤ a ʔ	P N i n c	to patch	178
8052	啄	啄	zhuó	Middle_Chinese	MC	træwk	ʈ æ kʷ /⁴	i n c t	to peck	4028
8053	啄	啄	zhuó	Old_Chinese	OC	*mə-tˁ‹r›ok	m ə tˤ r/‹r› o k	P N i m n c	to peck	4028
3	哀	哀	āi	Middle_Chinese	MC	ʔoj	ʔ o j /¹	i n c t	to pity; sad	2
4	哀	哀	āi	Old_Chinese	OC	*ʔˁəj	ʔˤ ə j	i n c	to pity; sad	2
8054	著	着	zhuó	Middle_Chinese	MC	trjak	ʈ j a k /⁴	i m n c t	to place	4029
8055	著	着	zhuó	Old_Chinese	OC	*t‹r›ak	t r/‹r› a k	i m n c	to place	4029
5182	署	署	shǔ	Middle_Chinese	MC	dzyoH	dʑ o /³	i n t	to place; position	2593
5183	署	署	shǔ	Old_Chinese	OC	*m-taʔ-s	m t a ʔ s	p i n c S	to place; position	2593
6906	埶	埶	yì	Middle_Chinese	MC	ngjiejH	ŋ j/ji e j /³	i m n c t	to plant	3455
6907	埶	埶	yì	Old_Chinese	OC	*ŋet-s I!	ŋ e t s	i n c S	to plant	3455
7764	植	植	zhí	Middle_Chinese	MC	driH	ɖ i /³	i n t	to plant, set upright	3884
7765	植	植	zhí	Old_Chinese	OC	*m-t‹r›ək-s	m t r/‹r› ə k s	p i m n c S	to plant, set upright	3884
7774	植	植	zhí	Middle_Chinese	MC	dzyik	dʑ i k /⁴	i n c t	to plant; plants	3889
7775	植	植	zhí	Old_Chinese	OC	*m-tək	m t ə k	p i n c	to plant; plants	3889
5626	塗	涂	tú	Middle_Chinese	MC	du	d u /¹	i n t	to plaster	2815
5627	塗	涂	tú	Old_Chinese	OC	*lˁa	lˤ a	i n	to plaster	2815
5878	圩	圩	wū	Middle_Chinese	MC	ʔu	ʔ u /¹	i n t	to plaster	2941
5879	圩	圩	wū	Old_Chinese	OC	*qʷˁa	qʷˤ a	i n	to plaster	2941
7688	酖	酖	zhèn	Middle_Chinese	MC	drimH	ɖ i m /³	i n c t	to poison	3846
7689	酖	酖	zhèn	Old_Chinese	OC	*lrəm-s {*[l]r[ə]m-s}	l r ə m s	i m n c S	to poison	3846
1145	毒	毒	dú	Middle_Chinese	MC	dowk	d o kʷ /⁴	i n c t	to poison (v.)	573
1146	毒	毒	dú	Old_Chinese	OC	*m-dˁuk-s {*m-[d]ˁuk-s}	m dˤ u k s	p i n c S	to poison (v.)	573
5846	遺	遗	wèi	Middle_Chinese	MC	ywijH	j w i j /³	i m n c t	to present	2925
5847	遺	遗	wèi	Old_Chinese	OC	*ɢuj-s {*[ɢ](r)uj-s}	ɢ u j s	i n c S	to present	2925
6046	氣	气	xì	Middle_Chinese	MC	xjɨjH	x j ɨ j /³	i m n c t	to present food	3025
6047	氣	气	xì	Old_Chinese	OC	*qʰət-s	qʰ ə t s	i n c S	to present food	3025
6822	貽	贻	yí	Middle_Chinese	MC	yi	j i /¹	i n t	to present, give	3413
6823	貽	贻	yí	Old_Chinese	OC	*lə	l ə	i n	to present, give	3413
159	偪	偪	bī	Middle_Chinese	MC	pik	p i k /⁴	i n c t	to press, urge	80
160	偪	偪	bī	Old_Chinese	OC	*prək	p r ə k	i m n c	to press, urge	80
7264	毓	毓	yù	Middle_Chinese	MC	yuwk	j u kʷ /⁴	i n c t	to produce	3634
7265	毓	毓	yù	Old_Chinese	OC	*m-quk	m q u k	p i n c	to produce	3634
2001	含	含	hán	Middle_Chinese	MC	homH	ɣ o m /³	i n c t	to put in the mouth	1001
2002	含	含	hán	Old_Chinese	OC	*Cə-m-kˁəm-s {*Cə-m-[k]ˁ[ə]m-s}	/C ə m kˤ ə m s	P N p i n c S	to put in the mouth	1001
4854	上	上	shàng	Middle_Chinese	MC	dzyangX	dʑ a ŋ /²	i n c t	to put up	2428
4855	上	上	shàng	Old_Chinese	OC	*m-daŋʔ {*m-[d]aŋʔ}	m d a ŋ ʔ	p i n c C	to put up	2428
1461	諷	讽	fèng	Middle_Chinese	MC	pjuwngH	p j u ŋʷ /³	i m n c t	to recite	731
1462	諷	讽	fèng	Old_Chinese	OC	*prəm-s	p r ə m s	i m n c S	to recite	731
4372	愒	愒	qì	Middle_Chinese	MC	khjet	kʰ j e t /⁴	i m n c t	to rest	2187
4373	愒	愒	qì	Old_Chinese	OC	*C.qʰrat	/C qʰ r a t	P i m n c	to rest	2187
3298	勞	劳	lào	Middle_Chinese	MC	lawH	l a w /³	i n c t	to reward for toil	1650
3299	勞	劳	lào	Old_Chinese	OC	*rˁaw-s {*[r]ˁaw-s}	rˤ a w s	i n c S	to reward for toil	1650
7714	烝	烝	zhēng	Middle_Chinese	MC	tsying	tɕ i ŋ /¹	i n c t	to rise (of steam); steam (v.t.)	3859
7715	烝	烝	zhēng	Old_Chinese	OC	*təŋ	t ə ŋ	i n c	to rise (of steam); steam (v.t.)	3859
597	逞	逞	chěng	Middle_Chinese	MC	trhjengX	ʈʰ j e ŋ /²	i m n c t	to run after; gratify one’s desire	299
598	逞	逞	chěng	Old_Chinese	OC	*l̥reŋʔ {*[l̥]reŋʔ}	l̥ r e ŋ ʔ	i m n c C	to run after; gratify one’s desire	299
4696	彡	彡	róng	Middle_Chinese	MC	yuwng	j u ŋʷ /¹	i n c t	to sacrifice on a following day	2349
4697	彡	彡	róng	Old_Chinese	OC	*m.rum (dial. *-um › -uŋ)	m r u m	P i n i	to sacrifice on a following day	2349
6538	押	押	yā	Middle_Chinese	MC	ʔæp	ʔ æ p /¹	i n c t	to seal, stamp	3271
6539	押	押	yā	Old_Chinese	OC	*qˁrep	qˤ r e p	i m n c	to seal, stamp	3271
8160	坐	坐	zuò	Middle_Chinese	MC	dzwaX	dz w a /²	i m n t	to set	4082
8161	坐	坐	zuò	Old_Chinese	OC	*m-dzˁojʔ {*m-[dz]ˁo[j]ʔ}	m dzˤ o j ʔ	p i n c C	to set	4082
3800	靡	靡	mí	Middle_Chinese	MC	mje	m j e /¹	i m n t	to share with	1901
3801	靡	靡	mí	Old_Chinese	OC	*maj {*m(r)aj}	m a j	i n c	to share with	1901
5452	歎	歎	tān	Middle_Chinese	MC	than	tʰ a n /¹	i n c t	to sigh	2728
5453	歎	歎	tān	Old_Chinese	OC	*n̥ˁar	n̥ˤ a r	i n c	to sigh	2728
4032	溺	溺	nì	Middle_Chinese	MC	nek	n e k /⁴	i n c t	to sink	2017
4033	溺	溺	nì	Old_Chinese	OC	*nˁewk	nˤ e kʷ	i n c	to sink	2017
4754	摋	𢫬	sà	Middle_Chinese	MC	sat	s a t /⁴	i n c t	to slap from the side	2378
4755	摋	𢫬	sà	Old_Chinese	OC	*sˁat	sˤ a t	i n c	to slap from the side	2378
6382	嗅	嗅	xiù	Middle_Chinese	MC	xjuwH	x j u w /³	i m n c t	to smell (tr.)	3193
6383	嗅	嗅	xiù	Old_Chinese	OC	*qʰu-s {*qʰu(ʔ)-s}	qʰ u s	i n S	to smell (tr.)	3193
6502	熏	熏	xūn	Middle_Chinese	MC	xjun	x j u n /¹	i m n c t	to smoke; vapor, odor	3253
6503	熏	熏	xūn	Old_Chinese	OC	*qʰun {*qʰu[n]}	qʰ u n	i n c	to smoke; vapor, odor	3253
6910	蓺	蓺	yì	Middle_Chinese	MC	ngjiejH	ŋ j/ji e j /³	i m n c t	to sow	3457
6911	蓺	蓺	yì	Old_Chinese	OC	*ŋet-s I!	ŋ e t s	i n c S	to sow	3457
351	播	播	bò	Middle_Chinese	MC	paH	p a /³	i n t	to sow, winnow	176
352	播	播	bò	Old_Chinese	OC	*pˁarʔ-s	pˤ a r ʔ s	i n c C S	to sow, winnow	176
1415	饙	饙	fēn	Middle_Chinese	MC	pjun	p j u n /¹	i m n c t	to steam rice	708
1416	饙	饙	fēn	Old_Chinese	OC	*pur {*pu[r]}	p u r	i n c	to steam rice	708
2193	扈	扈	hù	Middle_Chinese	MC	huX	ɣ u /²	i n t	to stop	1097
2194	扈	扈	hù	Old_Chinese	OC	*m-qˁaʔ	m qˤ a ʔ	p i n c	to stop	1097
4018	尼	尼	ní	Middle_Chinese	MC	nejH	n e j /³	i n c t	to stop, obstruct	2010
4019	尼	尼	ní	Old_Chinese	OC	*nˁər-s	nˤ ə r s	i n c S	to stop, obstruct	2010
2189	戶	户	hù	Middle_Chinese	MC	huX	ɣ u /²	i n t	to stop, to check	1095
2190	戶	户	hù	Old_Chinese	OC	*m-qˁaʔ	m qˤ a ʔ	p i n c	to stop, to check	1095
7950	褚	褚	zhǔ	Middle_Chinese	MC	trjoX	ʈ j o /²	i m n t	to store, to heap	3977
7951	褚	褚	zhǔ	Old_Chinese	OC	*traʔ	t r a ʔ	i m n c	to store, to heap	3977
4450	匧	匧	qiè	Middle_Chinese	MC	khep	kʰ e p /⁴	i n c t	to store; basket, box	2226
4451	匧	匧	qiè	Old_Chinese	OC	*kʰˁep {*[k]ʰˁep}	kʰˤ e p	i n c	to store; basket, box	2226
6406	湑	湑	xǔ	Middle_Chinese	MC	sjoX	s j o /²	i m n t	to strain (spirits)	3205
6407	湑	湑	xǔ	Old_Chinese	OC	*s-raʔ (dial. › s-)	s r a ʔ	p i n c	to strain (spirits)	3205
1621	概	概	gài	Middle_Chinese	MC	kojH	k o j /³	i n c t	to strickle	811
1622	概	概	gài	Old_Chinese	OC	*kˁət-s {*[k]ˁə[t]-s}	kˤ ə t s	i n c S	to strickle	811
4122	拍	拍	pāi	Middle_Chinese	MC	phæk	pʰ æ k /⁴	i n c t	to strike	2062
4123	拍	拍	pāi	Old_Chinese	OC	*mə-pʰˁrak	m ə pʰˤ r a k	P N i m n c	to strike	2062
5948	屖	屖	xī	Middle_Chinese	MC	sej	s e j /¹	i n c t	to tarry	2976
5949	屖	屖	xī	Old_Chinese	OC	*s-lˁəj	s lˤ ə j	p i n c	to tarry	2976
2934	丩	丩	jiū	Middle_Chinese	MC	kjiw	k j i w /¹	i m n c t	to twist	1468
2935	丩	丩	jiū	Old_Chinese	OC	*kriw	k r i w	i m n c	to twist	1468
6250	嘯	啸	xiào	Middle_Chinese	MC	sewH	s e w /³	i n c t	to wail	3127
6251	嘯	啸	xiào	Old_Chinese	OC	*sˁiw-s {*sˁiw(k)-s}	sˤ i w s	i n c S	to wail	3127
1619	溉	溉	gài	Middle_Chinese	MC	kojH	k o j /³	i n c t	to wash	810
1620	溉	溉	gài	Old_Chinese	OC	*kˁət-s {*[k]ˁə[t]-s}	kˤ ə t s	i n c S	to wash	810
4154	佩	佩	pèi	Middle_Chinese	MC	bwojH	b w o j /³	i m n c t	to wear at girdle, pendants	2078
4155	佩	佩	pèi	Old_Chinese	OC	*bˁək-s {*[b]ˁək-s}	bˤ ə k s	i n c S	to wear at girdle, pendants	2078
4640	繞	绕	rǎo	Middle_Chinese	MC	nyewH	ɲ e w /³	i n c t	to wind round	2321
4641	繞	绕	rǎo	Old_Chinese	OC	*ŋewʔ-s {*[ŋ]ewʔ-s} (‹ uvular?)	ŋ e w ʔ s	i n c C S	to wind round	2321
5090	式	式	shì	Middle_Chinese	MC	syik	ɕ i k /⁴	i n c t	to wipe	2547
5091	式	式	shì	Old_Chinese	OC	*l̥ək	l̥ ə k	i n c	to wipe	2547
5094	拭	拭	shì	Middle_Chinese	MC	syik	ɕ i k /⁴	i n c t	to wipe	2549
5095	拭	拭	shì	Old_Chinese	OC	*l̥ək	l̥ ə k	i n c	to wipe	2549
7330	願	愿	yuàn	Middle_Chinese	MC	ngjwonH	ŋ ɥ o n /³	i m n c t	to wish	3667
7331	願	愿	yuàn	Old_Chinese	OC	*ŋon-s {*[ŋ]o[n]-s} (‹ nasal plus uvular?)	ŋ o n s	i n c S	to wish	3667
1961	裹	裹	guǒ	Middle_Chinese	MC	kwaX	k w a /²	i m n t	to wrap	981
1962	裹	裹	guǒ	Old_Chinese	OC	*s.kˁorʔ {*s.[k]ˁo[r]ʔ}	s kˤ o r ʔ	P i n c C	to wrap	981
3788	黽	黾	měng	Middle_Chinese	MC	mɛngX	m ɛ ŋ /²	i n c t	toad	1895
3789	黽	黾	měng	Old_Chinese	OC	*mˁrəŋʔ	mˤ r ə ŋ ʔ	i m n c C	toad	1895
6270	偕	偕	xié	Middle_Chinese	MC	kɛj	k ɛ j /¹	i n c t	together	3137
6271	偕	偕	xié	Old_Chinese	OC	*kˁrij	kˤ r i j	i m n c	together	3137
1773	共	共	gòng	Middle_Chinese	MC	gjowngH	g j o ŋʷ /³	i m n c t	together, all	887
1774	共	共	gòng	Old_Chinese	OC	*N-koŋʔ-s {*N-k(r)oŋʔ-s}	/N k o ŋ ʔ s	p i n c C S	together, all	887
5600	同	同	tóng	Middle_Chinese	MC	duwng	d u ŋʷ /¹	i n c t	together, join	2802
5601	同	同	tóng	Old_Chinese	OC	*lˁoŋ	lˤ o ŋ	i n c	together, join	2802
3294	勞	劳	láo	Middle_Chinese	MC	law	l a w /¹	i n c t	toil	1648
3295	勞	劳	láo	Old_Chinese	OC	*rˁaw {*[r]ˁaw}	rˤ a w	i n c	toil	1648
4478	勤	勤	qín	Middle_Chinese	MC	gjɨn	g j ɨ n /¹	i m n c t	toil, diligent, devoted	2240
4479	勤	勤	qín	Old_Chinese	OC	*ɡər {*[ɡ]ər}	g ə r	i n c	toil, diligent, devoted	2240
4480	懃	懃	qín	Middle_Chinese	MC	gjɨn	g j ɨ n /¹	i m n c t	toil, diligent, devoted	2241
4481	懃	懃	qín	Old_Chinese	OC	*ɡər {*[ɡ]ər}	g ə r	i n c	toil, diligent, devoted	2241
7878	冢	冢	zhǒng	Middle_Chinese	MC	trjowngX	ʈ j o ŋʷ /²	i m n c t	tomb mound	3941
7879	冢	冢	zhǒng	Old_Chinese	OC	*troŋʔ {*[t]roŋʔ} (or *[t]‹r›oŋʔ ?)	t r o ŋ ʔ	i m n c C	tomb mound	3941
4884	舌	舌	shé	Middle_Chinese	MC	zyet	ʑ e t /⁴	i n c t	tongue	2443
4885	舌	舌	shé	Old_Chinese	OC	*mə.lat	m ə l a t	P N i n c	tongue	2443
6540	牙	牙	yá	Middle_Chinese	MC	ngæ	ŋ æ /¹	i n t	tooth	3272
6541	牙	牙	yá	Old_Chinese	OC	*m-ɢˁ‹r›a	m ɢˤ r/‹r› a	p i m n	tooth	3272
1063	顛	颠	diān	Middle_Chinese	MC	ten	t e n /¹	i n c t	top	532
1064	顛	颠	diān	Old_Chinese	OC	*tˁin {*tˁi[n]}	tˤ i n	i n c	top	532
4850	上	上	shàng	Middle_Chinese	MC	dzyangH	dʑ a ŋ /³	i n c t	top, above (n.)	2426
4851	上	上	shàng	Old_Chinese	OC	*daŋʔ-s {*[d]aŋʔ-s}	d a ŋ ʔ s	i n c C S	top, above (n.)	2426
1913	龜	龟	guī	Middle_Chinese	MC	kjuw	k j u w /¹	i m n c t	tortoise	957
1914	龜	龟	guī	Old_Chinese	OC	*kʷə {*[k]ʷə}	kʷ ə	i n	tortoise	957
1923	龜	龟	guī	Middle_Chinese	MC	kwij	k w i j /¹	i m n c t	tortoise	962
1924	龜	龟	guī	Old_Chinese	OC	*kʷrə {*[k]ʷrə}	kʷ r ə	i m n	tortoise	962
