ID	LID	DOCULECT	CONCEPT	CONCEPT_ID	CHINESE	CONCEPTICON_ID	VALUE	CROSSREF	PARTIAL_IDS	TOKENS
4388	Allen2007-4388	Qiliqiao	tail	88	尾巴	1220	mi⁴⁴tu³⁵	6087	751 752	m i ⁴⁴ t u ³⁵
4389	Allen2007-4389	Yunlong	tail	88	尾巴	1220	ŋɤ⁴⁴tɤ³⁵	6088	751 752	ŋ ɤ ⁴⁴ t ɤ ³⁵
4390	Allen2007-4390	Xiangyun	tail	88	尾巴	1220	mi³³tɯ³⁵	6089	751 752	m i ³³ t ɯ ³⁵
4391	Allen2007-4391	Luobenzhuo	tail	88	尾巴	1220	mæ̃³¹qua⁵⁵	6090	751 753	m æ̃ ³¹ q u a ⁵⁵
4392	Allen2007-4392	Zhoucheng	tail	88	尾巴	1220	mi⁴⁴tɤ³⁵	0	751 752	m i ⁴⁴ t ɤ ³⁵
4474	Allen2007-4474	Jianchuan	taro	97	芋头	351	pi²¹tɤ̃⁵⁵	6099	760 761	p i ²¹ t ɤ̃ ⁵⁵
4475	Allen2007-4475	Eryuan	taro	97	芋头	351	pi²¹tʰɤ⁵⁵	6100	760 761	p i ²¹ tʰ ɤ ⁵⁵
4476	Allen2007-4476	Heqing	taro	97	芋头	351	pi²¹tʰɔ̃³⁵	6101	760 761	p i ²¹ tʰ ɔ̃ ³⁵
4477	Allen2007-4477	Lanping	taro	97	芋头	351	pi²¹tʰɔ̃⁵⁵	6102	760 761	p i ²¹ tʰ ɔ̃ ⁵⁵
4478	Allen2007-4478	Qiliqiao	taro	97	芋头	351	pi²¹tʰɤ⁵⁵	6103	760 761	p i ²¹ tʰ ɤ ⁵⁵
4479	Allen2007-4479	Yunlong	taro	97	芋头	351	pi²¹tʰɯ⁵⁵	6104	760 761	p i ²¹ tʰ ɯ ⁵⁵
4480	Allen2007-4480	Xiangyun	taro	97	芋头	351	pi²¹tʰɤ̃⁵⁵	6105	760 761	p i ²¹ tʰ ɤ̃ ⁵⁵
4481	Allen2007-4481	Luobenzhuo	taro	97	芋头	351	xɯ⁴²	6106	762	x ɯ ⁴²
4482	Allen2007-4482	Zhoucheng	taro	97	芋头	351	pi²¹tʰɤ⁵⁵	0	760 761	p i ²¹ tʰ ɤ ⁵⁵
1063	Allen2007-1063	Jianchuan	tea (drink)	205	茶	1373	tsou²¹	3322	458	ts o u ²¹
1064	Allen2007-1064	Eryuan	tea (drink)	205	茶	1373	tʂɔ²¹	3323	458	tʂ ɔ ²¹
1065	Allen2007-1065	Heqing	tea (drink)	205	茶	1373	tsɔu²¹	3324	458	ts ɔ u ²¹
1066	Allen2007-1066	Lanping	tea (drink)	205	茶	1373	tsao²¹	3325	458	ts a o ²¹
1067	Allen2007-1067	Qiliqiao	tea (drink)	205	茶	1373	tsɔ²¹	3326	458	ts ɔ ²¹
1068	Allen2007-1068	Yunlong	tea (drink)	205	茶	1373	tsao²¹	3327	458	ts a o ²¹
1069	Allen2007-1069	Xiangyun	tea (drink)	205	茶	1373	tso²¹	3328	458	ts o ²¹
1070	Allen2007-1070	Luobenzhuo	tea (drink)	205	茶	1373	ca²¹	3329	458	c a ²¹
1071	Allen2007-1071	Zhoucheng	tea (drink)	205	茶	1373	tsɔ²¹	0	458	ts ɔ ²¹
2053	Allen2007-2053	Jianchuan	teach	304	教	709	kã⁵⁵	3339	459	k ã ⁵⁵
2054	Allen2007-2054	Eryuan	teach	304	教	709	ka³⁵	3340	459	k a ³⁵
2055	Allen2007-2055	Heqing	teach	304	教	709	kã⁵⁵	3341	459	k ã ⁵⁵
2056	Allen2007-2056	Lanping	teach	304	教	709	kã⁵⁵	3342	459	k ã ⁵⁵
2057	Allen2007-2057	Qiliqiao	teach	304	教	709	ka³⁵	3343	459	k a ³⁵
2058	Allen2007-2058	Yunlong	teach	304	教	709	ka³⁵	3344	459	k a ³⁵
2059	Allen2007-2059	Xiangyun	teach	304	教	709	kã³⁵	3345	459	k ã ³⁵
2060	Allen2007-2060	Luobenzhuo	teach	304	教	709	qɔ̃⁵⁵	3346	459	q ɔ̃ ⁵⁵
2061	Allen2007-2061	Zhoucheng	teach	304	教	709	ka³⁵	0	459	k a ³⁵
2368	Allen2007-2368	Jianchuan	tell	336	告诉	1711	ka³¹/sua⁴⁴	2710	369	k a ³¹
2369	Allen2007-2369	Eryuan	tell	336	告诉	1711	ka³¹	2711	369	k a ³¹
2370	Allen2007-2370	Heqing	tell	336	告诉	1711	ka³¹/tsɔu⁴²	2712	369	k a ³¹
2371	Allen2007-2371	Lanping	tell	336	告诉	1711	ka³¹	2713	369	k a ³¹
2372	Allen2007-2372	Qiliqiao	tell	336	告诉	1711	ka³¹	2714	369	k a ³¹
2373	Allen2007-2373	Yunlong	tell	336	告诉	1711	ka³¹	2715	369	k a ³¹
2374	Allen2007-2374	Xiangyun	tell	336	告诉	1711	kã³⁵	2716	369	k ã ³⁵
2375	Allen2007-2375	Luobenzhuo	tell	336	告诉	1711	tsuɔ⁴²qã⁵⁵	2717	370 369	ts u ɔ ⁴² q ã ⁵⁵
2376	Allen2007-2376	Zhoucheng	tell	336	告诉	1711	sua⁴⁴kɯ³¹	0	1619 1620	s u a ⁴⁴ k ɯ ³¹
4547	0	Heqing	tell	0		0			370	ts ɔ u ⁴²
4548	0	Jianchuan	tell	0		0			1619	s u a ⁴⁴
3592	Allen2007-3592	Jianchuan	ten	459	十	1515	tsɛ⁴²	3356	460	ts ɛ ⁴²
3593	Allen2007-3593	Eryuan	ten	459	十	1515	tsɿ⁴²	3357	460	ts ɿ ⁴²
3594	Allen2007-3594	Heqing	ten	459	十	1515	tsɿ⁴²	3358	460	ts ɿ ⁴²
3595	Allen2007-3595	Lanping	ten	459	十	1515	tsɛ⁴²	3359	460	ts ɛ ⁴²
3596	Allen2007-3596	Qiliqiao	ten	459	十	1515	tsɿ⁴²	3360	460	ts ɿ ⁴²
3597	Allen2007-3597	Yunlong	ten	459	十	1515	tsɿ⁴²	3361	460	ts ɿ ⁴²
3598	Allen2007-3598	Xiangyun	ten	459	十	1515	tsɿ⁴²	3362	460	ts ɿ ⁴²
3599	Allen2007-3599	Luobenzhuo	ten	459	十	1515	tʂæ⁴²	3363	460	tʂ æ ⁴²
3600	Allen2007-3600	Zhoucheng	ten	459	十	1515	tsɿ⁴²	0	460	ts ɿ ⁴²
3628	Allen2007-3628	Jianchuan	ten thousand	462	一万	2078	a³¹ɤ̃⁴²	7619	1424 1425	a ³¹ ɤ̃ ⁴²
3629	Allen2007-3629	Eryuan	ten thousand	462	一万	2078	a³¹ŋɤ⁴²	7620	1424 1425	a ³¹ ŋ ɤ ⁴²
3630	Allen2007-3630	Heqing	ten thousand	462	一万	2078	a³¹ɤ̃⁴²	7621	1424 1425	a ³¹ ɤ̃ ⁴²
3631	Allen2007-3631	Lanping	ten thousand	462	一万	2078	a³¹wɛ̃⁴²	7622	1424 1425	a ³¹ w ɛ̃ ⁴²
3632	Allen2007-3632	Qiliqiao	ten thousand	462	一万	2078	a³¹ŋɤ³²	7623	1424 1425	a ³¹ ŋ ɤ ³²
3633	Allen2007-3633	Yunlong	ten thousand	462	一万	2078	a³¹ne⁴⁴	7624	1424 1425	a ³¹ n e ⁴⁴
3634	Allen2007-3634	Xiangyun	ten thousand	462	一万	2078	a³¹ŋɯ⁴²	7625	1424 1425	a ³¹ ŋ ɯ ⁴²
3635	Allen2007-3635	Luobenzhuo	ten thousand	462	一万	2078	ʔa⁴⁴wẽ⁵⁵	7626	1424 1425	ʔ a ⁴⁴ w ẽ ⁵⁵
3636	Allen2007-3636	Zhoucheng	ten thousand	462	一万	2078	a³¹va⁵⁵	0	1424 1425	a ³¹ v a ⁵⁵
3862	Allen2007-3862	Jianchuan	that	486	那	78	na⁵⁵	7763	1473	n a ⁵⁵
3863	Allen2007-3863	Eryuan	that	486	那	78	na⁵⁵	7764	1473	n a ⁵⁵
3864	Allen2007-3864	Heqing	that	486	那	78	na⁵⁵	7765	1473	n a ⁵⁵
3865	Allen2007-3865	Lanping	that	486	那	78	na⁵⁵	7766	1473	n a ⁵⁵
3866	Allen2007-3866	Qiliqiao	that	486	那	78	vɯ⁵⁵	7767	1474	v ɯ ⁵⁵
3867	Allen2007-3867	Yunlong	that	486	那	78	na⁵⁵	7768	1473	n a ⁵⁵
3868	Allen2007-3868	Xiangyun	that	486	那	78	na⁵⁵	7769	1473	n a ⁵⁵
3869	Allen2007-3869	Luobenzhuo	that	486	那	78	tɔ⁵⁵wã⁵⁵	7770	1475 1476	t ɔ ⁵⁵ w ã ⁵⁵
3870	Allen2007-3870	Zhoucheng	that	486	那	78	tɔ⁵⁵	0	1475	t ɔ ⁵⁵
3871	Allen2007-3871	Jianchuan	there	487	那里	1937	na⁵⁵a⁴²	7771	1477 1478	n a ⁵⁵ a ⁴²
3872	Allen2007-3872	Eryuan	there	487	那里	1937	na⁵⁵xa²¹	7772	1477 1484	n a ⁵⁵ x a ²¹
3873	Allen2007-3873	Heqing	there	487	那里	1937	na⁵⁵lɯ³³	7773	1477 1480	n a ⁵⁵ l ɯ ³³
3874	Allen2007-3874	Lanping	there	487	那里	1937	tã⁵⁵wa⁴⁴	7774	1481 1482	t ã ⁵⁵ w a ⁴⁴
3875	Allen2007-3875	Qiliqiao	there	487	那里	1937	vɯ⁵⁵ta⁴⁴	7775	1479 0	v ɯ ⁵⁵ t a ⁴⁴
3876	Allen2007-3876	Yunlong	there	487	那里	1937	na⁵⁵ŋue³³	7776	1477 1483	n a ⁵⁵ ŋ u e ³³
3877	Allen2007-3877	Xiangyun	there	487	那里	1937	na⁵⁵xou³¹	7777	1477 1484	n a ⁵⁵ x o u ³¹
3878	Allen2007-3878	Luobenzhuo	there	487	那里	1937	tɔ⁴⁴wa⁴⁴ṃ⁴⁴	7778	1481 1482 1485	t ɔ ⁴⁴ w a ⁴⁴ ṃ ⁴⁴
3879	Allen2007-3879	Zhoucheng	there	487	那里	1937	tɔ⁵⁵we³³	0	1481 1482	t ɔ ⁵⁵ w e ³³
2629	Allen2007-2629	Jianchuan	there is	362	有	2152	tsɯ³³	7259	1286	ts ɯ ³³
2630	Allen2007-2630	Eryuan	there is	362	有	2152	tsɯ³³	7260	1286	ts ɯ ³³
2631	Allen2007-2631	Heqing	there is	362	有	2152	tsɯ³³	7261	1286	ts ɯ ³³
2632	Allen2007-2632	Lanping	there is	362	有	2152	tsɯ⁴⁴	7262	1286	ts ɯ ⁴⁴
2633	Allen2007-2633	Qiliqiao	there is	362	有	2152	tsɯ³³	7263	1286	ts ɯ ³³
2634	Allen2007-2634	Yunlong	there is	362	有	2152	zɿ³³	7264	1287	z ɿ ³³
2635	Allen2007-2635	Xiangyun	there is	362	有	2152	zou³³	7265	1287	z o u ³³
2636	Allen2007-2636	Luobenzhuo	there is	362	有	2152	ʥi³³	7266	1286	ʥ i ³³
2637	Allen2007-2637	Zhoucheng	there is	362	有	2152	tsɯ³³	0	1286	ts ɯ ³³
3808	Allen2007-3808	Jianchuan	they (3 p.p.)	480	他们	817	ma⁵⁵	7715	1446	m a ⁵⁵
3809	Allen2007-3809	Eryuan	they (3 p.p.)	480	他们	817	pa⁵⁵	7716	1447	p a ⁵⁵
3810	Allen2007-3810	Heqing	they (3 p.p.)	480	他们	817	va⁵⁵	7717	1448	v a ⁵⁵
3811	Allen2007-3811	Lanping	they (3 p.p.)	480	他们	817	ma⁵⁵	7718	1446	m a ⁵⁵
3812	Allen2007-3812	Qiliqiao	they (3 p.p.)	480	他们	817	va⁵⁵	7719	1448	v a ⁵⁵
3813	Allen2007-3813	Yunlong	they (3 p.p.)	480	他们	817	pa⁵⁵	7720	1447	p a ⁵⁵
3814	Allen2007-3814	Xiangyun	they (3 p.p.)	480	他们	817	pa⁵⁵	7721	1447	p a ⁵⁵
3815	Allen2007-3815	Luobenzhuo	they (3 p.p.)	480	他们	817	bi⁵⁵tɕa³¹	7722	1449 1450	b i ⁵⁵ tɕ a ³¹
3816	Allen2007-3816	Zhoucheng	they (3 p.p.)	480	他们	817	pa⁵⁵	0	1447	p a ⁵⁵
2944	Allen2007-2944	Jianchuan	thick	394	厚	1244	kɯ̃³¹	3372	461	k ɯ̃ ³¹
2945	Allen2007-2945	Eryuan	thick	394	厚	1244	kɯ³³	3373	461	k ɯ ³³
2946	Allen2007-2946	Heqing	thick	394	厚	1244	kɯ̃³¹	3374	461	k ɯ̃ ³¹
2947	Allen2007-2947	Lanping	thick	394	厚	1244	kɯ̃⁴⁴	3375	461	k ɯ̃ ⁴⁴
2948	Allen2007-2948	Qiliqiao	thick	394	厚	1244	kɯ³³	3376	461	k ɯ ³³
2949	Allen2007-2949	Yunlong	thick	394	厚	1244	kɯ³³	3377	461	k ɯ ³³
2950	Allen2007-2950	Xiangyun	thick	394	厚	1244	kɯ³³	3378	461	k ɯ ³³
2951	Allen2007-2951	Luobenzhuo	thick	394	厚	1244	qɯ̃³¹	3379	461	q ɯ̃ ³¹
2952	Allen2007-2952	Zhoucheng	thick	394	厚	1244	kɯ³³	0	461	k ɯ ³³
2926	Allen2007-2926	Jianchuan	thick,coarse	392	粗	2151	tsʰu⁵⁵	7411	1353	tsʰ u ⁵⁵
2927	Allen2007-2927	Eryuan	thick,coarse	392	粗	2151	tsʰu⁵⁵	7412	1353	tsʰ u ⁵⁵
2928	Allen2007-2928	Heqing	thick,coarse	392	粗	2151	tsʰu⁵⁵	7413	1353	tsʰ u ⁵⁵
2929	Allen2007-2929	Lanping	thick,coarse	392	粗	2151	tsʰu⁵⁵	7414	1353	tsʰ u ⁵⁵
2930	Allen2007-2930	Qiliqiao	thick,coarse	392	粗	2151	ʧʰu⁵⁵	7415	1353	ʧʰ u ⁵⁵
2931	Allen2007-2931	Yunlong	thick,coarse	392	粗	2151	tsʰu⁵⁵	7416	1353	tsʰ u ⁵⁵
2932	Allen2007-2932	Xiangyun	thick,coarse	392	粗	2151	tsʰu⁵⁵	7417	1353	tsʰ u ⁵⁵
2933	Allen2007-2933	Luobenzhuo	thick,coarse	392	粗	2151	ʧʰu⁵⁵	7418	1353	ʧʰ u ⁵⁵
2934	Allen2007-2934	Zhoucheng	thick,coarse	392	粗	2151	tsʰu⁵⁵	0	1353	tsʰ u ⁵⁵
2953	Allen2007-2953	Jianchuan	thin,flimsy	395	薄	2306	po⁴²	7427	1355	p o ⁴²
2954	Allen2007-2954	Eryuan	thin,flimsy	395	薄	2306	pɔ⁴²	7428	1355	p ɔ ⁴²
2955	Allen2007-2955	Heqing	thin,flimsy	395	薄	2306	pɔu⁴²	7429	1355	p ɔ u ⁴²
2956	Allen2007-2956	Lanping	thin,flimsy	395	薄	2306	pao⁴²	7430	1355	p a o ⁴²
2957	Allen2007-2957	Qiliqiao	thin,flimsy	395	薄	2306	po⁴²	7431	1355	p o ⁴²
2958	Allen2007-2958	Yunlong	thin,flimsy	395	薄	2306	pɔ⁴²	7432	1355	p ɔ ⁴²
2959	Allen2007-2959	Xiangyun	thin,flimsy	395	薄	2306	pɔu⁴²	7433	1355	p ɔ u ⁴²
2960	Allen2007-2960	Luobenzhuo	thin,flimsy	395	薄	2306	pɔ⁴⁴	7434	1355	p ɔ ⁴⁴
2961	Allen2007-2961	Zhoucheng	thin,flimsy	395	薄	2306	po⁴²	0	1355	p o ⁴²
1441	Allen2007-1441	Jianchuan	thing	243	东西	738	ɤ̃³³ta⁴²	6707	1096 1097	ɤ̃ ³³ t a ⁴²
1442	Allen2007-1442	Eryuan	thing	243	东西	738	vɤ³³kʲi³¹	6708	1096 1098	v ɤ ³³ kʲ i ³¹
1443	Allen2007-1443	Heqing	thing	243	东西	738	tsʰɿ³³te⁴²	6709	1099 1097	tsʰ ɿ ³³ t e ⁴²
1444	Allen2007-1444	Lanping	thing	243	东西	738	vɛ⁴⁴ta⁴²	6710	1096 1097	v ɛ ⁴⁴ t a ⁴²
1445	Allen2007-1445	Qiliqiao	thing	243	东西	738	xuɔ³³ŋɤ³³	6711	1100 1101	x u ɔ ³³ ŋ ɤ ³³
1446	Allen2007-1446	Yunlong	thing	243	东西	738	vɤ³³tɕi³¹	6712	1096 1097	v ɤ ³³ tɕ i ³¹
1447	Allen2007-1447	Xiangyun	thing	243	东西	738	ŋɛ³³ji³¹	6713	1101 1102	ŋ ɛ ³³ j i ³¹
1448	Allen2007-1448	Luobenzhuo	thing	243	东西	738	qao⁵⁵tɕa⁴²	6714	1103 1104	q a o ⁵⁵ tɕ a ⁴²
1449	Allen2007-1449	Zhoucheng	thing	243	东西	738	xua³³vɤ³¹	0	1100 1096	x u a ³³ v ɤ ³¹
2575	Allen2007-2575	Jianchuan	think	357	想	2271	mi³³	3387	462	m i ³³
2576	Allen2007-2576	Eryuan	think	357	想	2271	mi³³	3388	462	m i ³³
2577	Allen2007-2577	Heqing	think	357	想	2271	mi³³	3389	462	m i ³³
2578	Allen2007-2578	Lanping	think	357	想	2271	mi³³	3390	462	m i ³³
2579	Allen2007-2579	Qiliqiao	think	357	想	2271	mi³³	3391	462	m i ³³
2580	Allen2007-2580	Yunlong	think	357	想	2271	mi³³	3392	462	m i ³³
2581	Allen2007-2581	Xiangyun	think	357	想	2271	ɕã³¹	3393	463	ɕ ã ³¹
2582	Allen2007-2582	Luobenzhuo	think	357	想	2271	mi³³	3394	462	m i ³³
2583	Allen2007-2583	Zhoucheng	think	357	想	2271	mi³³	0	462	m i ³³
3439	Allen2007-3439	Jianchuan	thirsty	443	渴	847	kʰa⁴⁴	7571	1397	kʰ a ⁴⁴
3440	Allen2007-3440	Eryuan	thirsty	443	渴	847	kʰa⁴⁴	7572	1397	kʰ a ⁴⁴
3441	Allen2007-3441	Heqing	thirsty	443	渴	847	kʰa⁴⁴	7573	1397	kʰ a ⁴⁴
3442	Allen2007-3442	Lanping	thirsty	443	渴	847	kʰa⁴⁴	7574	1397	kʰ a ⁴⁴
3443	Allen2007-3443	Qiliqiao	thirsty	443	渴	847	kʰa⁴⁴	7575	1397	kʰ a ⁴⁴
3444	Allen2007-3444	Yunlong	thirsty	443	渴	847	kʰa⁴⁴	7576	1397	kʰ a ⁴⁴
3445	Allen2007-3445	Xiangyun	thirsty	443	渴	847	kʰa⁴⁴	7577	1397	kʰ a ⁴⁴
3446	Allen2007-3446	Luobenzhuo	thirsty	443	渴	847	qʰa⁵⁵	7578	1397	qʰ a ⁵⁵
3447	Allen2007-3447	Zhoucheng	thirsty	443	渴	847	kʰa⁴⁴	0	1397	kʰ a ⁴⁴
3844	Allen2007-3844	Jianchuan	this	484	这	1214	lɯ³¹	7747	1463	l ɯ ³¹
3845	Allen2007-3845	Eryuan	this	484	这	1214	nɯ³¹	7748	1464	n ɯ ³¹
3846	Allen2007-3846	Heqing	this	484	这	1214	ɑ⁵⁵ta⁴⁴	7749	1465 1466	ɑ ⁵⁵ t a ⁴⁴
3847	Allen2007-3847	Lanping	this	484	这	1214	nɔ³¹	7750	1464	n ɔ ³¹
3848	Allen2007-3848	Qiliqiao	this	484	这	1214	lɯ³¹	7751	1463	l ɯ ³¹
3849	Allen2007-3849	Yunlong	this	484	这	1214	nɯ³¹	7752	1464	n ɯ ³¹
3850	Allen2007-3850	Xiangyun	this	484	这	1214	tou³¹	7753	1466	t o u ³¹
3851	Allen2007-3851	Luobenzhuo	this	484	这	1214	nɔ⁴⁴	7754	1464	n ɔ ⁴⁴
3852	Allen2007-3852	Zhoucheng	this	484	这	1214	tɯ³¹	0	1466	t ɯ ³¹
2206	Allen2007-2206	Jianchuan	this year	32	今年	513	kɛ⁵⁵tsɿ⁵⁵sua⁴⁴	5843	611 612 613	k ɛ ⁵⁵ ts ɿ ⁵⁵ s u a ⁴⁴
2207	Allen2007-2207	Eryuan	this year	32	今年	513	kʲɛ⁵⁵tsɿ⁵⁵	5844	611 612	kʲ ɛ ⁵⁵ ts ɿ ⁵⁵
2208	Allen2007-2208	Heqing	this year	32	今年	513	kɛ⁵⁵tsɿ⁵⁵sʰua⁴⁴	5845	611 612 613	k ɛ ⁵⁵ ts ɿ ⁵⁵ sʰ u a ⁴⁴
2209	Allen2007-2209	Lanping	this year	32	今年	513	kɛ⁵⁵tsɿ⁴⁴	5846	611 612	k ɛ ⁵⁵ ts ɿ ⁴⁴
2210	Allen2007-2210	Qiliqiao	this year	32	今年	513	kiɛ⁵⁵tsɿ⁵⁵ʃua⁴⁴	5847	611 612 613	k i ɛ ⁵⁵ ts ɿ ⁵⁵ ʃ u a ⁴⁴
2211	Allen2007-2211	Yunlong	this year	32	今年	513	kɛ⁵⁵tsɿ⁵⁵sua⁴⁴	5848	611 612 613	k ɛ ⁵⁵ ts ɿ ⁵⁵ s u a ⁴⁴
2212	Allen2007-2212	Xiangyun	this year	32	今年	513	kʲɛ⁵⁵tsɿ⁵⁵	5849	611 612	kʲ ɛ ⁵⁵ ts ɿ ⁵⁵
2213	Allen2007-2213	Luobenzhuo	this year	32	今年	513	qao⁴⁴tsɿ⁴⁴	5850	611 612	q a o ⁴⁴ ts ɿ ⁴⁴
2214	Allen2007-2214	Zhoucheng	this year	32	今年	513	kɛ⁵⁵tsɿ⁵⁵sua⁴⁴	0	611 612 613	k ɛ ⁵⁵ ts ɿ ⁵⁵ s u a ⁴⁴
235	Allen2007-235	Jianchuan	thorn	122	刺	124	tɕʰi³¹	3402	464	tɕʰ i ³¹
236	Allen2007-236	Eryuan	thorn	122	刺	124	tɕʰi³¹	3403	464	tɕʰ i ³¹
237	Allen2007-237	Heqing	thorn	122	刺	124	tɕʰi³¹	3404	464	tɕʰ i ³¹
238	Allen2007-238	Lanping	thorn	122	刺	124	tɕʰi²¹	3405	464	tɕʰ i ²¹
239	Allen2007-239	Qiliqiao	thorn	122	刺	124	tɕʰi³¹	3406	464	tɕʰ i ³¹
240	Allen2007-240	Yunlong	thorn	122	刺	124	tɕʰi³¹	3407	464	tɕʰ i ³¹
241	Allen2007-241	Xiangyun	thorn	122	刺	124	tɕʰi³¹	3408	464	tɕʰ i ³¹
242	Allen2007-242	Luobenzhuo	thorn	122	刺	124	tsʰe⁴⁴	3409	464	tsʰ e ⁴⁴
243	Allen2007-243	Zhoucheng	thorn	122	刺	124	tɕʰi³¹	0	464	tɕʰ i ³¹
3529	Allen2007-3529	Jianchuan	three	452	三	492	sã⁵⁵	3453	468	s ã ⁵⁵
3530	Allen2007-3530	Eryuan	three	452	三	492	sa⁵⁵	3454	468	s a ⁵⁵
3531	Allen2007-3531	Heqing	three	452	三	492	sʰã⁵⁵	3455	468	sʰ ã ⁵⁵
3532	Allen2007-3532	Lanping	three	452	三	492	sã⁵⁵	3456	468	s ã ⁵⁵
3533	Allen2007-3533	Qiliqiao	three	452	三	492	sa⁵⁵	3457	468	s a ⁵⁵
3534	Allen2007-3534	Yunlong	three	452	三	492	sa⁵⁵	3458	468	s a ⁵⁵
3535	Allen2007-3535	Xiangyun	three	452	三	492	sã⁵⁵	3459	468	s ã ⁵⁵
3536	Allen2007-3536	Luobenzhuo	three	452	三	492	sæ̃⁵⁵	3460	468	s æ̃ ⁵⁵
3537	Allen2007-3537	Zhoucheng	three	452	三	492	sa⁵⁵	0	468	s a ⁵⁵
4402	Allen2007-4402	Jianchuan	thunder (vb)	9	打雷	2378	xẽ⁵⁵mɛ²¹	3470	469 470	x ẽ ⁵⁵ m ɛ ²¹
4403	Allen2007-4403	Eryuan	thunder (vb)	9	打雷	2378	xe⁵⁵mɛ²¹	3471	469 470	x e ⁵⁵ m ɛ ²¹
4404	Allen2007-4404	Heqing	thunder (vb)	9	打雷	2378	xʰẽ⁵⁵mɛ²¹	3472	469 470	xʰ ẽ ⁵⁵ m ɛ ²¹
4405	Allen2007-4405	Lanping	thunder (vb)	9	打雷	2378	xẽ⁵⁵mæ²¹	3473	469 470	x ẽ ⁵⁵ m æ ²¹
4406	Allen2007-4406	Qiliqiao	thunder (vb)	9	打雷	2378	xe⁵⁵mɛ²¹	3474	469 470	x e ⁵⁵ m ɛ ²¹
4407	Allen2007-4407	Yunlong	thunder (vb)	9	打雷	2378	xe⁵⁵mɛ²¹	3475	469 470	x e ⁵⁵ m ɛ ²¹
4408	Allen2007-4408	Xiangyun	thunder (vb)	9	打雷	2378	xẽ⁵⁵mɛ²¹	3476	469 470	x ẽ ⁵⁵ m ɛ ²¹
4409	Allen2007-4409	Luobenzhuo	thunder (vb)	9	打雷	2378	xẽ⁵⁵mã³¹	3477	469 470	x ẽ ⁵⁵ m ã ³¹
4410	Allen2007-4410	Zhoucheng	thunder (vb)	9	打雷	2378	xe⁵⁵mɛ²¹	0	469 470	x e ⁵⁵ m ɛ ²¹
4051	Allen2007-4051	Jianchuan	tiger	54	虎	846	lou²¹	3487	471	l o u ²¹
4052	Allen2007-4052	Eryuan	tiger	54	虎	846	lɔ²¹	3488	471	l ɔ ²¹
4053	Allen2007-4053	Heqing	tiger	54	虎	846	lɔ²¹	3489	471	l ɔ ²¹
4054	Allen2007-4054	Lanping	tiger	54	虎	846	lao²¹	3490	471	l a o ²¹
4055	Allen2007-4055	Qiliqiao	tiger	54	虎	846	lɔ²¹	3491	471	l ɔ ²¹
4056	Allen2007-4056	Yunlong	tiger	54	虎	846	lao²¹	3492	471	l a o ²¹
4057	Allen2007-4057	Xiangyun	tiger	54	虎	846	lo²¹	3493	471	l o ²¹
4058	Allen2007-4058	Luobenzhuo	tiger	54	虎	846	lao³¹	3494	471	l a o ³¹
4059	Allen2007-4059	Zhoucheng	tiger	54	虎	846	lɔ²¹	0	471	l ɔ ²¹
3448	Allen2007-3448	Jianchuan	tired	444	累	1757	sou⁵⁵kʰu³³	7579	1398 1399	s o u ⁵⁵ kʰ u ³³
3449	Allen2007-3449	Eryuan	tired	444	累	1757	ʂɔ³⁵kʰu³³	7580	1398 1399	ʂ ɔ ³⁵ kʰ u ³³
3450	Allen2007-3450	Heqing	tired	444	累	1757	sou⁵⁵kʰu³³	7581	1398 1399	s o u ⁵⁵ kʰ u ³³
3451	Allen2007-3451	Lanping	tired	444	累	1757	so⁵⁵kʰu³³nɛ⁴⁴	7582	1398 1399 1400	s o ⁵⁵ kʰ u ³³ n ɛ ⁴⁴
3452	Allen2007-3452	Qiliqiao	tired	444	累	1757	sɔ³⁵kʰu³³	7583	1398 1399	s ɔ ³⁵ kʰ u ³³
3453	Allen2007-3453	Yunlong	tired	444	累	1757	sɔ³⁵kʰu³³	7584	1398 1399	s ɔ ³⁵ kʰ u ³³
3454	Allen2007-3454	Xiangyun	tired	444	累	1757	sɔ³⁵kʰu³³	7585	1398 1399	s ɔ ³⁵ kʰ u ³³
3455	Allen2007-3455	Luobenzhuo	tired	444	累	1757	næ̃⁴²	7586	1400	n æ̃ ⁴²
3456	Allen2007-3456	Zhoucheng	tired	444	累	1757	sɔ³⁵kʰu³³	0	1398 1399	s ɔ ³⁵ kʰ u ³³
2665	Allen2007-2665	Jianchuan	to (reach)	366	到	1387	pʰia⁴⁴	7283	1297	pʰ i a ⁴⁴
2666	Allen2007-2666	Eryuan	to (reach)	366	到	1387	pʰia⁴⁴	7284	1297	pʰ i a ⁴⁴
2667	Allen2007-2667	Heqing	to (reach)	366	到	1387	pʰia⁴⁴	7285	1297	pʰ i a ⁴⁴
2668	Allen2007-2668	Lanping	to (reach)	366	到	1387	pʰia⁴⁴	7286	1297	pʰ i a ⁴⁴
2669	Allen2007-2669	Qiliqiao	to (reach)	366	到	1387	pʰia⁴⁴	7287	1297	pʰ i a ⁴⁴
2670	Allen2007-2670	Yunlong	to (reach)	366	到	1387	pʰia⁴⁴	7288	1297	pʰ i a ⁴⁴
2671	Allen2007-2671	Xiangyun	to (reach)	366	到	1387	pʰiɛ⁴⁴	7289	1297	pʰ i ɛ ⁴⁴
