ID	DOCULECT	DOCULECT_IN_SOURCE	CONCEPT	CONCEPTICON_ID	VALUE	CHARACTERS	COGIDS
2316	Wenzhou	Wenzhou	tree	906	树	树	26
2317	Taibei	Taibei	tree	906	tshiu33樹	树	26
2318	Wuhan	Wuhan	tree	906	树	树	26
2319	Taiyuan	Taiyuan	tree	906	树	树	26
2320	Yuci	Yuci	tree	906	树	树	26
2321	Changsha	Changsha	tree	906	树	树	26
2322	Shuangfeng	Shuangfeng	tree	906	树	树	26
5462	Old_Chinese	Old_Chinese	tree	906	木	木	549
5006	Guangzhou	Guangzhou	turn	1588	转	转	959
5007	Suzhou	Suzhou	turn	1588	转	转	959
5008	Meixian	Meixian	turn	1588	转	转	959
5009	Meixian	Meixian	turn	1588	tin1	B	960
5010	Nanchang	Nanchang	turn	1588	转	转	959
5011	Fuzhou	Fuzhou	turn	1588	车碾shuo1转	转	959
5012	Ningxia	Ningxia	turn	1588	转	转	959
5013	Lianchang	Lianchang	turn	1588	[]tcjhie11	A	961
5014	Ningbo	Ningbo	turn	1588	转	转	959
5015	Yingshan	Yingshan	turn	1588	转	转	959
5016	Chengdu	Chengdu	turn	1588	转	转	959
5017	Zhanping	Zhanping	turn	1588	suui6	?	962
5018	Shanghai	Shanghai	turn	1588	转	转	959
5019	Shanghai_B	Shanghai_B	turn	1588	转	转	959
5020	Xiamen	Xiamen	turn	1588	斡[ɜøɜ]	D	963
5021	Xiamen	Xiamen	turn	1588	斩＋足”se？5	E	964
5022	Xiamen	Xiamen	turn	1588	转	转	959
5023	Anyi	Anyi	turn	1588	转	转	959
5024	Beijing	Beijing	turn	1588	转	转	959
5025	Beijing	Beijing	turn	1588	转悠	转悠	959 965
5026	Wenzhou	Wenzhou	turn	1588	旋	旋	966
5027	Wenzhou	Wenzhou	turn	1588	走转（指回转）	走转	400 959
5028	Taibei	Taibei	turn	1588	seh33踅	C	967
5029	Wuhan	Wuhan	turn	1588	转	转	959
5030	Taiyuan	Taiyuan	turn	1588	转转	转转	959 959
5031	Yuci	Yuci	turn	1588	转转	转转	959 959
5032	Changsha	Changsha	turn	1588	转	转	959
5033	Shuangfeng	Shuangfeng	turn	1588	转	转	959
5570	Old_Chinese	Old_Chinese	turn	1588	转	转	959
2323	Guangzhou	Guangzhou	two	1498	二	二	397
2324	Suzhou	Suzhou	two	1498	二	二	397
2325	Suzhou	Suzhou	two	1498	两	两	398
2326	Meixian	Meixian	two	1498	二	二	397
2327	Nanchang	Nanchang	two	1498	二	二	397
2328	Fuzhou	Fuzhou	two	1498	二\两（序数）	二	397
2329	Ningxia	Ningxia	two	1498	二	二	397
2330	Lianchang	Lianchang	two	1498	二	二	397
2331	Ningbo	Ningbo	two	1498	二	二	397
2332	Ningbo	Ningbo	two	1498	两	两	398
2333	Yingshan	Yingshan	two	1498	二	二	397
2334	Chengdu	Chengdu	two	1498	二	二	397
2335	Zhanping	Zhanping	two	1498	二	二	397
2336	Zhanping	Zhanping	two	1498	两	两	398
2337	Shanghai	Shanghai	two	1498	两	二	397
2338	Shanghai	Shanghai	two	1498	二	两	398
2339	Shanghai_B	Shanghai_B	two	1498	两	二	397
2340	Shanghai_B	Shanghai_B	two	1498	二	两	398
2341	Xiamen	Xiamen	two	1498	二	二	397
2342	Anyi	Anyi	two	1498	二	二	397
2343	Beijing	Beijing	two	1498	二	二	397
2344	Wenzhou	Wenzhou	two	1498	二	二	397
2345	Taibei	Taibei	two	1498	lng33兩	两	398
2346	Wuhan	Wuhan	two	1498	二	二	397
2347	Taiyuan	Taiyuan	two	1498	二	二	397
2348	Taiyuan	Taiyuan	two	1498	俩	两	398
2349	Yuci	Yuci	two	1498	俩	两	398
2350	Changsha	Changsha	two	1498	二	二	397
2351	Changsha	Changsha	two	1498	两	两	398
2352	Shuangfeng	Shuangfeng	two	1498	二	二	397
2353	Shuangfeng	Shuangfeng	two	1498	两	两	398
5463	Old_Chinese	Old_Chinese	two	1498	二	二	397
5034	Guangzhou	Guangzhou	vomit	1278	呕	呕	968
5035	Suzhou	Suzhou	vomit	1278	呕	呕	968
5036	Meixian	Meixian	vomit	1278	翻	翻	214
5037	Nanchang	Nanchang	vomit	1278	呕	呕	968
5038	Fuzhou	Fuzhou	vomit	1278	吐	吐	840
5039	Fuzhou	Fuzhou	vomit	1278	[]e#?13	A	969
5040	Ningxia	Ningxia	vomit	1278	吐	吐	840
5041	Lianchang	Lianchang	vomit	1278	[]khui33	B	970
5042	Ningbo	Ningbo	vomit	1278	吐	吐	840
5043	Yingshan	Yingshan	vomit	1278	吐	吐	840
5044	Chengdu	Chengdu	vomit	1278	呕吐	呕吐	968 840
5045	Zhanping	Zhanping	vomit	1278	吐	吐	840
5046	Shanghai	Shanghai	vomit	1278	呕	呕	968
5047	Shanghai	Shanghai	vomit	1278	吐	吐	840
5048	Shanghai_B	Shanghai_B	vomit	1278	呕	呕	968
5049	Shanghai_B	Shanghai_B	vomit	1278	吐	吐	840
5050	Xiamen	Xiamen	vomit	1278	吐	吐	840
5051	Anyi	Anyi	vomit	1278	呕	呕	968
5052	Beijing	Beijing	vomit	1278	吐	吐	840
5053	Wenzhou	Wenzhou	vomit	1278	吐	吐	840
5054	Taibei	Taibei	vomit	1278	thoo31吐	吐	840
5055	Wuhan	Wuhan	vomit	1278	呕	呕	968
5056	Wuhan	Wuhan	vomit	1278	吐	吐	840
5057	Wuhan	Wuhan	vomit	1278	哇	哇	971
5058	Taiyuan	Taiyuan	vomit	1278	吐	吐	840
5059	Yuci	Yuci	vomit	1278	吐	吐	840
5060	Changsha	Changsha	vomit	1278	呕	呕	968
5061	Shuangfeng	Shuangfeng	vomit	1278	呕	呕	968
5571	Old_Chinese	Old_Chinese	vomit	1278	吐	吐	840
2354	Guangzhou	Guangzhou	walk	1443	行	行	399
2355	Suzhou	Suzhou	walk	1443	走	走	400
2356	Suzhou	Suzhou	walk	1443	跑	跑	401
2357	Meixian	Meixian	walk	1443	行	行	399
2358	Nanchang	Nanchang	walk	1443	走	走	400
2359	Fuzhou	Fuzhou	walk	1443	行	行	399
2360	Ningxia	Ningxia	walk	1443	走	走	400
2361	Lianchang	Lianchang	walk	1443	行	行	399
2362	Ningbo	Ningbo	walk	1443	走	走	400
2363	Yingshan	Yingshan	walk	1443	走	走	400
2364	Chengdu	Chengdu	walk	1443	走	走	400
2365	Zhanping	Zhanping	walk	1443	行	行	399
2366	Shanghai	Shanghai	walk	1443	走	走	400
2367	Shanghai_B	Shanghai_B	walk	1443	走	走	400
2368	Xiamen	Xiamen	walk	1443	行	行	399
2369	Anyi	Anyi	walk	1443	走	走	400
2370	Beijing	Beijing	walk	1443	走	走	400
2371	Wenzhou	Wenzhou	walk	1443	走	走	400
2372	Wenzhou	Wenzhou	walk	1443	行	行	399
2373	Taibei	Taibei	walk	1443	kiaN13行	行	399
2374	Wuhan	Wuhan	walk	1443	走	走	400
2375	Taiyuan	Taiyuan	walk	1443	走	走	400
2376	Yuci	Yuci	walk	1443	走	走	400
2377	Changsha	Changsha	walk	1443	走	走	400
2378	Shuangfeng	Shuangfeng	walk	1443	行	行	399
5464	Old_Chinese	Old_Chinese	walk	1443	行	行	399
5062	Guangzhou	Guangzhou	wash	1453	洗	洗	347
5063	Suzhou	Suzhou	wash	1453	汰	汰	972
5064	Meixian	Meixian	wash	1453	洗	洗	347
5065	Nanchang	Nanchang	wash	1453	洗	洗	347
5066	Fuzhou	Fuzhou	wash	1453	洗	洗	347
5067	Ningxia	Ningxia	wash	1453	洗	洗	347
5068	Lianchang	Lianchang	wash	1453	洗	洗	347
5069	Ningbo	Ningbo	wash	1453	洗	洗	347
5070	Yingshan	Yingshan	wash	1453	洗	洗	347
5071	Chengdu	Chengdu	wash	1453	洗	洗	347
5072	Zhanping	Zhanping	wash	1453	洗	洗	347
5073	Shanghai	Shanghai	wash	1453	汰	汰	972
5074	Shanghai_B	Shanghai_B	wash	1453	汰	汰	972
5075	Xiamen	Xiamen	wash	1453	洗	洗	347
5076	Anyi	Anyi	wash	1453	洗	洗	347
5077	Beijing	Beijing	wash	1453	洗	洗	347
5078	Wenzhou	Wenzhou	wash	1453	洗	洗	347
5079	Wenzhou	Wenzhou	wash	1453	盪	盪	973
5080	Taibei	Taibei	wash	1453	se53洗	洗	347
5081	Wuhan	Wuhan	wash	1453	洗	洗	347
5082	Taiyuan	Taiyuan	wash	1453	洗	洗	347
5083	Yuci	Yuci	wash	1453	洗	洗	347
5084	Changsha	Changsha	wash	1453	洗	洗	347
5085	Shuangfeng	Shuangfeng	wash	1453	洗	洗	347
5572	Old_Chinese	Old_Chinese	wash	1453	洒	洒	1074
5573	Old_Chinese	Old_Chinese	wash	1453	 涤	 涤	1075 1076
2379	Guangzhou	Guangzhou	water	948	水	水	344
2380	Suzhou	Suzhou	water	948	水	水	344
2381	Meixian	Meixian	water	948	水	水	344
2382	Nanchang	Nanchang	water	948	水	水	344
2383	Fuzhou	Fuzhou	water	948	水	水	344
2384	Ningxia	Ningxia	water	948	水	水	344
2385	Lianchang	Lianchang	water	948	水	水	344
2386	Ningbo	Ningbo	water	948	水	水	344
2387	Yingshan	Yingshan	water	948	水	水	344
2388	Chengdu	Chengdu	water	948	水	水	344
2389	Zhanping	Zhanping	water	948	水	水	344
2390	Shanghai	Shanghai	water	948	水	水	344
2391	Shanghai_B	Shanghai_B	water	948	水	水	344
2392	Xiamen	Xiamen	water	948	水	水	344
2393	Anyi	Anyi	water	948	水	水	344
2394	Beijing	Beijing	water	948	水	水	344
2395	Wenzhou	Wenzhou	water	948	水	水	344
2396	Taibei	Taibei	water	948	tsui53水	水	344
2397	Wuhan	Wuhan	water	948	水	水	344
2398	Taiyuan	Taiyuan	water	948	水	水	344
2399	Yuci	Yuci	water	948	白水	白水	221 344
2400	Changsha	Changsha	water	948	水	水	344
2401	Shuangfeng	Shuangfeng	water	948	水	水	344
5465	Old_Chinese	Old_Chinese	water	948	水	水	344
2402	Guangzhou	Guangzhou	we	1212	我哋	我哋	171 402
2403	Suzhou	Suzhou	we	1212	伲	伲	403
2404	Meixian	Meixian	we	1212	我兜人	我兜人	171 6 223
2405	Nanchang	Nanchang	we	1212	我[ko]里	我哩	171 33
2406	Nanchang	Nanchang	we	1212	我[ko]里	我里	171 268
2407	Nanchang	Nanchang	we	1212	我们	我们	171 235
2408	Fuzhou	Fuzhou	we	1212	我各农	我各农	171 404 228
2409	Ningxia	Ningxia	we	1212	卬	卬	174
2410	Lianchang	Lianchang	we	1212	我侪	我侪	171 241
2411	Ningbo	Ningbo	we	1212	a11la35	AB	405 406
2412	Yingshan	Yingshan	we	1212	我们	我们	171 235
2413	Chengdu	Chengdu	we	1212	我们	我们	171 235
2414	Zhanping	Zhanping	we	1212	guangɜ：“我guaɜ侬lang”合音，后字非重读	我侬	171 232
2415	Shanghai	Shanghai	we	1212	我ni	我伲	171 403
2416	Shanghai	Shanghai	we	1212	阿拉	阿拉	407 408
2417	Shanghai_B	Shanghai_B	we	1212	我ni	我伲	171 403
2418	Shanghai_B	Shanghai_B	we	1212	阿拉	阿拉	407 408
2419	Xiamen	Xiamen	we	1212	阮gunɫɨ	阮	409
2420	Anyi	Anyi	we	1212	我侪,俺［排除式］	我侪	171 241
2421	Beijing	Beijing	we	1212	我们	我们	171 235
2422	Wenzhou	Wenzhou	we	1212	我倈	我倈	171 410
2423	Taibei	Taibei	we	1212	gun53?	阮	409
2424	Wuhan	Wuhan	we	1212	我们	我们	171 235
2425	Taiyuan	Taiyuan	we	1212	我们	我们	171 235
2426	Taiyuan	Taiyuan	we	1212	俺们	俺们	173 235
2427	Yuci	Yuci	we	1212	我们	我们	171 235
2428	Yuci	Yuci	we	1212	俺们	俺们	173 235
2429	Changsha	Changsha	we	1212	我们	我们	171 235
2430	Shuangfeng	Shuangfeng	we	1212	我哩	我哩	171 33
2431	Shuangfeng	Shuangfeng	we	1212	卬哩	卬哩	174 33
5086	Guangzhou	Guangzhou	wet	1726	湿	湿	974
5087	Suzhou	Suzhou	wet	1726	湿	湿	974
5088	Suzhou	Suzhou	wet	1726	潮	潮	975
5089	Meixian	Meixian	wet	1726	湿	湿	974
5090	Nanchang	Nanchang	wet	1726	湿	湿	974
5091	Fuzhou	Fuzhou	wet	1726	滥	滥	976
5092	Ningxia	Ningxia	wet	1726	湿	湿	974
5093	Lianchang	Lianchang	wet	1726	湿	湿	974
5094	Ningbo	Ningbo	wet	1726	湿	湿	974
5095	Yingshan	Yingshan	wet	1726	湿	湿	974
5096	Chengdu	Chengdu	wet	1726	湿	湿	974
5097	Zhanping	Zhanping	wet	1726	澹	澹	977
5098	Shanghai	Shanghai	wet	1726	湿	湿	974
5099	Shanghai_B	Shanghai_B	wet	1726	湿	湿	974
5100	Xiamen	Xiamen	wet	1726	澹	澹	977
5101	Anyi	Anyi	wet	1726	湿	湿	974
5102	Beijing	Beijing	wet	1726	湿	湿	974
5103	Wenzhou	Wenzhou	wet	1726	滥	滥	976
5104	Wenzhou	Wenzhou	wet	1726	湿	湿	974
5105	Wuhan	Wuhan	wet	1726	湿	湿	974
5106	Taiyuan	Taiyuan	wet	1726	湿	湿	974
5107	Yuci	Yuci	wet	1726	湿	湿	974
5108	Changsha	Changsha	wet	1726	湿	湿	974
5109	Shuangfeng	Shuangfeng	wet	1726	湿	湿	974
5574	Old_Chinese	Old_Chinese	wet	1726	湿	湿	974
2432	Guangzhou	Guangzhou	what	1236	乜*[嘢]	么么	411 411
2433	Suzhou	Suzhou	what	1236	啥	啥	412
2434	Meixian	Meixian	what	1236	mak2个	么甚个	411 413 16
2435	Nanchang	Nanchang	what	1236	什哩	什哩	414 33
2436	Fuzhou	Fuzhou	what	1236	什[]no?13	什A	414 415
2437	Ningxia	Ningxia	what	1236	啥	啥	412
2438	Lianchang	Lianchang	what	1236	是物	是物	19 416
2439	Ningbo	Ningbo	what	1236	so55cji11	么什	411 414
2440	Yingshan	Yingshan	what	1236	么事	么事	411 417
2441	Chengdu	Chengdu	what	1236	啥子	啥子	412 30
2442	Zhanping	Zhanping	what	1236	什个	什个	414 16
2443	Zhanping	Zhanping	what	1236	什兮	什兮	414 418
2444	Shanghai	Shanghai	what	1236	什么事	什么事	414 411 417
2445	Shanghai	Shanghai	what	1236	啥	啥	412
2446	Shanghai_B	Shanghai_B	what	1236	啥ge事体	啥B事体	412 419 417 420
2447	Xiamen	Xiamen	what	1236	什物	什物	414 416
2448	Anyi	Anyi	what	1236	什哩	什哩	414 33
2449	Beijing	Beijing	what	1236	什么	什么	414 411
2450	Wenzhou	Wenzhou	what	1236	何乜	何乜	421 422
2451	Wenzhou	Wenzhou	what	1236	何呢样	何呢样	421 423 424
2452	Taibei	Taibei	what	1236	siaN13?	C	425
2453	Wuhan	Wuhan	what	1236	么事	么事	411 417
2454	Taiyuan	Taiyuan	what	1236	甚	甚	413
2455	Yuci	Yuci	what	1236	甚	甚	413
2456	Changsha	Changsha	what	1236	么子	么子	411 30
2457	Shuangfeng	Shuangfeng	what	1236	么子	么子	411 30
5466	Old_Chinese	Old_Chinese	what	1236	何	何	421
5110	Guangzhou	Guangzhou	where	1237	边*度*	边度	426 630
5111	Suzhou	Suzhou	where	1237	啥场化*	啥啥化	412 412 978
5112	Suzhou	Suzhou	where	1237	[]loɜɨ[里]搭	D里	979 268
5113	Meixian	Meixian	where	1237	哪子	哪子	431 30
5114	Nanchang	Nanchang	where	1237	哪里	哪里	431 268
5115	Fuzhou	Fuzhou	where	1237	底[]ne#ɜɨ	底A	430 980
5116	Fuzhou	Fuzhou	where	1237	地块	地块	103 637
5117	Ningxia	Ningxia	where	1237	哪里	哪里	431 268
5118	Lianchang	Lianchang	where	1237	那角	哪角	431 168
5119	Ningbo	Ningbo	where	1237	a55li55	BC	981 982
5120	Yingshan	Yingshan	where	1237	哪场*儿	哪场儿	431 644 17
5121	Chengdu	Chengdu	where	1237	哪里	哪里	431 268
5122	Zhanping	Zhanping	where	1237	tuuɫ落：即“底落”，本读tiɫ  luuɐ	底落	430 567
5123	Shanghai	Shanghai	where	1237	a31li?	BC	981 982
5124	Shanghai_B	Shanghai_B	where	1237	a31li?	BC	981 982
5125	Xiamen	Xiamen	where	1237	[]toɫɨ落	E落	983 567
5126	Xiamen	Xiamen	where	1237	[]toɫɨ一落	E一落	983 10 567
5127	Anyi	Anyi	where	1237	哪里	哪里	431 268
5128	Anyi	Anyi	where	1237	哪嘚	哪嘚	431 187
5129	Beijing	Beijing	where	1237	哪儿	哪儿	431 17
5130	Wenzhou	Wenzhou	where	1237	狃[宕]	狃宕	984 985
5131	Taibei	Taibei	where	1237	toɾɾ uiɜɜ底位	底位	430 647
5132	Wuhan	Wuhan	where	1237	哪里	哪里	431 268
5133	Wuhan	Wuhan	where	1237	哪块[些*]	哪块些	431 637 650
5134	Wuhan	Wuhan	where	1237	啥块[些*]	啥块	412 637
5135	Taiyuan	Taiyuan	where	1237	哪里	哪里	431 268
5136	Yuci	Yuci	where	1237	哪里	哪里	431 268
5137	Changsha	Changsha	where	1237	哪里	哪里	431 268
5138	Changsha	Changsha	where	1237	何至*	何至	421 986
5139	Changsha	Changsha	where	1237	哪些块	哪些块	431 650 637
5140	Shuangfeng	Shuangfeng	where	1237	哪里	哪里	431 268
5575	Old_Chinese	Old_Chinese	where	1237	安	安	674
5576	Old_Chinese	Old_Chinese	where	1237	 恶	 恶	1077 1044
5577	Old_Chinese	Old_Chinese	where	1237	 焉	 焉	1077 1078
2458	Guangzhou	Guangzhou	white	1335	白	白	221
2459	Suzhou	Suzhou	white	1335	白	白	221
2460	Meixian	Meixian	white	1335	白	白	221
2461	Nanchang	Nanchang	white	1335	白	白	221
2462	Fuzhou	Fuzhou	white	1335	白	白	221
2463	Ningxia	Ningxia	white	1335	白	白	221
2464	Lianchang	Lianchang	white	1335	白	白	221
2465	Ningbo	Ningbo	white	1335	白	白	221
2466	Yingshan	Yingshan	white	1335	白	白	221
2467	Chengdu	Chengdu	white	1335	白	白	221
2468	Zhanping	Zhanping	white	1335	白	白	221
2469	Shanghai	Shanghai	white	1335	白	白	221
2470	Shanghai_B	Shanghai_B	white	1335	白颜色	白	221
2471	Xiamen	Xiamen	white	1335	白	白	221
2472	Anyi	Anyi	white	1335	白	白	221
2473	Beijing	Beijing	white	1335	白	白	221
2474	Wenzhou	Wenzhou	white	1335	白	白	221
2475	Taibei	Taibei	white	1335	peh33	白	221
2476	Wuhan	Wuhan	white	1335	白	白	221
2477	Taiyuan	Taiyuan	white	1335	白	白	221
2478	Yuci	Yuci	white	1335	白	白	221
2479	Changsha	Changsha	white	1335	白	白	221
2480	Shuangfeng	Shuangfeng	white	1335	白	白	221
5467	Old_Chinese	Old_Chinese	white	1335	白	白	221
2481	Guangzhou	Guangzhou	who	1235	边*个	边个	426 16
2482	Suzhou	Suzhou	who	1235	啥人	啥人	412 223
2483	Suzhou	Suzhou	who	1235	lo格	格	427
2484	Meixian	Meixian	who	1235	瞒人	瞒人	428 223
2485	Nanchang	Nanchang	who	1235	哪个	谁个	429 16
2486	Fuzhou	Fuzhou	who	1235	底农	底农	430 228
2487	Ningxia	Ningxia	who	1235	谁	谁	429
2488	Lianchang	Lianchang	who	1235	那一人	那一人	366 10 223
2489	Ningbo	Ningbo	who	1235	so55njin31	啥人	412 223
2490	Yingshan	Yingshan	who	1235	哪个	哪个	431 16
2491	Yingshan	Yingshan	who	1235	啥个	啥个	412 16
2492	Chengdu	Chengdu	who	1235	哪个	哪个	431 16
2493	Zhanping	Zhanping	who	1235	tiangø：“底侬”合音	底侬	430 232
2494	Shanghai	Shanghai	who	1235	啥人	啥人	412 223
2495	Shanghai_B	Shanghai_B	who	1235	啥人	啥人	412 223
2496	Xiamen	Xiamen	who	1235	啥人	啥人	412 223
2497	Xiamen	Xiamen	who	1235	tsit5 tsui33	B	432
2498	Anyi	Anyi	who	1235	谁家	谁家	429 237
2499	Anyi	Anyi	who	1235	哪個	哪个	431 16
2500	Beijing	Beijing	who	1235	谁	谁	429
2501	Wenzhou	Wenzhou	who	1235	何人	何人	421 223
2502	Wenzhou	Wenzhou	who	1235	何乜人	何乜人	421 422 223
2503	Taibei	Taibei	who	1235	siang13	A	433
2504	Wuhan	Wuhan	who	1235	哪个	哪个	431 16
2505	Taiyuan	Taiyuan	who	1235	谁	谁	429
2506	Taiyuan	Taiyuan	who	1235	谁们	谁个	429 16
2507	Yuci	Yuci	who	1235	谁	谁	429
2508	Yuci	Yuci	who	1235	谁们	谁个	429 16
2509	Changsha	Changsha	who	1235	哪个	哪个	431 16
2510	Shuangfeng	Shuangfeng	who	1235	哪个	哪个	431 16
5468	Old_Chinese	Old_Chinese	who	1235	谁	谁	429
5469	Old_Chinese	Old_Chinese	who	1235	 孰	 孰	1041 1042
5141	Guangzhou	Guangzhou	wide	1243	阔	阔	987
5142	Suzhou	Suzhou	wide	1243	阔	阔	987
5143	Meixian	Meixian	wide	1243	阔	阔	987
5144	Nanchang	Nanchang	wide	1243	宽	宽	988
5145	Nanchang	Nanchang	wide	1243	阔	阔	987
5146	Fuzhou	Fuzhou	wide	1243	阔	阔	987
5147	Ningxia	Ningxia	wide	1243	宽	宽	988
5148	Lianchang	Lianchang	wide	1243	阔	阔	987
5149	Ningbo	Ningbo	wide	1243	宽	宽	988
5150	Yingshan	Yingshan	wide	1243	宽	宽	988
5151	Chengdu	Chengdu	wide	1243	宽	宽	988
5152	Zhanping	Zhanping	wide	1243	阔	阔	987
5153	Shanghai	Shanghai	wide	1243	阔	阔	987
5154	Shanghai_B	Shanghai_B	wide	1243	阔	阔	987
5155	Xiamen	Xiamen	wide	1243	阔	阔	987
5156	Anyi	Anyi	wide	1243	阔	阔	987
5157	Beijing	Beijing	wide	1243	宽	宽	988
5158	Wenzhou	Wenzhou	wide	1243	阔	阔	987
5159	Taibei	Taibei	wide	1243	khuah32闊	阔	987
5160	Wuhan	Wuhan	wide	1243	宽	宽	988
5161	Taiyuan	Taiyuan	wide	1243	宽	宽	988
5162	Yuci	Yuci	wide	1243	宽	宽	988
5163	Changsha	Changsha	wide	1243	宽	宽	988
5164	Shuangfeng	Shuangfeng	wide	1243	宽	宽	988
5165	Shuangfeng	Shuangfeng	wide	1243	阔	阔	987
5578	Old_Chinese	Old_Chinese	wide	1243	广	广	1079
5166	Guangzhou	Guangzhou	wife	1199	老婆	老婆	32 59
5167	Guangzhou	Guangzhou	wife	1199	女人	女人	145 223
5168	Suzhou	Suzhou	wife	1199	女人	女人	145 223
5169	Suzhou	Suzhou	wife	1199	家小	家小	237 325
5170	Suzhou	Suzhou	wife	1199	家主婆	家主婆	237 989 59
5171	Suzhou	Suzhou	wife	1199	屋里	屋里	683 268
5172	Meixian	Meixian	wife	1199	老婆	老婆	32 59
5173	Nanchang	Nanchang	wife	1199	老婆	老婆	32 59
5174	Nanchang	Nanchang	wife	1199	女客	女客	145 225
5175	Fuzhou	Fuzhou	wife	1199	老妈	老妈	32 55
5176	Fuzhou	Fuzhou	wife	1199	诸*娘人	诸娘人	437 244 223
5177	Fuzhou	Fuzhou	wife	1199	厝里	厝里	990 268
5178	Ningxia	Ningxia	wife	1199	婆姨	婆姨	59 991
5179	Lianchang	Lianchang	wife	1199	老婆	老婆	32 59
5180	Ningbo	Ningbo	wife	1199	老婆	老婆	32 59
5181	Yingshan	Yingshan	wife	1199	女的	女的	145 229
5182	Yingshan	Yingshan	wife	1199	堂客	堂客	444 225
5183	Yingshan	Yingshan	wife	1199	内当家的	内当家的	992 686 237 229
5184	Chengdu	Chengdu	wife	1199	女的	女的	145 229
5185	Zhanping	Zhanping	wife	1199	某*	某	440
5186	Zhanping	Zhanping	wife	1199	tsiuɜ 某*侬	某侬	440 232
5187	Shanghai	Shanghai	wife	1199	夫人	夫人	227 223
5188	Shanghai	Shanghai	wife	1199	老婆	老婆	32 59
5189	Shanghai_B	Shanghai_B	wife	1199	老婆	老婆	32 59
5190	Xiamen	Xiamen	wife	1199	母	母	220
5191	Xiamen	Xiamen	wife	1199	查*母人	查母人	441 220 223
5192	Xiamen	Xiamen	wife	1199	厝内人	厝内人	990 992 223
5193	Anyi	Anyi	wife	1199	老婆	老婆	32 59
5194	Beijing	Beijing	wife	1199	女人	女人	145 223
5195	Wenzhou	Wenzhou	wife	1199	老安	老安	32 674
5196	Wenzhou	Wenzhou	wife	1199	老人客	老人客	32 223 225
5197	Wenzhou	Wenzhou	wife	1199	屋里	屋里	683 268
5198	Taibei	Taibei	wife	1199	booɫɜ姆	A姆	993 729
5199	Wuhan	Wuhan	wife	1199	女的	女的	145 229
5200	Taiyuan	Taiyuan	wife	1199	家里的	家里的	237 268 229
5201	Taiyuan	Taiyuan	wife	1199	女人	女人	145 223
5202	Taiyuan	Taiyuan	wife	1199	老婆	老婆	32 59
5203	Yuci	Yuci	wife	1199	老婆	老婆	32 59
5204	Changsha	Changsha	wife	1199	堂客	堂客	444 225
5205	Shuangfeng	Shuangfeng	wife	1199	堂客	堂客	444 225
5206	Shuangfeng	Shuangfeng	wife	1199	老婆	老婆	32 59
5579	Old_Chinese	Old_Chinese	wife	1199	妻	妻	1080
5207	Guangzhou	Guangzhou	wind	960	风	风	994
5208	Suzhou	Suzhou	wind	960	风	风	994
5209	Meixian	Meixian	wind	960	风	风	994
5210	Nanchang	Nanchang	wind	960	风	风	994
5211	Fuzhou	Fuzhou	wind	960	风	风	994
5212	Ningxia	Ningxia	wind	960	风	风	994
5213	Lianchang	Lianchang	wind	960	风	风	994
5214	Ningbo	Ningbo	wind	960	风	风	994
5215	Yingshan	Yingshan	wind	960	风	风	994
5216	Chengdu	Chengdu	wind	960	风	风	994
5217	Zhanping	Zhanping	wind	960	风	风	994
5218	Shanghai	Shanghai	wind	960	风	风	994
5219	Shanghai_B	Shanghai_B	wind	960	风	风	994
5220	Xiamen	Xiamen	wind	960	风	风	994
5221	Anyi	Anyi	wind	960	风	风	994
5222	Beijing	Beijing	wind	960	风	风	994
5223	Wenzhou	Wenzhou	wind	960	风	风	994
5224	Taibei	Taibei	wind	960	hong44風	风	994
5225	Wuhan	Wuhan	wind	960	风	风	994
5226	Taiyuan	Taiyuan	wind	960	风	风	994
5227	Yuci	Yuci	wind	960	风	风	994
5228	Changsha	Changsha	wind	960	风	风	994
5229	Shuangfeng	Shuangfeng	wind	960	风	风	994
5580	Old_Chinese	Old_Chinese	wind	960	风	风	994
5230	Guangzhou	Guangzhou	wing	1257	翼	翼	995
5231	Suzhou	Suzhou	wing	1257	肌*胛*	肌胛	996 474
5232	Suzhou	Suzhou	wing	1257	翅膀	翅膀	997 998
5233	Meixian	Meixian	wing	1257	翼胛*	翼胛	995 474
5234	Nanchang	Nanchang	wing	1257	翅膀	翅膀	997 998
5235	Nanchang	Nanchang	wing	1257	叶*[]kangɨɨ	叶A	205 999
5236	Fuzhou	Fuzhou	wing	1257	[翼]翼	翼	995
5237	Ningxia	Ningxia	wing	1257	膀子	膀子	998 30
5238	Lianchang	Lianchang	wing	1257	翼骨	翼骨	995 50
5239	Ningbo	Ningbo	wing	1257	翼so+ɫɫ	翼	995
5240	Yingshan	Yingshan	wing	1257	翅膀	翅膀	997 998
5241	Chengdu	Chengdu	wing	1257	翅膀	翅膀	997 998
5242	Zhanping	Zhanping	wing	1257	翼	翼	995
5243	Shanghai	Shanghai	wing	1257	翅膀	翅膀	997 998
5244	Shanghai_B	Shanghai_B	wing	1257	翅膀	翅膀	997 998
5245	Xiamen	Xiamen	wing	1257	翼	翼	995
5246	Xiamen	Xiamen	wing	1257	翼股	翼股	995 1000
5247	Anyi	Anyi	wing	1257	翅膀	翅膀	997 998
5248	Beijing	Beijing	wing	1257	翅膀儿	翅膀儿	997 998 17
5249	Wenzhou	Wenzhou	wing	1257	翼	翼	995
